,rmat_tag,pdt_smiles,frag_in_large,pdt_cleaned,pmi_x,pmi_y
32840,780660,[13C].[16C][15N]1[15C]([14C][17O])[17C]1[18O],[16C][15N]1[15C]([14C][17O])[17C]1[18O],CN1C(CO)C1O,0.4558699114897563,0.7550581881457157
32860,780686,[13C].[18O][17C][15C]1[14C][17O][16C][15N]1,[18O][17C][15C]1[14C][17O][16C][15N]1,OCC1COCN1,0.3571060173543735,0.8939320534815888
32880,780729,[13C].[16C][17C]([18O])[15C]1[14C][17O][15N]1,[16C][17C]([18O])[15C]1[14C][17O][15N]1,CC(O)C1CON1,0.2895672080994793,0.8086629558343444
32900,780753,[13C].[17O][14C][15C]1[17C][16C][18O][15N]1,[17O][14C][15C]1[17C][16C][18O][15N]1,OCC1CCON1,0.249741950571893,0.8464981519507211
32920,780782,[13C].[14C]1[17O][16C][17C]2[18O][15N][15C]12,[14C]1[17O][16C][17C]2[18O][15N][15C]12,C1OCC2ONC12,0.4421660437082598,0.7909877241075607
32940,780816,[13C].[17O][14C][15C]1[15N]2[16C][17C]12[18O],[17O][14C][15C]1[15N]2[16C][17C]12[18O],OCC1N2CC12O,0.30889213134485977,0.83437040119919
32960,780881,[13C].[16C]=[17C]1[15C]([14C][17O])[15N]1[18O],[16C]=[17C]1[15C]([14C][17O])[15N]1[18O],C=C1C(CO)N1O,0.4864605023701299,0.7257389610593028
32980,781553,[13C].[16C][18O][17O][14C][15C]=[17C][15N],[16C][18O][17O][14C][15C]=[17C][15N],COOCC=CN,0.07607716415138244,0.9739952371009462
33000,781603,[13C].[16C][15N]([18O])[17O][14C][15C]=[17C],[16C][15N]([18O])[17O][14C][15C]=[17C],CN(O)OCC=C,0.21912855817568053,0.9095546333573725
33020,781640,[13C].[14C]1[15C]=[17C][15N][16C][18O][17O]1,[14C]1[15C]=[17C][15N][16C][18O][17O]1,C1C=CNCOO1,0.5167977764884063,0.5557861718691524
33040,781692,[13C].[16C]=[15N][17C]=[15C][14C][17O].[18O],[16C]=[15N][17C]=[15C][14C][17O],C=NC=CCO,0.1039424453806058,0.9926830885437948
33060,781778,[13C].[14C]1[15C]=[17C]2[16C][18O][15N]2[17O]1,[14C]1[15C]=[17C]2[16C][18O][15N]2[17O]1,C1C=C2CON2O1,0.3216033365336507,0.768733627774797
33080,781889,[13C].[16C]=[17C]=[15C][14C][17O][15N]=[18O],[16C]=[17C]=[15C][14C][17O][15N]=[18O],C=C=CCON=O,0.1018910127085798,0.9599231653064856
33100,782799,[13C].[16C][15C][14C][17O][17C]#[15N].[18O],[16C][15C][14C][17O][17C]#[15N],CCCOC#N,0.11659674011888699,0.935868507486637
33120,782889,[13C].[17C][18O][15N]1[16C][15C][14C][17O]1,[17C][18O][15N]1[16C][15C][14C][17O]1,CON1CCCO1,0.27267089634454156,0.8517774781367343
33140,783050,[13C].[15N][17C][16C][15C][14C][17O].[18O],[15N][17C][16C][15C][14C][17O],NCCCCO,0.2572034808601955,0.8241100664341823
33160,783397,[13C].[16C][15C]1[14C][17O][17C][15N][18O]1,[16C][15C]1[14C][17O][17C][15N][18O]1,CC1COCNO1,0.5476491441556021,0.7382287028311032
33180,783535,[13C].[14C]1[17O][15N]=[17C]2[16C][15C]1[18O]2,[14C]1[17O][15N]=[17C]2[16C][15C]1[18O]2,C1ON=C2CC1O2,0.5741073987882624,0.8151773911572717
33200,784052,[13C].[16C][15C]1[14C][17O][15N]1[18O][17C],[16C][15C]1[14C][17O][15N]1[18O][17C],CC1CON1OC,0.3138569858991183,0.8145033867336299
33220,784148,[13C].[17C][18O][15N]1[16C][15C]1[14C][17O],[17C][18O][15N]1[16C][15C]1[14C][17O],CON1CC1CO,0.2403633054873533,0.8818204179078898
33240,785039,[13C].[16C][15C]1[14C][17O][18O][15N]=[17C]1,[16C][15C]1[14C][17O][18O][15N]=[17C]1,CC1COON=C1,0.36769539552066693,0.7093714494894212
33260,799126,[13C].[15C][14C][15N][18O][17O][17C].[16C],[15C][14C][15N][18O][17O][17C],CCNOOC,0.07985809110991121,0.9958730992853698
33280,799170,[13C].[15C][14C][15N][17C](=[17O])[18O].[16C],[15C][14C][15N][17C](=[17O])[18O],CCNC(=O)O,0.2585494496324499,0.8478291988719896
33300,799251,[13C].[15C][14C][15N]([17O][16C])[18O][17C],[15C][14C][15N]([17O][16C])[18O][17C],CCN(OC)OC,0.5214240146372585,0.6245330773719946
33320,799305,[13C].[15C][14C][15N]=[17C][17O][16C][18O],[15C][14C][15N]=[17C][17O][16C][18O],CCN=COCO,0.11067888992802712,0.9106298765707462
33340,799388,[13C].[15C][14C][15N][16C][18O][17C].[17O],[15C][14C][15N][16C][18O][17C],CCNCOC,0.14718119352548492,0.958644489901062
33360,799521,[13C].[15C][14C][15N]1[17O][18O]1.[16C][17C],[15C][14C][15N]1[17O][18O]1,CCN1OO1,0.22343578941487321,0.9940266819496401
33380,799574,[13C].[15C][14C][15N]1[17O][17C]1([16C])[18O],[15C][14C][15N]1[17O][17C]1([16C])[18O],CCN1OC1(C)O,0.29470091545178034,0.9101760202523808
33400,799646,[13C].[15C][14C][15N][18O][17C][16C][17O],[15C][14C][15N][18O][17C][16C][17O],CCNOCCO,0.10151771351866898,0.9708037725289437
33420,799745,[13C].[15C][14C][15N]([18O])[16C][17C][17O],[15C][14C][15N]([18O])[16C][17C][17O],CCN(O)CCO,0.24083517172082886,0.9446894756734666
33440,799905,[13C].[15C][14C][15N][17O][17C](=[16C])[18O],[15C][14C][15N][17O][17C](=[16C])[18O],CCNOC(=C)O,0.13656215266699695,0.8901887448838898
33460,800246,[13C].[16C].[17O]=[17C]1[15N][14C][15C][18O]1,[17O]=[17C]1[15N][14C][15C][18O]1,O=C1NCCO1,0.3451759861522386,0.7114901104058884
33480,800294,[13C].[17C][17O][16C][18O][15C][14C][15N],[17C][17O][16C][18O][15C][14C][15N],COCOCCN,0.20949318254857663,0.9380959458468487
33500,800346,[13C].[17C].[18O][15C][14C][15N]1[16C][17O]1,[18O][15C][14C][15N]1[16C][17O]1,OCCN1CO1,0.3347240980689797,0.8639311987058228
33520,800435,[13C].[14C]1[15C][18O][16C][17C][15N]1.[17O],[14C]1[15C][18O][16C][17C][15N]1,C1COCCN1,0.5603868293077852,0.5933989235483953
33540,800500,[13C].[17O].[18O][15C][14C][15N]1[16C][17C]1,[18O][15C][14C][15N]1[16C][17C]1,OCCN1CC1,0.22839839751374322,0.9608074873196912
33560,800745,[13C].[16C].[17O]=[17C]=[15N][14C][15C]=[18O],[17O]=[17C]=[15N][14C][15C]=[18O],O=C=NCC=O,0.18229438969756737,0.8380887396807313
33580,800832,[13C].[16C]=[17C]=[15N][14C][15C]=[18O].[17O],[16C]=[17C]=[15N][14C][15C]=[18O],C=C=NCC=O,0.0680009444033047,0.9715993010995873
33600,800919,[13C].[16C][18O][17O][15C][14C][15N].[17C],[16C][18O][17O][15C][14C][15N],COOCCN,0.2451365420016443,0.8480574789214345
33620,800976,[13C].[16C][15N][14C][15C][17O][18O].[17C],[16C][15N][14C][15C][17O][18O],CNCCOO,0.1305210904003266,0.9219986049293928
33640,801012,[13C].[14C]1[15C][17O][17C]2[18O][16C][15N]12,[14C]1[15C][17O][17C]2[18O][16C][15N]12,C1COC2OCN12,0.44424217539370364,0.7895935845361612
33660,801078,[13C].[16C][17C]([18O])[15N][14C][15C][17O],[16C][17C]([18O])[15N][14C][15C][17O],CC(O)NCCO,0.2876191212718233,0.8801376628349826
33680,801124,[13C].[17C][16C][17O][15C][14C][15N].[18O],[17C][16C][17O][15C][14C][15N],CCOCCN,0.12808674764143615,0.9417955560848579
33700,801228,[13C].[16C]=[17C][18O][15N][14C][15C][17O],[16C]=[17C][18O][15N][14C][15C][17O],C=CONCCO,0.08675223481098758,0.9477503294550529
33720,801422,[13C].[16C][18O][15C]([14C][15N])[17O][17C],[16C][18O][15C]([14C][15N])[17O][17C],COC(CN)OC,0.4667171050484897,0.6912140069737366
33740,801451,[13C].[16C][15N]1[14C][15C]([18O])[17O][17C]1,[16C][15N]1[14C][15C]([18O])[17O][17C]1,CN1CC(O)OC1,0.4861504955979433,0.8931040573583015
33760,801485,[13C].[16C][17C][15N][14C][15C]([17O])[18O],[16C][17C][15N][14C][15C]([17O])[18O],CCNCC(O)O,0.22609028548897606,0.9024382432415692
33780,801517,[13C].[17C][16C][15N][14C][15C]([17O])[18O],[17C][16C][15N][14C][15C]([17O])[18O],CCNCC(O)O,0.13879711660351157,0.9017672246675155
33800,801570,[13C].[16C]=[17C]=[15N][14C][15C]([17O])[18O],[16C]=[17C]=[15N][14C][15C]([17O])[18O],C=C=NCC(O)O,0.3265294291670035,0.930912256664506
33820,801780,[13C].[16C][17C]([18O])=[15N][14C][15C]=[17O],[16C][17C]([18O])=[15N][14C][15C]=[17O],CC(O)=NCC=O,0.13519727366856382,0.8795984106097587
33840,801971,[13C].[16C].[17O][18O][17C][15N]1[14C][15C]1,[17O][18O][17C][15N]1[14C][15C]1,OOCN1CC1,0.12636434191889903,0.9529140650754999
33860,802082,[13C].[16C][15N]1[14C][15C]1.[17O]=[17C][18O],[16C][15N]1[14C][15C]1,CN1CC1,0.35475984297598545,0.8368439798766684
33880,802159,[13C].[17C][16C][18O][17O][15N]1[14C][15C]1,[17C][16C][18O][17O][15N]1[14C][15C]1,CCOON1CC1,0.17883186695684103,0.9190329791033808
33900,802253,[13C].[17O]=[17C]([18O])[16C][15N]1[14C][15C]1,[17O]=[17C]([18O])[16C][15N]1[14C][15C]1,O=C(O)CN1CC1,0.2929122285679247,0.8453214360686752
33920,802488,[13C].[16C][18O][15C]1[14C][15N]1[17C][17O],[16C][18O][15C]1[14C][15N]1[17C][17O],COC1CN1CO,0.23144904874968444,0.8440782978935538
33940,802531,[13C].[14C]1[15C]2[18O][17C][17O][16C][15N]12,[14C]1[15C]2[18O][17C][17O][16C][15N]12,C1C2OCOCN12,0.4605907992151683,0.6942365884973369
33960,802565,[13C].[14C]1[15C]2[18O][16C][17C][15N]12.[17O],[14C]1[15C]2[18O][16C][17C][15N]12,C1C2OCCN12,0.4808075279471489,0.7321929393921481
33980,802828,[13C].[16C][17O][15C]1[14C][15N]1[18O].[17C],[16C][17O][15C]1[14C][15N]1[18O],COC1CN1O,0.20240255908815366,0.8942598913872655
34000,802920,[13C].[17C][16C][15N]1[14C][15C]1[17O].[18O],[17C][16C][15N]1[14C][15C]1[17O],CCN1CC1O,0.19537825151261703,0.9059801801911915
34020,803540,[13C].[14C]1[15C][17C][18O][17O][15N]1.[16C],[14C]1[15C][17C][18O][17O][15N]1,C1CCOON1,0.5628937777483607,0.5898582924900092
34040,803574,[13C].[14C]1[15C][17C]2[18O][15N]12.[16C].[17O],[14C]1[15C][17C]2[18O][15N]12,C1CC2ON12,0.4632263313503687,0.78228854038632
34060,803655,[13C].[16C][17O][15N][14C][15C][17C].[18O],[16C][17O][15N][14C][15C][17C],CONCCC,0.08481762694675546,0.9673447020169331
34080,803696,[13C].[14C]1[15C][17C][18O][16C][17O][15N]1,[14C]1[15C][17C][18O][16C][17O][15N]1,C1CCOCON1,0.5242892963173021,0.646845672915482
34100,803762,[13C].[16C][15N]1[14C][15C][17C][17O][18O]1,[16C][15N]1[14C][15C][17C][17O][18O]1,CN1CCCOO1,0.37556917222226316,0.7157762207599919
34120,803796,[13C].[17O][17C]1[15C][14C][15N][16C][18O]1,[17O][17C]1[15C][14C][15N][16C][18O]1,OC1CCNCO1,0.505700922443512,0.792530773630841
34140,803878,[13C].[16C]=[15N][14C][15C][17C][17O][18O],[16C]=[15N][14C][15C][17C][17O][18O],C=NCCCOO,0.20306573610803752,0.913528208071484
34160,803940,[13C].[16C][17C]1([15C][14C][15N])[17O][18O]1,[16C][17C]1([15C][14C][15N])[17O][18O]1,CC1(CCN)OO1,0.37635724634471707,0.8245511770718651
34180,803977,[13C].[15N][14C][15C][17C]([17O])[16C][18O],[15N][14C][15C][17C]([17O])[16C][18O],NCCC(O)CO,0.2170248844628049,0.845579983018436
34200,804030,[13C].[18O][17O][16C][17C]1[15C][14C][15N]1,[18O][17O][16C][17C]1[15C][14C][15N]1,OOCC1CCN1,0.14107141702726178,0.9295513501263013
34220,804111,[13C].[17O]=[17C]1[15C][14C][15N]([18O])[16C]1,[17O]=[17C]1[15C][14C][15N]([18O])[16C]1,O=C1CCN(O)C1,0.4472829717632904,0.8120952511903435
34240,804402,[13C].[15N][14C][15C]1[17C][18O]1.[16C].[17O],[15N][14C][15C]1[17C][18O]1,NCC1CO1,0.19780298469872434,0.941401261573799
34260,804478,[13C].[14C]1[15N]=[17C]2[17O][16C][18O][15C]12,[14C]1[15N]=[17C]2[17O][16C][18O][15C]12,C1N=C2OCOC12,0.3516820024585041,0.7545697114826394
34280,804519,[13C].[17O][17C]1[15C]2[14C][15N]1[16C][18O]2,[17O][17C]1[15C]2[14C][15N]1[16C][18O]2,OC1C2CN1CO2,0.47043415639898306,0.9772817149599663
34300,804568,[13C].[16C][17C][15C]([14C][15N])[18O][17O],[16C][17C][15C]([14C][15N])[18O][17O],CCC(CN)OO,0.4596834498855666,0.7075806501477597
34320,804592,[13C].[16C][17C]12[18O][15C]1[14C][15N]2[17O],[16C][17C]12[18O][15C]1[14C][15N]2[17O],CC12OC1CN2O,0.5074742922327721,0.6507125847852889
34340,804617,[13C].[15N][14C][15C]([18O])[17C]1[16C][17O]1,[15N][14C][15C]([18O])[17C]1[16C][17O]1,NCC(O)C1CO1,0.4772440344045467,0.6335206289017851
34360,804660,[13C].[17O]=[17C]1[16C][15N][14C][15C]1[18O],[17O]=[17C]1[16C][15N][14C][15C]1[18O],O=C1CNCC1O,0.5330391767165928,0.5783791082395389
34380,804728,[13C].[16C]=[17C]1[15N][14C][15C]1[18O][17O],[16C]=[17C]1[15N][14C][15C]1[18O][17O],C=C1NCC1OO,0.364404469725768,0.7655425082964157
34400,804955,[13C].[14C]1[15C]2[17C][15N]1[18O][17O]2.[16C],[14C]1[15C]2[17C][15N]1[18O][17O]2,C1C2CN1OO2,0.7293350538683233,0.8974517777944805
34420,804986,[13C].[16C][18O][17C]1[15N][14C][15C]1[17O],[16C][18O][17C]1[15N][14C][15C]1[17O],COC1NCC1O,0.3664565902684021,0.738793584541862
34440,805020,[13C].[14C]1[15C]2[17C][15N]1[18O][16C][17O]2,[14C]1[15C]2[17C][15N]1[18O][16C][17O]2,C1C2CN1OCO2,0.6380137793383681,0.7815806034456979
34460,805118,[13C].[16C][17C]1[17O][15C]1[14C][15N].[18O],[16C][17C]1[17O][15C]1[14C][15N],CC1OC1CN,0.16461500264692414,0.9406171497210684
34480,805685,[13C].[16C].[17O].[18O][17C][15C]1[14C][15N]1,[18O][17C][15C]1[14C][15N]1,OCC1CN1,0.20197671143278872,0.934040637885075
34500,805726,[13C].[16C][18O][17O][17C][15C]1[14C][15N]1,[16C][18O][17O][17C][15C]1[14C][15N]1,COOCC1CN1,0.10835931731288895,0.969001891105171
34520,805784,[13C].[18O][16C][17O][17C]1[15C]2[14C][15N]21,[18O][16C][17O][17C]1[15C]2[14C][15N]21,OCOC1C2CN21,0.08202706285773255,0.9946167304079875
34540,805856,[13C].[16C][17C][15C]1[14C][15N]1[17O][18O],[16C][17C][15C]1[14C][15N]1[17O][18O],CCC1CN1OO,0.35201902214929687,0.8042822224909588
34560,805889,[13C].[17O][17C]([16C][18O])[15C]1[14C][15N]1,[17O][17C]([16C][18O])[15C]1[14C][15N]1,OC(CO)C1CN1,0.3836123727435106,0.7615822789982926
34580,805995,[13C].[16C]=[17C][15C]1[14C][15N]1.[17O].[18O],[16C]=[17C][15C]1[14C][15N]1,C=CC1CN1,0.26644014779274544,0.9023214983056521
34600,806650,[13C].[16C].[17O]=[15N][14C][15C]=[17C][18O],[17O]=[15N][14C][15C]=[17C][18O],O=NCC=CO,0.2737356347249585,0.9904973300139284
34620,806701,[13C].[16C][18O][15N][14C][15C]=[17C][17O],[16C][18O][15N][14C][15C]=[17C][17O],CONCC=CO,0.191111001892206,0.8677311729481002
34640,806776,[13C].[17O][16C][18O][15N]1[14C][15C]=[17C]1,[17O][16C][18O][15N]1[14C][15C]=[17C]1,OCON1CC=C1,0.31746916858552565,0.9383781716864598
34660,806840,[13C].[16C][15N]1[14C][15C]=[17C]1[18O].[17O],[16C][15N]1[14C][15C]=[17C]1[18O],CN1CC=C1O,0.44744478064882814,0.5899310402667503
34680,806921,[13C].[16C]=[15N][14C][15C]=[17C].[17O].[18O],[16C]=[15N][14C][15C]=[17C],C=NCC=C,0.09942516225110701,0.9825185120573373
34700,806985,[13C].[16C][17C]1=[15C][14C][15N]1[18O].[17O],[16C][17C]1=[15C][14C][15N]1[18O],CC1=CCN1O,0.45252604982082056,0.5857489987045132
34720,807066,[13C].[14C]1[15C]=[17C][16C][15N]1.[17O].[18O],[14C]1[15C]=[17C][16C][15N]1,C1C=CCN1,0.5710193047886939,0.5875510668176774
34740,808369,[13C].[16C][15C][14C][15N][18O].[17C]=[17O],[16C][15C][14C][15N][18O],CCCNO,0.1084484772744315,0.9384221121609585
34760,808403,[13C].[16C][15C][14C][15N]=[17C].[17O].[18O],[16C][15C][14C][15N]=[17C],CCCN=C,0.35303447510395547,0.8722472064174376
34780,808445,[13C].[17O][17C]1[15N][14C][15C][16C][18O]1,[17O][17C]1[15N][14C][15C][16C][18O]1,OC1NCCCO1,0.4027826261063416,0.7243943857305425
34800,808503,[13C].[18O][15N]1[14C][15C][16C][17O][17C]1,[18O][15N]1[14C][15C][16C][17O][17C]1,ON1CCCOC1,0.43808859243568876,0.7315450150903973
34820,808719,[13C].[17C][16C][15C][14C][15N].[17O].[18O],[17C][16C][15C][14C][15N],CCCCN,0.19164764685896063,0.9199634421738762
34840,808756,[13C].[17O]=[17C][16C][15C][14C][15N]=[18O],[17O]=[17C][16C][15C][14C][15N]=[18O],O=CCCCN=O,0.36092538584492156,0.7249625566397827
34860,809219,[13C].[16C][15C]1[14C][15N][17O][17C][18O]1,[16C][15C]1[14C][15N][17O][17C][18O]1,CC1CNOCO1,0.379491782716035,0.7838950569855242
34880,809263,[13C].[17C].[18O][15C]1[14C][15N][17O][16C]1,[18O][15C]1[14C][15N][17O][16C]1,OC1CNOC1,0.3602852251944108,0.7506016433284324
34900,809375,[13C].[17C][16C][15C]([18O])[14C][15N].[17O],[17C][16C][15C]([18O])[14C][15N],CCC(O)CN,0.330639616325103,0.7489623170865242
34920,809403,[13C].[14C]1[15N][17C]2[16C][15C]1[18O][17O]2,[14C]1[15N][17C]2[16C][15C]1[18O][17O]2,C1NC2CC1OO2,0.7580006822786632,0.9018187385045188
34940,809761,[13C].[16C][15C]([14C][15N][17C])[17O][18O],[16C][15C]([14C][15N][17C])[17O][18O],CC(CNC)OO,0.3130941649712281,0.8854033877804675
34960,809791,[13C].[17C][17O][15C]1[14C][15N][18O][16C]1,[17C][17O][15C]1[14C][15N][18O][16C]1,COC1CNOC1,0.3217916546915732,0.8829820429784058
34980,809861,[13C].[14C]1[15C]2[16C][15N]1[17C][17O]2.[18O],[14C]1[15C]2[16C][15N]1[17C][17O]2,C1C2CN1CO2,0.7244301911877142,0.896074824912595
35000,810520,[13C].[16C][15C]1[14C][15N]1[17C][18O][17O],[16C][15C]1[14C][15N]1[17C][18O][17O],CC1CN1COO,0.18497221898614033,0.8924133192718199
35020,810567,[13C].[17C][18O][17O][16C][15C]1[14C][15N]1,[17C][18O][17O][16C][15C]1[14C][15N]1,COOCC1CN1,0.14436609831264777,0.9252817728632116
35040,810684,[13C].[17O]=[17C][16C][15C]1[14C][15N]1[18O],[17O]=[17C][16C][15C]1[14C][15N]1[18O],O=CCC1CN1O,0.3736090641113896,0.8129610904934645
35060,811467,[13C].[16C][15C]1[14C][15N][17O][17C]1.[18O],[16C][15C]1[14C][15N][17O][17C]1,CC1CNOC1,0.44481593634078304,0.8000129531306979
35080,811500,[13C].[16C][15C]1[14C][15N][17C]1([17O])[18O],[16C][15C]1[14C][15N][17C]1([17O])[18O],CC1CNC1(O)O,0.5762273390828697,0.7714693894778999
35100,811525,[13C].[17O][17C][15C]1[14C][15N][18O][16C]1,[17O][17C][15C]1[14C][15N][18O][16C]1,OCC1CNOC1,0.45878418951870437,0.9299923030094195
35120,811549,[13C].[17O][18O][16C][15C]1[14C][15N]=[17C]1,[17O][18O][16C][15C]1[14C][15N]=[17C]1,OOCC1CN=C1,0.16124718448222047,0.933877620866794
35140,811684,[13C].[17O]=[17C][15C]1[14C][15N]([18O])[16C]1,[17O]=[17C][15C]1[14C][15N]([18O])[16C]1,O=CC1CN(O)C1,0.2227879325277806,0.9861532947332246
35160,811827,[13C].[14C]1[15N][18O][17O][17C]2[16C][15C]12,[14C]1[15N][18O][17O][17C]2[16C][15C]12,C1NOOC2CC12,0.4523994514784766,0.7086457396999771
35180,813698,[13C].[16C]=[15C][14C][15N][18O][17C].[17O],[16C]=[15C][14C][15N][18O][17C],C=CCNOC,0.10942462717535979,0.9598486106434244
35200,813749,[13C].[16C]=[15C][14C][15N][17C]([17O])=[18O],[16C]=[15C][14C][15N][17C]([17O])=[18O],C=CCNC(O)=O,0.27132900253450865,0.8233534121763812
35220,852752,[13C].[15C][14C][17C]([18O])[15N][17O].[16C],[15C][14C][17C]([18O])[15N][17O],CCC(O)NO,0.6172781193142277,0.7243490235751467
35240,852811,[13C].[15C][14C][17C]([17O][15N])[18O][16C],[15C][14C][17C]([17O][15N])[18O][16C],CCC(ON)OC,0.4181708053899544,0.7141524051383703
35260,852932,[13C].[15C][14C][17C]([15N])[18O][16C][17O],[15C][14C][17C]([15N])[18O][16C][17O],CCC(N)OCO,0.48853942111521775,0.6588205488270825
35280,853045,[13C].[15C][14C][17C]1[17O][18O][15N]1[16C],[15C][14C][17C]1[17O][18O][15N]1[16C],CCC1OON1C,0.4723608584619592,0.8414239002215561
35300,853094,[13C].[15C][14C][17C](=[17O])[15N]1[16C][18O]1,[15C][14C][17C](=[17O])[15N]1[16C][18O]1,CCC(=O)N1CO1,0.3866540939656,0.643712196916013
35320,853240,[13C].[15C][14C][17C]([17O])[15N]=[16C].[18O],[15C][14C][17C]([17O])[15N]=[16C],CCC(O)N=C,0.32336684391381837,0.7464938061616554
35340,853405,[13C].[15C][14C][17C]1([16C])[15N][17O][18O]1,[15C][14C][17C]1([16C])[15N][17O][18O]1,CCC1(C)NOO1,0.587747095962782,0.7109311591301304
35360,853454,[13C].[15C][14C][17C]1([17O])[16C][18O][15N]1,[15C][14C][17C]1([17O])[16C][18O][15N]1,CCC1(O)CON1,0.48549598319552884,0.7987522924400633
35380,853576,[13C].[15C][14C][17C][16C][15N]1[17O][18O]1,[15C][14C][17C][16C][15N]1[17O][18O]1,CCCCN1OO1,0.2811628812767719,0.897811716026854
35400,853615,[13C].[15C][14C][17C]1([17O])[16C][15N]1.[18O],[15C][14C][17C]1([17O])[16C][15N]1,CCC1(O)CN1,0.46167275579390876,0.839605725219746
35420,854094,[13C].[16C].[18O][15C][14C][17C]1[15N][17O]1,[18O][15C][14C][17C]1[15N][17O]1,OCCC1NO1,0.1975717686694153,0.9770375632112531
35440,854168,[13C].[15N]=[17C]1[14C][15C][18O][16C][17O]1,[15N]=[17C]1[14C][15C][18O][16C][17O]1,N=C1CCOCO1,0.36149861538591777,0.6983443190341622
35460,854238,[13C].[17C][14C][15C][18O][17O][16C][15N],[17C][14C][15C][18O][17O][16C][15N],CCCOOCN,0.06277503584160773,0.9884268247202893
35480,854389,[13C].[16C][17C]1=[15N][17O][18O][15C][14C]1,[16C][17C]1=[15N][17O][18O][15C][14C]1,CC1=NOOCC1,0.35450503624138097,0.7616519664474892
35500,854465,[13C].[17O][18O][15C][14C][17C]1[16C][15N]1,[17O][18O][15C][14C][17C]1[16C][15N]1,OOCCC1CN1,0.1355530573522981,0.9472153770474846
35520,854724,[13C].[16C][17O][15N]=[17C][14C][15C]=[18O],[16C][17O][15N]=[17C][14C][15C]=[18O],CON=CCC=O,0.11128804647954894,0.9592109040681008
35540,854791,[13C].[15N][17C]([14C][15C]=[18O])[16C][17O],[15N][17C]([14C][15C]=[18O])[16C][17O],NC(CC=O)CO,0.38408007104282427,0.8238161530840485
35560,854886,[13C].[15N][17O][15C][14C][17C][18O].[16C],[15N][17O][15C][14C][17C][18O],NOCCCO,0.25267972504606484,0.8591828960297825
35580,854952,[13C].[16C][18O][17C](=[15N])[14C][15C][17O],[16C][18O][17C](=[15N])[14C][15C][17O],COC(=N)CCO,0.35475936002858244,0.7357255186457443
35600,855031,[13C].[16C][15N]([18O])[17C]1[14C][15C][17O]1,[16C][15N]([18O])[17C]1[14C][15C][17O]1,CN(O)C1CCO1,0.37577053586058273,0.8005371287276649
35620,855116,[13C].[16C]=[15N][17C]1([18O])[14C][15C][17O]1,[16C]=[15N][17C]1([18O])[14C][15C][17O]1,C=NC1(O)CCO1,0.42901639598867347,0.90047830325168
35640,855198,[13C].[16C][17C]1([15N][18O])[14C][15C][17O]1,[16C][17C]1([15N][18O])[14C][15C][17O]1,CC1(NO)CCO1,0.5729345152667938,0.7191049882958983
35660,855267,[13C].[15N][16C][17C]([18O])[14C][15C][17O],[15N][16C][17C]([18O])[14C][15C][17O],NCC(O)CCO,0.20159763810633036,0.8656912223593465
35680,855400,[13C].[16C]=[17C]([15N])[14C][15C][17O].[18O],[16C]=[17C]([15N])[14C][15C][17O],C=C(N)CCO,0.38487552488519794,0.9306208015989657
35700,855564,[13C].[16C][17O][15C]([18O])[14C][17C]#[15N],[16C][17O][15C]([18O])[14C][17C]#[15N],COC(O)CC#N,0.3880845073476081,0.6808797598436485
35720,855606,[13C].[18O][15C]1[14C][17C]=[15N][16C][17O]1,[18O][15C]1[14C][17C]=[15N][16C][17O]1,OC1CC=NCO1,0.3625632696704148,0.7245524249899827
35740,855673,[13C].[14C]1[15C]2[17O][15N][17C]1[16C][18O]2,[14C]1[15C]2[17O][15N][17C]1[16C][18O]2,C1C2ONC1CO2,0.7566269251311605,0.8751169375462973
35760,855756,[13C].[16C]=[17C][14C][15C]([18O])[17O][15N],[16C]=[17C][14C][15C]([18O])[17O][15N],C=CCC(O)ON,0.3900287411423647,0.7154752595675891
35780,856185,[13C].[16C].[17C][14C][15C][15N]([17O])[18O],[17C][14C][15C][15N]([17O])[18O],CCCN(O)O,0.33705694875283687,0.8888570571415734
35800,856225,[13C].[16C].[17O][18O][17C]1[14C][15C][15N]1,[17O][18O][17C]1[14C][15C][15N]1,OOC1CCN1,0.2274628625447411,0.9129523234240559
35820,856307,[13C].[16C][17O][15N][15C][14C][17C].[18O],[16C][17O][15N][15C][14C][17C],CONCCC,0.11833023316370615,0.9639543672667779
35840,856350,[13C].[14C]1[15C][15N][18O][16C][17O][17C]1,[14C]1[15C][15N][18O][16C][17O][17C]1,C1CNOCOC1,0.5279618933432173,0.6495408120391212
35860,856420,[13C].[16C][15N][15C][14C][17C]([17O])=[18O],[16C][15N][15C][14C][17C]([17O])=[18O],CNCCC(O)=O,0.3183274936429297,0.9323752074337937
35880,856448,[13C].[17O][17C]1[14C][15C][15N][16C][18O]1,[17O][17C]1[14C][15C][15N][16C][18O]1,OC1CCNCO1,0.37275151314036703,0.7177957964034115
35900,856563,[13C].[16C][17C][14C][15C][15N].[17O].[18O],[16C][17C][14C][15C][15N],CCCCN,0.195543225188483,0.9196132787732906
35920,856599,[13C].[16C][17C]1[14C][15C][15N]1.[17O].[18O],[16C][17C]1[14C][15C][15N]1,CC1CCN1,0.3512920748641201,0.8063486223511901
35940,856635,[13C].[14C]1[15C][15N][17O][17C]12[16C][18O]2,[14C]1[15C][15N][17O][17C]12[16C][18O]2,C1CNOC12CO2,0.355534449128537,0.8500264451775955
