,rmat_tag,distance,largest_frag,largest_cleaned,pmi_x,pmi_y
15900,79017,9.0,O=C1c2ccccc2CN1c1ccc([16CH][15N][17C]2[17O][14C@@H](c3ccccc3)[18O]2)cc1,O=C1c2ccccc2CN1c1ccc(CNC2O[C@@H](c3ccccc3)O2)cc1,0.04413918369862441,0.9782903647110718
15920,94340,9.0,[17C][15N]([14CH]c1ccccc1)[18O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CN(Cc1ccccc1)OCc1ccc(N2Cc3ccccc3C2=O)cc1,0.0665837840607722,0.9678614879562083
15940,94439,9.0,O=C1c2ccccc2CN1c1ccc([16C@H]([17O])[18O][17C]=[15N][14CH]c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc([C@H](O)OC=NCc2ccccc2)cc1,0.0444770178197979,0.9710625703000392
15960,83697,9.0,C[15C]12[17O][14C@@H](c3ccccc3)[18O][17C]1([15N])[16C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,CC12O[C@@H](c3ccccc3)OC1(N)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,0.08419468413534456,0.9692884840728367
15980,1347516,9.0,C[15C]1[18O][17C][16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[13C][14C@@H]([17O])c1ccccc1,CC1OC[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1C[C@@H](O)c1ccccc1,0.14873481134259012,0.9358910080912745
16000,96266,9.0,C[15C][17O][16C@@H]([17C][15N]([18O])[14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CCO[C@@H](CN(O)Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.26140618601115023,0.8257843279240382
16020,96590,9.0,C[15C]([17O][17C])[18O][16C@@H]([15N][14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC(OC)O[C@@H](NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.2516881079362401,0.8101073051844015
16040,1347836,9.0,C[15C]1=[15N][13C][14C@H](c2ccccc2)[17O][17C](=[16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[18O]1,CC1=NC[C@H](c2ccccc2)OC(=Cc2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.17980082408659243,0.8811431282563036
16060,1348805,9.0,C[15C]1[15N]2[13C][14C@H](c3ccccc3)[17O][17C]12[18O],CC1N2C[C@H](c3ccccc3)OC12O,0.15409009394626919,0.9386526848186448
16080,82305,9.0,C[15C][16C@H]([17O][14C@H]([18O][17C][15N])c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC[C@H](O[C@H](OCN)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.16536227221551764,0.8679402180211476
16100,1349254,9.0,C[15C]1=[15N][13C][14C@H](c2ccccc2)[17O][17C]1[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC1=NC[C@H](c2ccccc2)OC1Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.06498337890095118,0.9864428772394744
16120,1348915,9.0,C[15C]1[17C]([18O])[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[13C][14C@@H]([17O])c1ccccc1,CC1C(O)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1C[C@@H](O)c1ccccc1,0.09958558766986102,0.9913166475849771
16140,1348093,9.0,C[15C][17C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[15N][13C][14C@H](c2ccccc2)[17O][18O]1,CCC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)NC[C@H](c2ccccc2)OO1,0.10347069159924886,0.933203028435056
16160,83387,9.0,C[15C]([17C][18O][14C@@H]([17O])c1ccccc1)[16C@H]([15N])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(CO[C@@H](O)c1ccccc1)[C@H](N)c1ccc(N2Cc3ccccc3C2=O)cc1,0.12537951792883953,0.9293906969660709
16180,82793,9.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]=[17C]1[17O][14C@@H](c2ccccc2)[18O]1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N=C1O[C@@H](c2ccccc2)O1,0.09496470025410275,0.957193150032155
16200,1348366,9.0,C[15C]1[18O][17C]1[17O][14C@H]([13C][15N][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC1OC1O[C@H](CNCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.104635840925722,0.9562908313882541
16220,1602935,9.0,C[15C]1[14C@@H](c2ccccc2)[13C][15N]([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17C]1=[17O],CC1[C@@H](c2ccccc2)CN(Cc2ccc(N3Cc4ccccc4C3=O)cc2)C1=O,0.08316676273176125,0.971400883510017
16240,8977,9.0,C[15C][17C]1[15N][18O]1,CCC1NO1,0.3487436443601125,0.8635167523554772
16260,1603126,9.0,C[15C]([14C@H]([13C][15N][17O])c1ccccc1)[17C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC([C@H](CNO)c1ccccc1)C1O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.09980075949470082,0.9899118935836497
16280,10067,9.0,C[15C][17C]([15N])=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CCC(N)=Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.07588054410519611,0.9613130651304992
16300,1602766,9.0,C[15C]([17C]=[17O])[14C@H]([13C][15N][18O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC(C=O)[C@H](CNOCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.09467466541389942,0.9524333011855628
16320,7368,9.0,C[15C]=[15N][17C][17O],CC=NCO,0.10577189550233111,0.9595540588982318
16340,6918,9.0,C[15C]1([18O])[15N][16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[17C][17O]1,CC1(O)N[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)CO1,0.08497982723388284,0.94175347618116
16360,7171,9.0,C[15C](=[17O])[15N][17C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(=O)NC(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.14626085713366668,0.9647015418509375
16380,8294,9.0,C[15C]1=[15N][17C]2([17O]1)[18O][16C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,CC1=NC2(O1)O[C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,0.08668593840522389,0.9454849494556672
16400,1603654,9.0,C[15C]([18O])([17C]=[17O])[14C@H]([13C][15N][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC(O)(C=O)[C@H](CNCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.0944742419094326,0.9600253541904344
16420,1599730,9.0,C[15C]1[18O][17C](=[16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[15N][13C][14C@@H]1c1ccccc1,CC1OC(=Cc2ccc(N3Cc4ccccc4C3=O)cc2)NC[C@@H]1c1ccccc1,0.11953207297849086,0.9400740694054098
16440,1599570,9.0,C[15C]([18O])[14C@H]([13C][15N]1[17O][17C]1[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC(O)[C@H](CN1OC1Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.06435027685080608,0.9691730802322246
16460,11446,9.0,C[15C]([17O])[17C]1([15N])[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O)C1(N)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.07709850976782225,0.9663144025007705
16480,1599483,9.0,C[15C]1[18O][17C]([17O])[15N]([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[13C][14C@@H]1c1ccccc1,CC1OC(O)N(Cc2ccc(N3Cc4ccccc4C3=O)cc2)C[C@@H]1c1ccccc1,0.11393129848681417,0.9608118077585397
16500,12546,9.0,C[15C]1[15N][18O][17C]1[17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC1NOC1OCc1ccc(N2Cc3ccccc3C2=O)cc1,0.10420207166803412,0.9502779876931942
16520,1599040,9.0,C[15C][14C@H]([13C][15N][17O][18O][17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC[C@H](CNOOC=Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.06497232884414593,0.9644559218253438
16540,10350,9.0,C[15C]([18O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]([15N])=[17O],CC(OCc1ccc(N2Cc3ccccc3C2=O)cc1)C(N)=O,0.07742644520570305,0.9792082919652573
16560,10428,9.0,C[15C]([17C]=[17O])[18O][15N][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(C=O)ONCc1ccc(N2Cc3ccccc3C2=O)cc1,0.06522247218754679,0.968721798799732
16580,6870,9.0,C[15C]([15N])([17O])[18O],CC(N)(O)O,0.9506755631508195,0.9738831844620569
16600,3083,9.0,C[15C][17O][17C]([18O])[15N]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CCOC(O)N=Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.09967445492027321,0.9532248137934642
16620,1610676,9.0,C[15C]1([17C][17O])[14C@@H](c2ccccc2)[13C][15N][18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(CO)[C@@H](c2ccccc2)CNO[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.08800105560636531,0.9771242472980894
16640,2099,9.0,C[15C][18O][15N][17O],CCONO,0.16627031932010214,0.9157847145158063
16660,1608940,9.0,C[15C]1([16C@H]([18O][17C])c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][15N][13C][14C@@H]1c1ccccc1,CC1([C@H](OC)c2ccc(N3Cc4ccccc4C3=O)cc2)ONC[C@@H]1c1ccccc1,0.11083587269579218,0.9552428292481613
16680,1609671,9.0,C[15C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[14C@@H](c2ccccc2)[13C][15N]1[17C][18O][17O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)CN1COO,0.16443612164123028,0.9371954400062781
16700,1610841,9.0,C[15C]12[14C@@H](c3ccccc3)[13C][15N]([16C@@H]1c1ccc(N3Cc4ccccc4C3=O)cc1)[17C]2[18O],CC12[C@@H](c3ccccc3)CN([C@@H]1c1ccc(N3Cc4ccccc4C3=O)cc1)C2O,0.15309557854262693,0.9461900763532798
16720,1612851,9.0,C[15C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([13C][15N][17O][18O][17C])c1ccccc1,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](CNOOC)c1ccccc1,0.18615719400021943,0.8432091923013223
16740,932,9.0,[15N]=[17C][16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1,N=C[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.08681761263470808,0.9671963440213814
16760,845,9.0,O=C1c2ccccc2CN1c1ccc([16C@@H]2[17C][15N][18O]2)cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2CNO2)cc1,0.08735491253179682,0.9714942589958591
16780,1607542,9.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([13C][15N]1[17C][17O][18O]1)c1ccccc1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](CN1COO1)c1ccccc1,0.10202849740686264,0.952542275334681
16800,5822,9.0,C[15C]([18O])[15N]=[17C]([17O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O)N=C(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.09245301521120455,0.9586707058616216
16820,5885,9.0,C[15C]1[18O][17C][16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[17O],CC1OC[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1O,0.09289854381316905,0.9563738232341216
16840,1605040,9.0,C[15C]1([17C]([17O])[16C@H]([18O])c2ccc(N3Cc4ccccc4C3=O)cc2)[15N][13C][14C@@H]1c1ccccc1,CC1(C(O)[C@H](O)c2ccc(N3Cc4ccccc4C3=O)cc2)NC[C@@H]1c1ccccc1,0.07019012723951135,0.965575725656166
16860,4771,9.0,C[15C][15N]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17C][17O],CCN(Cc1ccc(N2Cc3ccccc3C2=O)cc1)CO,0.09469582557927904,0.9310359544295773
16880,1608892,9.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)([17O][18O])[14C@H]([13C][15N])c1ccccc1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)(OO)[C@H](CN)c1ccccc1,0.20228770504467908,0.8807195093081054
16900,5305,9.0,C[15C][15N][17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CCNC=Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.09384065912574573,0.9349408444324661
16920,4999,9.0,C[15C][15N][17C][16C@H]([18O])c1ccc(N2Cc3ccccc3C2=O)cc1,CCNC[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.07421280800390298,0.970105343912356
16940,25094,9.0,C[15C]([17O])([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N][18O],CC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)NO,0.1045565447685054,0.9614574697833602
16960,25149,9.0,C[15C]1([17O])[15N][17C][18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(O)NCO[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.09446697643540997,0.9724420424148815
16980,24611,9.0,C[15C]1([15N]=[17C]=[17O])[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(N=C=O)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.07717466918100198,0.9711870965333353
17000,26938,9.0,C[15C]1[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[18O][17C]1=[15N],CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)OC1=N,0.11782217461131543,0.9610451430528458
17020,1473598,9.0,[17C][16C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([13C][15N]=[18O])c1ccccc1,C[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](CN=O)c1ccccc1,0.09018807819307592,0.9605449519511339
17040,22715,9.0,C[15C]([17O])[16C@@H]([17C]=[15N][18O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O)[C@@H](C=NO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.15188234271145376,0.9562643846294575
17060,22386,9.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17O][18O][15N],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)OON,0.0805615190981646,0.940558546114615
17080,23731,9.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]([17C])[17O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N(C)O,0.08695365969188461,0.9567596279018568
17100,23039,9.0,C[15C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][15N][17C][18O]1,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)ONCO1,0.09195687688277265,0.9643451710179569
17120,29676,9.0,C[15C]1([17C][17O])[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[18O],CC1(CO)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1O,0.0851184810967846,0.9655932866838469
17140,29527,9.0,C[15C]1([17C][17O])[15N][18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(CO)NO[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.08345921011353521,0.96270010324291
17160,1402993,9.0,C[15C]1([16C@H]([17O])c2ccc(N3Cc4ccccc4C3=O)cc2)[18O][17C]1[14C@H]([13C][15N])c1ccccc1,CC1([C@H](O)c2ccc(N3Cc4ccccc4C3=O)cc2)OC1[C@H](CN)c1ccccc1,0.06909654727323926,0.9913776542449274
17180,35679,9.0,C[15C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]=[17C]1[17O][18O]1,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)N=C1OO1,0.07363421682945694,0.9437866955150392
17200,31455,9.0,C[15C](=[17C]=[17O])[16C@H]([15N]=[18O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(=C=O)[C@H](N=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.11934666902018154,0.9365448842500819
17220,1403744,9.0,C[15C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]2[13C][14C@H](c3ccccc3)[17C]21[18O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)N2C[C@H](c3ccccc3)C21O,0.09153317860164074,0.9540108560706085
17240,27099,9.0,C[15C]1[17C][18O][15N]([17O])[16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1CON(O)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.09384690046606996,0.9733798129657827
17260,29483,9.0,C[15C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17C][15N]1,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)CN1,0.09368653862294793,0.9442873657314045
17280,1483978,9.0,C[15C]1[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[14C@@H](c2ccccc2)[13C][15N]1[17O][18O][17C],CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)CN1OOC,0.24391130952257611,0.8121571312502021
17300,1483411,9.0,C[15C]([17O])[16C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([13C][15N]=[17C][18O])c1ccccc1,CC(O)[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](CN=CO)c1ccccc1,0.18541079583528225,0.8971256258562567
17320,13597,9.0,C[15C]1([15N])[18O][17C]1=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(N)OC1=Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.1078351744896017,0.9713509794212098
17340,1481367,9.0,C[15C]1=[17C]([18O])[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[14C@@H](c2ccccc2)[13C][15N]1,CC1=C(O)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)CN1,0.12842966677472942,0.9415809039898094
17360,14692,9.0,C[15C](=[15N][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]([17O])[18O],CC(=NCc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O,0.07716164535082842,0.9684825213511968
17380,12841,9.0,C[15C]1[15N]2[17O][17C]12[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC1N2OC12Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.09083718516792261,0.9585798023728281
17400,12660,9.0,C[15C]1[15N]([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17C]1([17O])[18O],CC1N(Cc2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)O,0.08776028938357633,0.9660541844838249
17420,1598548,9.0,C[15C][14C@H]([13C][15N]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC[C@H](CN1O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.12092765513708097,0.9131881617979822
17440,13103,9.0,C[15C]([15N][17O])[17C]([18O])=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(NO)C(O)=Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.09926857838294521,0.9349252675102417
17460,18027,9.0,C[15C]([15N])=[17C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC(N)=C1O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.09904744194174078,0.9472247338785543
17480,1475126,9.0,C[15C]([17O])[18O][17C]1[15N][13C][14C@H](c2ccccc2)[16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O)OC1NC[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.25576301148305824,0.824114852229776
17500,1475999,9.0,C[15C]([18O])[15N][13C][14C@H](c1ccccc1)[16C@@H]([17C])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O)NC[C@H](c1ccccc1)[C@@H](C)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1770795775657742,0.9138978280963979
17520,20452,9.0,C[15C][16C@H]([17O][17C]=[15N][18O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC[C@H](OC=NO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1142789014767545,0.9230943685833626
17540,1474675,9.0,C[15C][17O][17C]1[15N][13C][14C@H](c2ccccc2)[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[18O]1,CCOC1NC[C@H](c2ccccc2)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.22698661979541718,0.8145815241415657
17560,1478863,9.0,C[15C]1[17C]([17O])[18O][15N]1[13C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC1C(O)ON1C[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.24483896942405234,0.8320902658722974
17580,1478296,9.0,C[15C]([17O])[17C]1([18O])[15N][13C][14C@H](c2ccccc2)[16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O)C1(O)NC[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.22666289322654623,0.8737349340285121
17600,1478976,9.0,C[15C]([17C]([17O])[18O])[15N]1[13C][14C@H](c2ccccc2)[16C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC(C(O)O)N1C[C@H](c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.21426544495133878,0.8452490316146483
17620,1476656,9.0,C[15C]=[15N][13C][14C@H](c1ccccc1)[16C@H]([18O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC=NC[C@H](c1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.12266776380805836,0.9416730070406937
17640,1477049,9.0,C[15C][17C]1([17O])[15N][13C][14C@H](c2ccccc2)[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[18O]1,CCC1(O)NC[C@H](c2ccccc2)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.21420601006956863,0.8665687467788478
17660,131232,9.0,C[15C]1[18O][17C](=[16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[14C@@H]([17O])c1ccccc1,CC1OC(=Cc2ccc(N3Cc4ccccc4C3=O)cc2)N1[C@@H](O)c1ccccc1,0.07469711379478694,0.9764114186236602
17680,176389,9.0,O=C1c2ccccc2CN1c1ccc([16CH][17C]([14CH]c2ccccc2)[15N][17O])cc1,O=C1c2ccccc2CN1c1ccc(CC(Cc2ccccc2)NO)cc1,0.1287921908881308,0.9162065845735041
17700,120305,9.0,C[15C]1[15N]2[14C@H](c3ccccc3)[18O][16C@H](c3ccc(N4Cc5ccccc5C4=O)cc3)[17C]12[17O],CC1N2[C@H](c3ccccc3)O[C@H](c3ccc(N4Cc5ccccc5C4=O)cc3)C12O,0.10766615340074825,0.9613628328417736
17720,1327004,9.0,C[15C]12[16C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)[17O][17C]1[15N]2[13C][14CH]c1ccccc1,CC12[C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)OC1N2CCc1ccccc1,0.06102644016947251,0.9784005438382339
17740,131341,9.0,C[15C]1[17O][14C@@H](c2ccccc2)[15N]1[17C][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC1O[C@@H](c2ccccc2)N1CCc1ccc(N2Cc3ccccc3C2=O)cc1,0.16064603180181933,0.9922172581101992
17760,1335724,9.0,C[15C][17C]1[17O][15N]([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[13C][14C@H](c2ccccc2)[18O]1,CCC1ON(Cc2ccc(N3Cc4ccccc4C3=O)cc2)C[C@H](c2ccccc2)O1,0.18039287041675597,0.8734057976350614
17780,138487,9.0,C[15C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]1[18O][15N]1[14C@@H]([17O])c1ccccc1,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)C1ON1[C@@H](O)c1ccccc1,0.06178481648237739,0.9900930851122215
17800,175892,9.0,[15N][17C]([14CH]c1ccccc1)[17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,NC(Cc1ccccc1)OCc1ccc(N2Cc3ccccc3C2=O)cc1,0.07048847137185278,0.9735378934487748
17820,175929,9.0,[15N][17C]1([14CH]c2ccccc2)[17O][16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[18O]1,NC1(Cc2ccccc2)O[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.0702951110854569,0.9863332229339846
17840,155635,9.0,C[15C]1=[17C]([15N]=[14CH]c2ccccc2)[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1=C(N=Cc2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.06428548351596579,0.9976336436334063
17860,120477,9.0,C[15C]1([15N][14C@@H]([18O])c2ccccc2)[17C][17O]1,CC1(N[C@@H](O)c2ccccc2)CO1,0.17612688573930982,0.8762954783067973
17880,120317,9.0,C[15C]1[15N]2[14C@H](c3ccccc3)[18O][17C]12[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC1N2[C@H](c3ccccc3)OC12[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.08891603026120343,0.9550105157936094
17900,149660,9.0,C[15C]([17O][17C])[18O][15N]=[14CH]c1ccccc1,CC(OC)ON=Cc1ccccc1,0.1494207707374697,0.9059206858986576
17920,1326314,9.0,C[15C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][17C]1[15N]([18O])[13C][14CH]c1ccccc1,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)OC1N(O)CCc1ccccc1,0.07496057956133748,0.9933309542970128
17940,136479,9.0,C[15C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17C][15N]1[14C@@H]([17O])c1ccccc1,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)CN1[C@@H](O)c1ccccc1,0.10928795590629474,0.9467347040566
17960,131925,9.0,C[15C][17C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N][14C@@H]([17O])c1ccccc1,CCC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)N[C@@H](O)c1ccccc1,0.05744918811819486,0.9727165368812061
17980,119790,9.0,C[15C]([17C][16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][14C@H]([15N])c1ccccc1,CC(C[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1)O[C@H](N)c1ccccc1,0.05476202968205935,0.9833213565377439
