rmat_tag,pdt_smiles,frag_in_large,pdt_cleaned,pmi_x,pmi_y
1022203,[13C].[15C][16C][17C]1[15N][14C][18O][17O]1,[15C][16C][17C]1[15N][14C][18O][17O]1,CCC1NCOO1,0.26210640556200365,0.8337326508243869
1022204,[13C].[15C][16C][17C]([17O])[15N]1[14C][18O]1,[15C][16C][17C]([17O])[15N]1[14C][18O]1,CCC(O)N1CO1,0.37332307676093585,0.6878602475414499
1022205,[13C].[15C][16C][17C]1[17O][15N]1[14C][18O],[15C][16C][17C]1[17O][15N]1[14C][18O],CCC1ON1CO,0.1467461927029621,0.9210378424112285
1022207,[13C].[15C][16C][17C]12[17O][15N]1[14C][18O]2,[15C][16C][17C]12[17O][15N]1[14C][18O]2,CCC12ON1CO2,0.34929452587583204,0.8029815620499813
1022208,[13C].[15C][16C][17C](=[17O])[15N][14C][18O],[15C][16C][17C](=[17O])[15N][14C][18O],CCC(=O)NCO,0.18013521827606988,0.8892511796963452
1022209,[13C].[15C][16C][17C](=[17O])[15N]1[14C][18O]1,[15C][16C][17C](=[17O])[15N]1[14C][18O]1,CCC(=O)N1CO1,0.19070081904613967,0.8354256962438595
1022212,[13C].[15C][16C][17C]1=[15N][14C][18O]1.[17O],[15C][16C][17C]1=[15N][14C][18O]1,CCC1=NCO1,0.18369100357736914,0.8576454088163873
1022213,[13C].[15C][16C][17C]([17O])=[15N][14C][18O],[15C][16C][17C]([17O])=[15N][14C][18O],CCC(O)=NCO,0.20626052530659494,0.9218919085261935
1022428,[13C].[16C][15C][18O][14C][15N].[17C]=[17O],[16C][15C][18O][14C][15N],CCOCN,0.09851312615780587,0.9461576293683047
1022433,[13C].[16C][15C][18O][14C][15N][17C]=[17O],[16C][15C][18O][14C][15N][17C]=[17O],CCOCNC=O,0.3224414619449288,0.7811032176316037
1022452,[13C].[14C]1[15N][16C][15C][18O]1.[17C]=[17O],[14C]1[15N][16C][15C][18O]1,C1NCCO1,0.5626791001425718,0.5911222696491578
1022468,[13C].[17C][16C][15C][18O][14C][15N].[17O],[17C][16C][15C][18O][14C][15N],CCCOCN,0.25728139548883516,0.8199016268005155
1022471,[13C].[15N][14C][18O][15C][16C][17C][17O],[15N][14C][18O][15C][16C][17C][17O],NCOCCCO,0.10398961607004474,0.9410143319352529
1022472,[13C].[14C]1[15N][17O][17C][16C][15C][18O]1,[14C]1[15N][17O][17C][16C][15C][18O]1,C1NOCCCO1,0.5472391349577531,0.6059413388077405
1022473,[13C].[15N][14C][18O][15C][16C][17C]=[17O],[15N][14C][18O][15C][16C][17C]=[17O],NCOCCC=O,0.18818707103232588,0.8767334035766114
1022476,[13C].[17O][17C]1[16C][15C][18O][14C][15N]1,[17O][17C]1[16C][15C][18O][14C][15N]1,OC1CCOCN1,0.3531882322478932,0.7262356985417324
1022478,[13C].[17O]=[17C]1[16C][15C][18O][14C][15N]1,[17O]=[17C]1[16C][15C][18O][14C][15N]1,O=C1CCOCN1,0.3670066732423883,0.7191761185772568
1022549,[13C].[16C][15C][17O][17C][18O][14C][15N],[16C][15C][17O][17C][18O][14C][15N],CCOCOCN,0.14562413194941898,0.9807666707500322
1022558,[13C].[16C][15C][17O][17C]1[15N][14C][18O]1,[16C][15C][17O][17C]1[15N][14C][18O]1,CCOC1NCO1,0.13604049294724035,0.9519731929705649
1022591,[13C].[14C]1[15N][16C][15C][17O][17C][18O]1,[14C]1[15N][16C][15C][17O][17C][18O]1,C1NCCOCO1,0.5149894345675025,0.6533968585553871
1022623,[13C].[15N][14C][18O][17C][16C][15C][17O],[15N][14C][18O][17C][16C][15C][17O],NCOCCCO,0.23023777473906132,0.8253220771947991
1022624,[13C].[14C]1[15N][17O][15C][16C][17C][18O]1,[14C]1[15N][17O][15C][16C][17C][18O]1,C1NOCCCO1,0.5945458771481118,0.6212425576228124
1022632,[13C].[17O][15C][16C][17C]1[15N][14C][18O]1,[17O][15C][16C][17C]1[15N][14C][18O]1,OCCC1NCO1,0.13539602351479638,0.9317764707576919
1022634,[13C].[18O][14C][15N][17C]1[16C][15C][17O]1,[18O][14C][15N][17C]1[16C][15C][17O]1,OCNC1CCO1,0.16940591679114855,0.9264297276684476
1022636,[13C].[14C]1[15N][17C]2([16C][15C][17O]2)[18O]1,[14C]1[15N][17C]2([16C][15C][17O]2)[18O]1,C1NC2(CCO2)O1,0.3834107430762578,0.9924296506251068
1022772,[13C].[15N][14C][18O][15C]1[16C][17C][17O]1,[15N][14C][18O][15C]1[16C][17C][17O]1,NCOC1CCO1,0.24142897906641875,0.9253996628799397
1022833,[13C].[15N][14C][18O][17C][16C][15C]=[17O],[15N][14C][18O][17C][16C][15C]=[17O],NCOCCC=O,0.11510632206672672,0.9885112136555421
1022895,[13C].[16C][15C][15N][14C][18O][17C].[17O],[16C][15C][15N][14C][18O][17C],CCNCOC,0.14060005390920255,0.9337762426922931
1022901,[13C].[16C][15C][15N][14C][18O][17C][17O],[16C][15C][15N][14C][18O][17C][17O],CCNCOCO,0.09656493812417377,0.9686223931573104
1022902,[13C].[16C][15C][15N]1[14C][18O][17C][17O]1,[16C][15C][15N]1[14C][18O][17C][17O]1,CCN1COCO1,0.2534740106325327,0.8478944413519437
1022903,[13C].[16C][15C][15N][14C][18O].[17C]=[17O],[16C][15C][15N][14C][18O],CCNCO,0.13265728823522033,0.9861912581729183
1022904,[13C].[16C][15C][15N]1[14C][18O]1.[17C]=[17O],[16C][15C][15N]1[14C][18O]1,CCN1CO1,0.2957275653963072,0.9175037977696423
1022905,[13C].[16C][15C][15N][14C][18O][17C]=[17O],[16C][15C][15N][14C][18O][17C]=[17O],CCNCOC=O,0.16562376698661302,0.9021158261763496
1022911,[13C].[16C][15C][15N]1[14C][18O][17C]1[17O],[16C][15C][15N]1[14C][18O][17C]1[17O],CCN1COC1O,0.30475857062390055,0.8222745738318529
1022912,[13C].[16C][15C][15N]([14C][18O])[17C]=[17O],[16C][15C][15N]([14C][18O])[17C]=[17O],CCN(CO)C=O,0.4617571631346751,0.6819079988522462
1022913,[13C].[16C][15C][15N]1[14C][18O][17C]1=[17O],[16C][15C][15N]1[14C][18O][17C]1=[17O],CCN1COC1=O,0.3953029866123163,0.7936848353371236
1022918,[13C].[14C]1[15N][15C][16C][18O]1.[17C]=[17O],[14C]1[15N][15C][16C][18O]1,C1NCCO1,0.5576319288371782,0.5868519567469143
1022930,[13C].[14C]1[15N][15C][16C][17O][17C][18O]1,[14C]1[15N][15C][16C][17O][17C][18O]1,C1NCCOCO1,0.5937353417377242,0.6450120678375884
1022954,[13C].[17C]=[17O].[18O][14C][15N]1[15C][16C]1,[18O][14C][15N]1[15C][16C]1,OCN1CC1,0.21523406384136667,0.9080612870710872
1022955,[13C].[17O]=[17C][18O][14C][15N]1[15C][16C]1,[17O]=[17C][18O][14C][15N]1[15C][16C]1,O=COCN1CC1,0.1555003840189168,0.9549360654790268
1022968,[13C].[17C][16C][15C][15N][14C][18O].[17O],[17C][16C][15C][15N][14C][18O],CCCNCO,0.1561254008556942,0.9548313189598882
1022973,[13C].[14C]1[15N][15C][16C][17C][18O]1.[17O],[14C]1[15N][15C][16C][17C][18O]1,C1NCCCO1,0.5655602729725576,0.5938671961647543
1022975,[13C].[17O][17C][16C][15C][15N][14C][18O],[17O][17C][16C][15C][15N][14C][18O],OCCCNCO,0.1282031874874324,0.9231067816280667
1022980,[13C].[14C]1[18O][17C]2[16C][15C][15N]1[17O]2,[14C]1[18O][17C]2[16C][15C][15N]1[17O]2,C1OC2CCN1O2,0.7198576247212698,0.8842398837927073
1022981,[13C].[17O]=[17C][16C][15C][15N][14C][18O],[17O]=[17C][16C][15C][15N][14C][18O],O=CCCNCO,0.0884432218693037,0.9328070513819079
1022982,[13C].[17O]=[17C][16C][15C][15N]1[14C][18O]1,[17O]=[17C][16C][15C][15N]1[14C][18O]1,O=CCCN1CO1,0.22906282263737518,0.9188608513618466
1022983,[13C].[17O]=[17C]1[16C][15C][15N][14C][18O]1,[17O]=[17C]1[16C][15C][15N][14C][18O]1,O=C1CCNCO1,0.3831677792828167,0.7088911741501173
1022989,[13C].[17O][17C]12[16C][15C][15N]1[14C][18O]2,[17O][17C]12[16C][15C][15N]1[14C][18O]2,OC12CCN1CO2,0.64560511499723,0.6984834354669113
1022990,[13C].[17O]=[17C]1[16C][15C][15N]1[14C][18O],[17O]=[17C]1[16C][15C][15N]1[14C][18O],O=C1CCN1CO,0.3607638204562431,0.7606354340785584
1023103,[13C].[16C][15C]1[15N][14C][18O]1.[17C]=[17O],[16C][15C]1[15N][14C][18O]1,CC1NCO1,0.430277625649136,0.8256997398341942
1023124,[13C].[17O]=[17C][16C][15C]1[15N][14C][18O]1,[17O]=[17C][16C][15C]1[15N][14C][18O]1,O=CCC1NCO1,0.19327079738643863,0.9592436494382154
1023127,[13C].[17O]=[17C]1[16C][15C]2[18O][14C][15N]21,[17O]=[17C]1[16C][15C]2[18O][14C][15N]21,O=C1CC2OCN21,,
1023204,[13C].[14C]1[15N][15C]2[16C][17C]([17O]2)[18O]1,[14C]1[15N][15C]2[16C][17C]([17O]2)[18O]1,C1NC2CC(O2)O1,0.6497344553093156,0.7820073722697083
1023341,[13C].[16C][15C]=[15N][14C][18O].[17C]=[17O],[16C][15C]=[15N][14C][18O],CC=NCO,0.1230446776990203,0.9572634053603623
1023342,[13C].[16C][15C]=[15N][14C][18O][17C]=[17O],[16C][15C]=[15N][14C][18O][17C]=[17O],CC=NCOC=O,0.20990987530379027,0.8635489777384444
1023361,[13C].[17O][17C]1[16C][15C]=[15N][14C][18O]1,[17O][17C]1[16C][15C]=[15N][14C][18O]1,OC1CC=NCO1,0.39786478571849787,0.7189125806010576
1023362,[13C].[17O]=[17C][16C][15C]=[15N][14C][18O],[17O]=[17C][16C][15C]=[15N][14C][18O],O=CCC=NCO,0.1491093938064183,0.8991459645118071
1023363,[13C].[17O]=[17C]1[16C][15C]=[15N][14C][18O]1,[17O]=[17C]1[16C][15C]=[15N][14C][18O]1,O=C1CC=NCO1,0.3851249452089689,0.6993753640565034
1023463,[13C].[16C][15C][17C]([17O])[18O][14C][15N],[16C][15C][17C]([17O])[18O][14C][15N],CCC(O)OCN,0.1941696212147213,0.8968816580676906
1023467,[13C].[16C][15C][17C](=[17O])[18O][14C][15N],[16C][15C][17C](=[17O])[18O][14C][15N],CCC(=O)OCN,0.19091869840122155,0.9044110030746377
1023481,[13C].[16C][15C][17C](=[17O])[15N][14C][18O],[16C][15C][17C](=[17O])[15N][14C][18O],CCC(=O)NCO,0.12800366040579775,0.896215617254503
1023493,[13C].[15N][14C][18O][16C][15C][17C]=[17O],[15N][14C][18O][16C][15C][17C]=[17O],NCOCCC=O,0.16345830899090139,0.8997536444068747
1023556,[13C].[17O]=[17C][15C][16C][15N][14C][18O],[17O]=[17C][15C][16C][15N][14C][18O],O=CCCNCO,0.06666912052900821,0.9840848069712925
1023558,[13C].[17O]=[17C]1[15C][16C][15N][14C][18O]1,[17O]=[17C]1[15C][16C][15N][14C][18O]1,O=C1CCNCO1,0.3692452531232233,0.7044722084258055
1023621,[13C].[15N][14C][18O][17C]1[15C][16C]1.[17O],[15N][14C][18O][17C]1[15C][16C]1,NCOC1CC1,0.13354993238265597,0.984150303216562
1023629,[13C].[15N][14C][18O][17C]1([17O])[15C][16C]1,[15N][14C][18O][17C]1([17O])[15C][16C]1,NCOC1(O)CC1,0.39116731252660414,0.8750204261292528
1023630,[13C].[14C]1[15N][17O][17C]2([15C][16C]2)[18O]1,[14C]1[15N][17O][17C]2([15C][16C]2)[18O]1,C1NOC2(CC2)O1,0.38308455083497095,0.854462305537323
1023803,[13C].[16C][15C]([17C]=[17O])[18O][14C][15N],[16C][15C]([17C]=[17O])[18O][14C][15N],CC(C=O)OCN,0.2012951184814442,0.8756745745076614
1023847,[13C].[15N][14C][18O][15C]1[16C][17C]1=[17O],[15N][14C][18O][15C]1[16C][17C]1=[17O],NCOC1CC1=O,0.171486135680215,0.8967831027929577
1023984,[13C].[15N][14C][18O][17C]12[16C][15C]1[17O]2,[15N][14C][18O][17C]12[16C][15C]1[17O]2,NCOC12CC1O2,0.19400250974410985,0.895410266400156
1024197,[13C].[16C][15C]([17C]=[17O])[15N][14C][18O],[16C][15C]([17C]=[17O])[15N][14C][18O],CC(C=O)NCO,0.2777826495501805,0.8406082740824639
1024199,[13C].[16C][15C]1[15N][14C][18O][17C]1=[17O],[16C][15C]1[15N][14C][18O][17C]1=[17O],CC1NCOC1=O,0.543058650097336,0.7103680308597767
1024248,[13C].[17O]=[17C]1[18O][14C][15N]2[16C][15C]12,[17O]=[17C]1[18O][14C][15N]2[16C][15C]12,O=C1OCN2CC12,0.43049419019983726,0.740655001694528
1024272,[13C].[17O][17C]12[16C][15C]1[15N][14C][18O]2,[17O][17C]12[16C][15C]1[15N][14C][18O]2,OC12CC1NCO2,0.4561284598832556,0.7866458384661937
1024274,[13C].[17O]=[17C]1[16C][15C]1[15N][14C][18O],[17O]=[17C]1[16C][15C]1[15N][14C][18O],O=C1CC1NCO,0.21080581132775136,0.8574399310340008
1024275,[13C].[17O]=[17C]1[16C][15C]1[15N]1[14C][18O]1,[17O]=[17C]1[16C][15C]1[15N]1[14C][18O]1,O=C1CC1N1CO1,0.22528012461948949,0.9126538616759262
1025566,[13C].[16C]=[15C][18O][14C][15N].[17C]=[17O],[16C]=[15C][18O][14C][15N],C=COCN,0.15705058097240934,0.9114095898108029
1025886,[13C].[16C]=[15C][15N][14C][18O].[17C]=[17O],[16C]=[15C][15N][14C][18O],C=CNCO,0.11306288806651155,0.9831978753466438
1025888,[13C].[16C]=[15C][15N][14C][18O][17C]=[17O],[16C]=[15C][15N][14C][18O][17C]=[17O],C=CNCOC=O,0.3701433882832106,0.8350586669504131
1025896,[13C].[16C]=[15C][15N]1[14C][18O][17C]1=[17O],[16C]=[15C][15N]1[14C][18O][17C]1=[17O],C=CN1COC1=O,0.2828266273927772,0.7320191686047909
1026200,[13C].[16C]=[15C][17C](=[17O])[18O][14C][15N],[16C]=[15C][17C](=[17O])[18O][14C][15N],C=CC(=O)OCN,0.2522935500528378,0.8396302641089848
1034468,[13C].[15C][16C][17C][17O][14C][15N].[18O],[15C][16C][17C][17O][14C][15N],CCCOCN,0.08177753276609054,0.9581267684838364
1034487,[13C].[15C][16C][17C]1([18O])[15N][14C][17O]1,[15C][16C][17C]1([18O])[15N][14C][17O]1,CCC1(O)NCO1,0.5687383207424619,0.7309645254547692
1034789,[13C].[15N][14C][17O][17C]1[16C][15C][18O]1,[15N][14C][17O][17C]1[16C][15C][18O]1,NCOC1CCO1,0.2540023329318812,0.9077655655489747
1035233,[13C].[18O][17C][17O][14C][15N]1[15C][16C]1,[18O][17C][17O][14C][15N]1[15C][16C]1,OCOCN1CC1,0.1304057546278942,0.9319677948741726
1035253,[13C].[14C]1[15N][15C][16C][17C][18O][17O]1,[14C]1[15N][15C][16C][17C][18O][17O]1,C1NCCCOO1,0.5539403011051176,0.609968586522667
1035254,[13C].[17O][14C][15N]1[15C][16C][17C][18O]1,[17O][14C][15N]1[15C][16C][17C][18O]1,OCN1CCCO1,0.2619233196678792,0.8341103668866292
1035255,[13C].[18O][17C][16C][15C][15N]1[14C][17O]1,[18O][17C][16C][15C][15N]1[14C][17O]1,OCCCN1CO1,0.28904904656916647,0.7989279546772455
1035259,[13C].[18O][15N]1[14C][17O][17C][16C][15C]1,[18O][15N]1[14C][17O][17C][16C][15C]1,ON1COCCC1,0.3731329410822084,0.725613377625393
1035260,[13C].[18O][17C]1[16C][15C][15N][14C][17O]1,[18O][17C]1[16C][15C][15N][14C][17O]1,OC1CCNCO1,0.393529074370088,0.7281146395589139
1035265,[13C].[17O][14C][15N]1[15C][16C][17C]1[18O],[17O][14C][15N]1[15C][16C][17C]1[18O],OCN1CCC1O,0.38425879093497683,0.7790798977050805
1035268,[13C].[14C]1[17O][17C]2[16C][15C][15N]12.[18O],[14C]1[17O][17C]2[16C][15C][15N]12,C1OC2CCN12,0.4816410228295903,0.771355200646686
1035386,[13C].[16C][15C]1[15N][14C][17O][17C][18O]1,[16C][15C]1[15N][14C][17O][17C][18O]1,CC1NCOCO1,0.3849734089168915,0.7213885893571391
1035418,[13C].[17O][14C][15N][15C]1[16C][17C][18O]1,[17O][14C][15N][15C]1[16C][17C][18O]1,OCNC1CCO1,0.22545836325447324,0.9464031855947844
1035420,[13C].[18O][15C]1[16C][17C][17O][14C][15N]1,[18O][15C]1[16C][17C][17O][14C][15N]1,OC1CCOCN1,0.37345328912418474,0.7424228643117147
1035427,[13C].[14C]1[17O][17C]23[16C][15C]([18O]2)[15N]13,[14C]1[17O][17C]23[16C][15C]([18O]2)[15N]13,C1OC23CC(O2)N13,,
1035543,[13C].[18O][17C][16C][15C]1[15N][14C][17O]1,[18O][17C][16C][15C]1[15N][14C][17O]1,OCCC1NCO1,0.14171754932608685,0.9199532922629898
1035620,[13C].[16C][15C]=[15N][14C][17O][17C][18O],[16C][15C]=[15N][14C][17O][17C][18O],CC=NCOCO,0.08493725832722485,0.9637811560029494
1035637,[13C].[17O][14C][15N]=[15C][16C][17C][18O],[17O][14C][15N]=[15C][16C][17C][18O],OCN=CCCO,0.05962158412180732,0.9904044369625904
1035640,[13C].[14C]1[15N]=[15C][16C][17C][17O]1.[18O],[14C]1[15N]=[15C][16C][17C][17O]1,C1N=CCCO1,0.5618447964455916,0.6038488992888319
1035741,[13C].[16C][15C][17C][17O][14C][15N].[18O],[16C][15C][17C][17O][14C][15N],CCCOCN,0.21891769799413047,0.9706945905025253
1035745,[13C].[16C][15C][17C]1[17O][14C][15N][18O]1,[16C][15C][17C]1[17O][14C][15N][18O]1,CCC1OCNO1,0.2670848528881856,0.8157145430116526
1035760,[13C].[16C][15C][17C]1([18O])[15N][14C][17O]1,[16C][15C][17C]1([18O])[15N][14C][17O]1,CCC1(O)NCO1,0.47236372320401043,0.8175291659577562
1035776,[13C].[15N][14C][17O][17C]1[15C][16C][18O]1,[15N][14C][17O][17C]1[15C][16C][18O]1,NCOC1CCO1,0.13811666923935403,0.9598891364259142
1035835,[13C].[18O][17C]1[15C][16C][15N][14C][17O]1,[18O][17C]1[15C][16C][15N][14C][17O]1,OC1CCNCO1,0.389040717801753,0.7107009350476524
1035901,[13C].[15N][14C][17O][18O][17C]1[15C][16C]1,[15N][14C][17O][18O][17C]1[15C][16C]1,NCOOC1CC1,0.14698396685230186,0.9647002993801306
1035902,[13C].[17O][14C][15N][18O][17C]1[15C][16C]1,[17O][14C][15N][18O][17C]1[15C][16C]1,OCNOC1CC1,0.1931804773811373,0.9071792064538
1035908,[13C].[18O][15N][14C][17O][17C]1[15C][16C]1,[18O][15N][14C][17O][17C]1[15C][16C]1,ONCOC1CC1,0.2100197815572902,0.8940995557408902
1035917,[13C].[17O][14C][15N][17C]1([18O])[15C][16C]1,[17O][14C][15N][17C]1([18O])[15C][16C]1,OCNC1(O)CC1,0.26020966330204776,0.9121455073854897
1035921,[13C].[14C]1[15N][17C]2([15C][16C]2)[17O]1.[18O],[14C]1[15N][17C]2([15C][16C]2)[17O]1,C1NC2(CC2)O1,0.4118249231743642,0.9373347188924278
1036086,[13C].[16C][15C]1[18O][17C]1[17O][14C][15N],[16C][15C]1[18O][17C]1[17O][14C][15N],CC1OC1OCN,0.21588126211986958,0.8788266544664417
1036161,[13C].[15N][14C][17O][17C]1[16C][15C]1[18O],[15N][14C][17O][17C]1[16C][15C]1[18O],NCOC1CC1O,0.23511694259892463,0.8677846798809272
1036357,[13C].[15N][14C][17O][15C]1[16C][17C]1[18O],[15N][14C][17O][15C]1[16C][17C]1[18O],NCOC1CC1O,0.210893191513173,0.9707288678802625
1036476,[13C].[16C][15C]1[15N][14C][17O][17C]1[18O],[16C][15C]1[15N][14C][17O][17C]1[18O],CC1NCOC1O,0.54686834935527,0.5749079370848615
1036545,[13C].[17O][14C][15N][15C]1[16C][17C]1[18O],[17O][14C][15N][15C]1[16C][17C]1[18O],OCNC1CC1O,0.16712649489395862,0.9243244642199525
1036551,[13C].[14C]1[15N][15C]2[16C][17C]2[17O]1.[18O],[14C]1[15N][15C]2[16C][17C]2[17O]1,C1NC2CC2O1,0.47812255901658485,0.7175279146056571
1036554,[13C].[14C]1[17O][17C]23[16C][15C]2[15N]1[18O]3,[14C]1[17O][17C]23[16C][15C]2[15N]1[18O]3,C1OC23CC2N1O3,0.630922953872354,0.848094769518048
1036862,[13C].[16C][15C]=[17C]([18O])[17O][14C][15N],[16C][15C]=[17C]([18O])[17O][14C][15N],CC=C(O)OCN,0.4609700555486643,0.7215045927636067
1037849,[13C].[16C]=[15C][18O][17C][17O][14C][15N],[16C]=[15C][18O][17C][17O][14C][15N],C=COCOCN,0.2990281326879502,0.7791674375719487
1038165,[13C].[16C]=[15C][15N][14C][17O][17C][18O],[16C]=[15C][15N][14C][17O][17C][18O],C=CNCOCO,0.045912056236824005,0.9689892059553943
1038477,[13C].[16C]=[15C][17C]([18O])[17O][14C][15N],[16C]=[15C][17C]([18O])[17O][14C][15N],C=CC(O)OCN,0.3507398874940477,0.8318614742636374
1048618,[13C].[14C]=[15N][17C](=[17O])[18O][16C].[15C],[14C]=[15N][17C](=[17O])[18O][16C],C=NC(=O)OC,0.21449635674564085,0.8664476922210933
1048706,[13C].[14C]=[15N][16C][18O][17C]=[17O].[15C],[14C]=[15N][16C][18O][17C]=[17O],C=NCOC=O,0.1090989479028973,0.9034324337684151
1048748,[13C].[14C]=[15N][17O][17C][16C].[15C].[18O],[14C]=[15N][17O][17C][16C],C=NOCC,0.0813101678129533,0.9490996043610668
1048752,[13C].[14C]=[15N][17O][17C]([16C])[18O].[15C],[14C]=[15N][17O][17C]([16C])[18O],C=NOC(C)O,0.27119665258637843,0.821429407999451
1048758,[13C].[14C]=[15N][18O][17C]([16C])=[17O].[15C],[14C]=[15N][18O][17C]([16C])=[17O],C=NOC(C)=O,0.2149177394084329,0.8714893284486704
1048765,[13C].[14C]=[15N][17C]([16C])[17O].[15C].[18O],[14C]=[15N][17C]([16C])[17O],C=NC(C)O,0.3514459118664114,0.7357447442678822
1048767,[13C].[14C]=[15N][17C]([16C])([17O])[18O].[15C],[14C]=[15N][17C]([16C])([17O])[18O],C=NC(C)(O)O,0.5757642346575298,0.9613422061166222
1048768,[13C].[14C]=[15N][17C]1([16C])[17O][18O]1.[15C],[14C]=[15N][17C]1([16C])[17O][18O]1,C=NC1(C)OO1,0.42517890437365247,0.806088047304328
1048769,[13C].[14C]=[15N][17C]([16C])=[17O].[15C].[18O],[14C]=[15N][17C]([16C])=[17O],C=NC(C)=O,0.3065467042567892,0.7567371831740644
1048784,[13C].[14C]=[15N][18O][16C][17C]=[17O].[15C],[14C]=[15N][18O][16C][17C]=[17O],C=NOCC=O,0.07024373385409753,0.9925131945884549
1048792,[13C].[14C]=[15N][17C](=[17O])[16C][18O].[15C],[14C]=[15N][17C](=[17O])[16C][18O],C=NC(=O)CO,0.39918263287642186,0.6673354310960913
1048815,[13C].[14C]=[15N][18O][17C]1[16C][17O]1.[15C],[14C]=[15N][18O][17C]1[16C][17O]1,C=NOC1CO1,0.11550742270819017,0.9545479347891493
1048823,[13C].[14C]=[15N][17C]1([18O])[16C][17O]1.[15C],[14C]=[15N][17C]1([18O])[16C][17O]1,C=NC1(O)CO1,0.4095700250070688,0.8140700401426677
1048862,[13C].[14C]=[15N][16C][17C][17O].[15C].[18O],[14C]=[15N][16C][17C][17O],C=NCCO,0.10657759881792686,0.9854232864894769
1048864,[13C].[14C]=[15N][16C][17C]([17O])[18O].[15C],[14C]=[15N][16C][17C]([17O])[18O],C=NCC(O)O,0.20878044092784895,0.8628715163682952
1048865,[13C].[14C]=[15N][16C][17C]1[17O][18O]1.[15C],[14C]=[15N][16C][17C]1[17O][18O]1,C=NCC1OO1,0.21167932309185908,0.9371697778966598
1048867,[13C].[14C]=[15N][16C][17C]=[17O].[15C].[18O],[14C]=[15N][16C][17C]=[17O],C=NCC=O,0.10932267440633991,0.9801698448345402
1048868,[13C].[14C]=[15N][16C][17C](=[17O])[18O].[15C],[14C]=[15N][16C][17C](=[17O])[18O],C=NCC(=O)O,0.24998497168301628,0.8284651706416307
1048918,[13C].[14C]=[15N][17O][17C](=[16C])[18O].[15C],[14C]=[15N][17O][17C](=[16C])[18O],C=NOC(=C)O,0.279115405855579,0.7981611187320323
1049216,[13C].[14C]=[15N][16C][17C](=[17O])[18O][15C],[14C]=[15N][16C][17C](=[17O])[18O][15C],C=NCC(=O)OC,0.11397991860756297,0.9025038727857306
1049492,[13C].[14C]=[15N][18O][17C]([16C])[17O][15C],[14C]=[15N][18O][17C]([16C])[17O][15C],C=NOC(C)OC,0.31206755221694155,0.771874797708216
1049500,[13C].[14C]=[15N][17C]([16C])([18O])[17O][15C],[14C]=[15N][17C]([16C])([18O])[17O][15C],C=NC(C)(O)OC,0.514466682217535,0.8606279226060372
1049541,[13C].[14C]=[15N][16C][17C]([18O])[17O][15C],[14C]=[15N][16C][17C]([18O])[17O][15C],C=NCC(O)OC,0.196082930393252,0.8848404943195695
1050112,[13C].[14C]=[15N][15C][18O][17C]([16C])=[17O],[14C]=[15N][15C][18O][17C]([16C])=[17O],C=NCOC(C)=O,0.16078458030808293,0.8976094338459627
1050205,[13C].[14C]=[15N][15C][17O][17C]([16C])[18O],[14C]=[15N][15C][17O][17C]([16C])[18O],C=NCOC(C)O,0.25573345906909045,0.8969701127504457
1050528,[13C].[14C]=[15N][17O][17C]([15C])([16C])[18O],[14C]=[15N][17O][17C]([15C])([16C])[18O],C=NOC(C)(C)O,0.34831159122643723,0.9606143574403145
1050623,[13C].[14C]=[15N][16C][17C]([15C])([17O])[18O],[14C]=[15N][16C][17C]([15C])([17O])[18O],C=NCC(C)(O)O,0.3626358171669269,0.9902665726619289
1050625,[13C].[14C]=[15N][16C][17C]([15C])=[17O].[18O],[14C]=[15N][16C][17C]([15C])=[17O],C=NCC(C)=O,0.23537058667419453,0.8249975212919415
1051522,[13C].[14C]=[15N][15C][17C]([16C])([17O])[18O],[14C]=[15N][15C][17C]([16C])([17O])[18O],C=NCC(C)(O)O,0.37487217864951744,0.9923771905838363
1051524,[13C].[14C]=[15N][15C][17C]([16C])=[17O].[18O],[14C]=[15N][15C][17C]([16C])=[17O],C=NCC(C)=O,0.212295061683743,0.8704820971257233
1053080,[13C].[14C]=[15N][18O][16C][15C].[17C]=[17O],[14C]=[15N][18O][16C][15C],C=NOCC,0.13683552474345537,0.908900547600695
1053089,[13C].[14C]=[15N][17C](=[17O])[18O][16C][15C],[14C]=[15N][17C](=[17O])[18O][16C][15C],C=NC(=O)OCC,0.21573815371996072,0.8749422358374987
1053112,[13C].[14C]=[15N][18O][17C][17O][16C][15C],[14C]=[15N][18O][17C][17O][16C][15C],C=NOCOCC,0.13078848887087463,0.9184248908149238
1053120,[13C].[14C]=[15N][17C]([18O])[17O][16C][15C],[14C]=[15N][17C]([18O])[17O][16C][15C],C=NC(O)OCC,0.17038614908993213,0.903269773970545
1053166,[13C].[14C]=[15N][16C][15C].[17O]=[17C][18O],[14C]=[15N][16C][15C],C=NCC,0.27588242755031817,0.8307763500602126
1053204,[13C].[14C]=[15N][18O][17C][16C][15C].[17O],[14C]=[15N][18O][17C][16C][15C],C=NOCCC,0.1122482693659525,0.9221209789674195
1053206,[13C].[14C]=[15N][17O][18O][17C][16C][15C],[14C]=[15N][17O][18O][17C][16C][15C],C=NOOCCC,0.13009985063264126,0.9491801139047031
1053217,[13C].[14C]=[15N][17O][17C]([18O])[16C][15C],[14C]=[15N][17O][17C]([18O])[16C][15C],C=NOC(O)CC,0.3250797115420203,0.7374039382899028
