rmat_tag,pdt_smiles,frag_in_large,pdt_cleaned,LogP,MW,HBD,HBA,PSA,ROTB,FSP3,SSSR,QED
2011307,[13C].[15N][15C][16C][17C](=[17O])[14C][18O],[15N][15C][16C][17C](=[17O])[14C][18O],NCCC(=O)CO,-1.1034000000000002,103.12099999999998,2.0,3.0,63.32000000000001,3.0,0.75,0.0,0.4760962426731079
2025485,[13C].[15C][16C][17C]1([18O][15N])[14C][17O]1,[15C][16C][17C]1([18O][15N])[14C][17O]1,CCC1(ON)CO1,0.01319999999999999,103.121,1.0,3.0,47.78,2.0,1.0,1.0,0.39541702293423603
2026467,[13C].[15N][15C][16C][17C]1([18O])[14C][17O]1,[15N][15C][16C][17C]1([18O])[14C][17O]1,NCCC1(O)CO1,-0.9460000000000002,103.12099999999998,2.0,3.0,58.78,2.0,1.0,1.0,0.44305116630902036
2042902,[13C].[15C].[16C][18O][17C](=[17O])[14C][15N],[16C][18O][17C](=[17O])[14C][15N],COC(=O)CN,-0.8819000000000001,89.09400000000002,1.0,3.0,52.32,1.0,0.6666666666666666,0.0,0.4242005405895023
2042953,[13C].[15C].[16C][17O][17C]([18O])[14C][15N],[16C][17O][17C]([18O])[14C][15N],COC(O)CN,-1.0901,91.11000000000003,2.0,3.0,55.480000000000004,2.0,1.0,0.0,0.42445218248966954
2043050,[13C].[15C].[16C][15N][14C][17C]([17O])[18O],[16C][15N][14C][17C]([17O])[18O],CNCC(O)O,-1.4835000000000003,91.10999999999999,3.0,3.0,52.489999999999995,2.0,1.0,0.0,0.3630613016043667
2043056,[13C].[15C].[16C][15N][14C][17C]=[17O].[18O],[16C][15N][14C][17C]=[17O],CNCC=O,-0.5953000000000002,73.095,1.0,2.0,29.1,2.0,0.6666666666666666,0.0,0.44231073590861575
2043058,[13C].[15C].[16C][15N][14C][17C](=[17O])[18O],[16C][15N][14C][17C](=[17O])[18O],CNCC(=O)O,-0.7096000000000002,89.09399999999998,2.0,2.0,49.33,2.0,0.6666666666666666,0.0,0.4695634757445805
2043059,[13C].[15C].[16C][15N]1[14C][17C](=[17O])[18O]1,[16C][15N]1[14C][17C](=[17O])[18O]1,CN1CC(=O)O1,-0.6100000000000001,87.07799999999999,0.0,3.0,29.540000000000003,0.0,0.6666666666666666,1.0,0.3944613244486073
2043086,[13C].[15C].[17O]=[17C]1[14C][15N][16C][18O]1,[17O]=[17C]1[14C][15N][16C][18O]1,O=C1CNCO1,-0.9097,87.078,1.0,3.0,38.33,0.0,0.6666666666666666,1.0,0.38859798394966505
2043169,[13C].[15C].[16C]=[15N][14C][17C](=[17O])[18O],[16C]=[15N][14C][17C](=[17O])[18O],C=NCC(=O)O,-0.22840000000000021,87.07799999999999,1.0,2.0,49.66,2.0,0.3333333333333333,0.0,0.4728189142118678
2043197,[13C].[15C].[16C][17C][14C][15N].[17O].[18O],[16C][17C][14C][15N],CCCN,0.3551000000000001,59.11199999999999,1.0,1.0,26.02,1.0,1.0,0.0,0.46327091845476276
2043208,[13C].[15C].[16C][17C]([18O])[14C][15N].[17O],[16C][17C]([18O])[14C][15N],CC(O)CN,-0.6741000000000001,75.111,2.0,2.0,46.25,1.0,1.0,0.0,0.4337552925789797
2043210,[13C].[15C].[16C][17C]1[14C][15N][18O]1.[17O],[16C][17C]1[14C][15N][18O]1,CC1CNO1,-0.09029999999999999,73.095,1.0,2.0,21.259999999999998,0.0,1.0,1.0,0.432400172073029
2043219,[13C].[15C].[16C][17C]([14C][15N])[17O][18O],[16C][17C]([14C][15N])[17O][18O],CC(CN)OO,-0.17680000000000007,91.10999999999999,2.0,3.0,55.480000000000004,2.0,1.0,0.0,0.3659735054912667
2043220,[13C].[15C].[16C][17C]([17O])[14C][15N][18O],[16C][17C]([17O])[14C][15N][18O],CC(O)CNO,-0.6539999999999999,91.10999999999999,3.0,3.0,52.489999999999995,2.0,1.0,0.0,0.39555716565458665
2043225,[13C].[15C].[16C][17C]([17O])([18O])[14C][15N],[16C][17C]([17O])([18O])[14C][15N],CC(O)(O)CN,-1.3540999999999999,91.11000000000003,3.0,3.0,66.48,1.0,1.0,0.0,0.34928072738663907
2043226,[13C].[15C].[16C][17C]1([14C][15N])[17O][18O]1,[16C][17C]1([14C][15N])[17O][18O]1,CC1(CN)OO1,-0.37689999999999996,89.094,1.0,3.0,51.08,1.0,1.0,1.0,0.3517602923515735
2043227,[13C].[15C].[16C][17C]1([17O])[14C][15N][18O]1,[16C][17C]1([17O])[14C][15N][18O]1,CC1(O)CNO1,-0.7703,89.094,2.0,3.0,41.489999999999995,0.0,1.0,1.0,0.40920100697802164
2043229,[13C].[15C].[16C][17C]12[14C][15N]([17O]1)[18O]2,[16C][17C]12[14C][15N]([17O]1)[18O]2,CC12CN(O1)O2,-0.10499999999999998,87.07799999999999,0.0,3.0,21.700000000000003,0.0,1.0,3.0,0.4113496236899021
2043230,[13C].[15C].[16C][17C](=[17O])[14C][15N].[18O],[16C][17C](=[17O])[14C][15N],CC(=O)CN,-0.4658999999999999,73.095,1.0,2.0,43.09,1.0,0.6666666666666666,0.0,0.45585164214173146
2043231,[13C].[15C].[16C][17C](=[17O])[14C][15N][18O],[16C][17C](=[17O])[14C][15N][18O],CC(=O)CNO,-0.4457999999999999,89.09399999999998,2.0,3.0,49.33,2.0,0.6666666666666666,0.0,0.45051575587334775
2043232,[13C].[15C].[16C][17C](=[17O])[14C][15N]=[18O],[16C][17C](=[17O])[14C][15N]=[18O],CC(=O)CN=O,0.3418,87.07799999999999,0.0,3.0,46.5,2.0,0.6666666666666666,0.0,0.4557608213580298
2043240,[13C].[15C].[16C][17C]1([18O])[14C][15N]1.[17O],[16C][17C]1([18O])[14C][15N]1,CC1(O)CN1,-0.7019,73.095,2.0,2.0,42.17,0.0,1.0,1.0,0.37214453116780544
2043268,[13C].[15C].[15N][14C][17C]1([17O])[16C][18O]1,[15N][14C][17C]1([17O])[16C][18O]1,NCC1(O)CO1,-1.3361,89.094,2.0,3.0,58.78,1.0,1.0,1.0,0.3909387178541202
2043270,[13C].[15C].[15N][14C][17C](=[17O])[16C][18O],[15N][14C][17C](=[17O])[16C][18O],NCC(=O)CO,-1.4935,89.094,2.0,3.0,63.32000000000001,2.0,0.6666666666666666,0.0,0.4327721845992562
2043271,[13C].[15C].[17O]=[17C]1[14C][15N][18O][16C]1,[17O]=[17C]1[14C][15N][18O][16C]1,O=C1CNOC1,-0.9097,87.078,1.0,3.0,38.33,0.0,0.6666666666666666,1.0,0.41540828497679655
2043303,[13C].[15C].[15N][14C][17C]([18O])[16C][17O],[15N][14C][17C]([18O])[16C][17O],NCC(O)CO,-1.7017,91.11,3.0,3.0,66.48,2.0,1.0,0.0,0.3791834215048575
2043310,[13C].[15C].[15N][14C][17C]1[16C][17O]1.[18O],[15N][14C][17C]1[16C][17O]1,NCC1CO1,-0.6561000000000001,73.095,1.0,2.0,38.55,1.0,1.0,1.0,0.4185077048418227
2043314,[13C].[14C]1[15N][18O][17C]12[16C][17O]2.[15C],[14C]1[15N][18O][17C]12[16C][17O]2,C1NOC12CO2,-0.7523000000000002,87.07799999999999,1.0,3.0,33.79,0.0,1.0,2.0,0.39447730083969407
2043387,[13C].[15C].[17O][17C]1[14C][15N][16C]1.[18O],[17O][17C]1[14C][15N][16C]1,OC1CNC1,-1.0495,73.095,2.0,2.0,32.26,0.0,1.0,1.0,0.3832769474568293
2043392,[13C].[15C].[17O][17C]1([18O])[14C][15N][16C]1,[17O][17C]1([18O])[14C][15N][16C]1,OC1(O)CNC1,-1.7295000000000003,89.094,3.0,3.0,52.49,0.0,1.0,1.0,0.3090432344057069
2043393,[13C].[14C]1[15N][16C][17C]12[17O][18O]2.[15C],[14C]1[15N][16C][17C]12[17O][18O]2,C1NCC12OO2,-0.7523000000000002,87.07799999999999,1.0,3.0,37.089999999999996,0.0,1.0,2.0,0.3117098458382926
2043395,[13C].[15C].[18O][17C]12[14C][15N]([16C]1)[17O]2,[18O][17C]12[14C][15N]([16C]1)[17O]2,OC12CN(C1)O2,-1.0642,87.07799999999999,1.0,3.0,32.7,0.0,1.0,3.0,0.40833011463204844
2043396,[13C].[15C].[17O]=[17C]1[14C][15N][16C]1.[18O],[17O]=[17C]1[14C][15N][16C]1,O=C1CNC1,-0.8412999999999999,71.07900000000001,1.0,2.0,29.1,0.0,0.6666666666666666,1.0,0.40313345350740154
2043397,[13C].[15C].[17O]=[17C]1[14C][15N]([18O])[16C]1,[17O]=[17C]1[14C][15N]([18O])[16C]1,O=C1CN(O)C1,-0.7397,87.07799999999999,1.0,3.0,40.540000000000006,0.0,0.6666666666666666,1.0,0.4227508794629822
2043515,[13C].[15C].[16C]=[17C]([17O])[14C][15N].[18O],[16C]=[17C]([17O])[14C][15N],C=C(O)CN,0.016800000000000037,73.095,2.0,2.0,46.25,1.0,0.3333333333333333,0.0,0.42956966307201033
2043791,[13C].[15C][18O][17C](=[17O])[14C][15N][16C],[15C][18O][17C](=[17O])[14C][15N][16C],COC(=O)CNC,-0.6212000000000002,103.12100000000001,1.0,3.0,38.33,2.0,0.75,0.0,0.47317456667071345
2043868,[13C].[15C][18O][17C]([16C])([17O])[14C][15N],[15C][18O][17C]([16C])([17O])[14C][15N],COC(C)(O)CN,-0.7000000000000002,105.137,2.0,3.0,55.480000000000004,2.0,1.0,0.0,0.4564510138753755
2043871,[13C].[15C][18O][15N][14C][17C]([16C])=[17O],[15C][18O][15N][14C][17C]([16C])=[17O],CONCC(C)=O,-0.27360000000000007,103.121,1.0,3.0,38.33,3.0,0.75,0.0,0.49939163074771764
2043890,[13C].[15C][18O][16C][17C](=[17O])[14C][15N],[15C][18O][16C][17C](=[17O])[14C][15N],COCC(=O)CN,-0.8393999999999999,103.12100000000001,1.0,3.0,52.32,3.0,0.75,0.0,0.5064166886668929
2044404,[13C].[15C][17O][17C]([16C])[14C][15N].[18O],[15C][17O][17C]([16C])[14C][15N],COC(C)CN,-0.019999999999999907,89.13800000000002,1.0,2.0,35.25,2.0,1.0,0.0,0.5157089014189795
2044408,[13C].[15C][17O][17C]1([16C])[14C][15N][18O]1,[15C][17O][17C]1([16C])[14C][15N][18O]1,COC1(C)CNO1,-0.11620000000000003,103.121,1.0,3.0,30.49,1.0,1.0,1.0,0.5017205730381707
2044431,[13C].[15C][17O][17C]1([14C][15N])[16C][18O]1,[15C][17O][17C]1([14C][15N])[16C][18O]1,COC1(CN)CO1,-0.6820000000000002,103.121,1.0,3.0,47.78,2.0,1.0,1.0,0.47081639661977753
2044483,[13C].[15C][17O][17C]1([18O])[14C][15N][16C]1,[15C][17O][17C]1([18O])[14C][15N][16C]1,COC1(O)CNC1,-1.0754000000000001,103.12100000000001,2.0,3.0,41.49,1.0,1.0,1.0,0.4148926878315221
2044725,[13C].[16C][17C]1([14C][15N])[17O][15C][18O]1,[16C][17C]1([14C][15N])[17O][15C][18O]1,CC1(CN)OCO1,-0.33440000000000003,103.121,1.0,3.0,44.480000000000004,1.0,1.0,1.0,0.4937080732124906
2045160,[13C].[15C][15N][14C][17C](=[17O])[18O][16C],[15C][15N][14C][17C](=[17O])[18O][16C],CNCC(=O)OC,-0.6212000000000002,103.12099999999998,1.0,3.0,38.33,2.0,0.75,0.0,0.47317456667071345
2045245,[13C].[15C][15N]([16C])[14C][17C](=[17O])[18O],[15C][15N]([16C])[14C][17C](=[17O])[18O],CN(C)CC(=O)O,-0.3674,103.12099999999998,1.0,2.0,40.540000000000006,2.0,0.75,0.0,0.5181724088158179
2045291,[13C].[15C][15N][14C][17C]([16C])[17O].[18O],[15C][15N][14C][17C]([16C])[17O],CNCC(C)O,-0.41339999999999993,89.13799999999999,2.0,2.0,32.26,2.0,1.0,0.0,0.4816136017394492
2045296,[13C].[15C][15N][14C][17C]([16C])([17O])[18O],[15C][15N][14C][17C]([16C])([17O])[18O],CNCC(C)(O)O,-1.0934,105.13699999999997,3.0,3.0,52.489999999999995,2.0,1.0,0.0,0.3909035876924995
2045297,[13C].[15C][15N][14C][17C]1([16C])[17O][18O]1,[15C][15N][14C][17C]1([16C])[17O][18O]1,CNCC1(C)OO1,-0.11620000000000008,103.12099999999998,1.0,3.0,37.089999999999996,2.0,1.0,1.0,0.39091547254189113
2045298,[13C].[15C][15N]1[14C][17C]([16C])([17O])[18O]1,[15C][15N]1[14C][17C]([16C])([17O])[18O]1,CN1CC(C)(O)O1,-0.4281000000000001,103.12099999999998,1.0,3.0,32.7,0.0,1.0,1.0,0.45135919605840474
2045300,[13C].[15C][15N][14C][17C]([16C])=[17O].[18O],[15C][15N][14C][17C]([16C])=[17O],CNCC(C)=O,-0.20520000000000005,87.12199999999999,1.0,2.0,29.1,2.0,0.75,0.0,0.5048183993664024
2045301,[13C].[15C][15N]([18O])[14C][17C]([16C])=[17O],[15C][15N]([18O])[14C][17C]([16C])=[17O],CN(O)CC(C)=O,-0.10360000000000014,103.121,1.0,3.0,40.54,2.0,0.75,0.0,0.4958417229147627
2045322,[13C].[15C][15N][14C][17C](=[17O])[16C][18O],[15C][15N][14C][17C](=[17O])[16C][18O],CNCC(=O)CO,-1.2328000000000003,103.12099999999998,2.0,3.0,49.33,3.0,0.75,0.0,0.46980797190046164
2045349,[13C].[15C][15N][14C][17C]1([18O])[16C][17O]1,[15C][15N][14C][17C]1([18O])[16C][17O]1,CNCC1(O)CO1,-1.0754000000000004,103.12099999999998,2.0,3.0,44.79,2.0,1.0,1.0,0.43706339008131245
2045394,[13C].[15C][15N]1[14C][17C]([17O])([18O])[16C]1,[15C][15N]1[14C][17C]([17O])([18O])[16C]1,CN1CC(O)(O)C1,-1.3873,103.12099999999998,2.0,3.0,43.7,0.0,1.0,1.0,0.3710003709966621
2045396,[13C].[15C][15N]1[14C][17C](=[17O])[16C]1.[18O],[15C][15N]1[14C][17C](=[17O])[16C]1,CN1CC(=O)C1,-0.4991000000000001,85.106,0.0,2.0,20.310000000000002,0.0,0.75,1.0,0.39501349344623843
2045616,[13C].[16C][17C](=[17O])[14C][15N][15C][18O],[16C][17C](=[17O])[14C][15N][15C][18O],CC(=O)CNCO,-0.8852,103.12099999999998,2.0,3.0,49.33,3.0,0.75,0.0,0.4556766688557936
2045886,[13C].[16C][17C]1([18O])[14C][15N][15C][17O]1,[16C][17C]1([18O])[14C][15N][15C][17O]1,CC1(O)CNCO1,-0.7278,103.121,2.0,3.0,41.489999999999995,0.0,1.0,1.0,0.4245457424980954
2046293,[13C].[15C]=[15N][14C][17C]([16C])([17O])[18O],[15C]=[15N][14C][17C]([16C])([17O])[18O],C=NCC(C)(O)O,-0.6122,103.12099999999998,2.0,3.0,52.82000000000001,2.0,0.75,0.0,0.3615271274063765
2046295,[13C].[15C]=[15N][14C][17C]([16C])=[17O].[18O],[15C]=[15N][14C][17C]([16C])=[17O],C=NCC(C)=O,0.276,85.106,0.0,2.0,29.43,2.0,0.5,0.0,0.4425649589267726
2046892,[13C].[15C][17C]([16C])([17O])[14C][15N].[18O],[15C][17C]([16C])([17O])[14C][15N],CC(C)(O)CN,-0.2839999999999999,89.13800000000002,2.0,2.0,46.25,1.0,1.0,0.0,0.4636750011641192
2050347,[13C].[15C][16C][18O][17C][14C][15N].[17O],[15C][16C][18O][17C][14C][15N],CCOCCN,-0.01839999999999986,89.13800000000002,1.0,2.0,35.25,3.0,1.0,0.0,0.49312039230134647
2050356,[13C].[15C][16C][18O][17C]1[14C][15N][17O]1,[15C][16C][18O][17C]1[14C][15N][17O]1,CCOC1CNO1,-0.11620000000000003,103.12100000000001,1.0,3.0,30.49,2.0,1.0,1.0,0.5283617893235529
2050358,[13C].[15C][16C][18O][15N][14C][17C]=[17O],[15C][16C][18O][15N][14C][17C]=[17O],CCONCC=O,-0.27360000000000007,103.121,1.0,3.0,38.33,4.0,0.75,0.0,0.30209594914150123
2050359,[13C].[15C][16C][18O][17C](=[17O])[14C][15N],[15C][16C][18O][17C](=[17O])[14C][15N],CCOC(=O)CN,-0.49179999999999996,103.12100000000001,1.0,3.0,52.32,2.0,0.75,0.0,0.4795639319883944
2050410,[13C].[15C][16C][17O][17C]([18O])[14C][15N],[15C][16C][17O][17C]([18O])[14C][15N],CCOC(O)CN,-0.7000000000000002,105.13700000000001,2.0,3.0,55.480000000000004,3.0,1.0,0.0,0.4665118836651707
2050426,[13C].[15C][16C][17O][17C]1([18O])[14C][15N]1,[15C][16C][17O][17C]1([18O])[14C][15N]1,CCOC1(O)CN1,-0.7278,103.121,2.0,3.0,51.400000000000006,2.0,1.0,1.0,0.357703350103472
2050499,[13C].[15C][16C][15N][14C][17C][17O].[18O],[15C][16C][15N][14C][17C][17O],CCNCCO,-0.4118000000000001,89.13799999999999,2.0,2.0,32.26,3.0,1.0,0.0,0.4605282559594687
2050504,[13C].[15C][16C][15N][14C][17C]([17O])[18O],[15C][16C][15N][14C][17C]([17O])[18O],CCNCC(O)O,-1.0934,105.13699999999997,3.0,3.0,52.489999999999995,3.0,1.0,0.0,0.3995196932034664
2050505,[13C].[15C][16C][15N][14C][17C]1[17O][18O]1,[15C][16C][15N][14C][17C]1[17O][18O]1,CCNCC1OO1,-0.11620000000000003,103.12099999999998,1.0,3.0,37.089999999999996,3.0,1.0,1.0,0.39953184001289005
2050507,[13C].[15C][16C][15N]1[14C][17C]([18O])[17O]1,[15C][16C][15N]1[14C][17C]([18O])[17O]1,CCN1CC(O)O1,-0.4281000000000001,103.12099999999998,1.0,3.0,32.7,1.0,1.0,1.0,0.48858528310408966
2050510,[13C].[15C][16C][15N][14C][17C]=[17O].[18O],[15C][16C][15N][14C][17C]=[17O],CCNCC=O,-0.20520000000000005,87.12199999999999,1.0,2.0,29.1,3.0,0.75,0.0,0.38111080445511925
2050511,[13C].[15C][16C][15N]([18O])[14C][17C]=[17O],[15C][16C][15N]([18O])[14C][17C]=[17O],CCN(O)CC=O,-0.10360000000000008,103.121,1.0,3.0,40.54,3.0,0.75,0.0,0.4001600829594787
2050512,[13C].[15C][16C][15N][14C][17C](=[17O])[18O],[15C][16C][15N][14C][17C](=[17O])[18O],CCNCC(=O)O,-0.31949999999999995,103.12099999999998,2.0,2.0,49.33,3.0,0.75,0.0,0.5143640940533758
2050513,[13C].[15C][16C][15N]1[14C][17C](=[17O])[18O]1,[15C][16C][15N]1[14C][17C](=[17O])[18O]1,CCN1CC(=O)O1,-0.21989999999999998,101.10499999999999,0.0,3.0,29.540000000000003,1.0,0.75,1.0,0.457017992779588
2050522,[13C].[15C][16C][15N]1[14C][17C]1([17O])[18O],[15C][16C][15N]1[14C][17C]1([17O])[18O],CCN1CC1(O)O,-1.0397,103.12099999999998,2.0,3.0,43.47,1.0,1.0,1.0,0.32890049419537754
2050524,[13C].[15C][16C][15N]1[14C][17C]1=[17O].[18O],[15C][16C][15N]1[14C][17C]1=[17O],CCN1CC1=O,-0.15149999999999997,85.106,0.0,1.0,20.08,1.0,0.75,1.0,0.40526310816269157
2050630,[13C].[15C][16C][17C][14C][15N].[17O].[18O],[15C][16C][17C][14C][15N],CCCCN,0.7452000000000001,73.139,1.0,1.0,26.02,2.0,1.0,0.0,0.5124148721749513
2050633,[13C].[15C][16C][17C][14C][15N][18O].[17O],[15C][16C][17C][14C][15N][18O],CCCCNO,0.7652999999999999,89.13799999999998,2.0,2.0,32.26,3.0,1.0,0.0,0.3950501288179838
2050642,[13C].[15C][16C][17C]([14C][15N])[18O][17O],[15C][16C][17C]([14C][15N])[18O][17O],CCC(CN)OO,0.21329999999999988,105.13699999999999,2.0,3.0,55.480000000000004,3.0,1.0,0.0,0.39829265052329543
2050643,[13C].[15C][16C][17C]1[14C][15N][18O]1.[17O],[15C][16C][17C]1[14C][15N][18O]1,CCC1CNO1,0.2998,87.12199999999999,1.0,2.0,21.259999999999998,1.0,1.0,1.0,0.49633253423037443
2050651,[13C].[15C][16C][17C]([17O])[14C][15N].[18O],[15C][16C][17C]([17O])[14C][15N],CCC(O)CN,-0.2839999999999999,89.13800000000002,2.0,2.0,46.25,2.0,1.0,0.0,0.48829600866503814
2050653,[13C].[15C][16C][17C]([17O])[14C][15N][18O],[15C][16C][17C]([17O])[14C][15N][18O],CCC(O)CNO,-0.2638999999999999,105.137,3.0,3.0,52.489999999999995,3.0,1.0,0.0,0.4331655138308821
2050654,[13C].[15C][16C][17C]1[14C][15N][18O][17O]1,[15C][16C][17C]1[14C][15N][18O][17O]1,CCC1CNOO1,0.2314,103.12099999999998,1.0,3.0,30.49,1.0,1.0,1.0,0.48179402690477824
2050655,[13C].[15C][16C][17C]([17O])[14C][15N]=[18O],[15C][16C][17C]([17O])[14C][15N]=[18O],CCC(O)CN=O,0.5237,103.12100000000001,1.0,3.0,49.660000000000004,3.0,1.0,0.0,0.5292906871360042
2050657,[13C].[15C][16C][17C]1[14C][15N]([18O])[17O]1,[15C][16C][17C]1[14C][15N]([18O])[17O]1,CCC1CN(O)O1,0.40140000000000003,103.12099999999998,1.0,3.0,32.7,1.0,1.0,1.0,0.5211090292748719
2050658,[13C].[15C][16C][17C]([17O])([18O])[14C][15N],[15C][16C][17C]([17O])([18O])[14C][15N],CCC(O)(O)CN,-0.9640000000000002,105.137,3.0,3.0,66.48,2.0,1.0,0.0,0.39596967251903764
2050659,[13C].[15C][16C][17C]1([14C][15N])[17O][18O]1,[15C][16C][17C]1([14C][15N])[17O][18O]1,CCC1(CN)OO1,0.01319999999999999,103.12099999999998,1.0,3.0,51.08,2.0,1.0,1.0,0.39545635012672786
2050660,[13C].[15C][16C][17C]1([17O])[14C][15N][18O]1,[15C][16C][17C]1([17O])[14C][15N][18O]1,CCC1(O)CNO1,-0.38020000000000004,103.121,2.0,3.0,41.489999999999995,1.0,1.0,1.0,0.4750346799934338
2050662,[13C].[15C][16C][17C]12[14C][15N]([17O]1)[18O]2,[15C][16C][17C]12[14C][15N]([17O]1)[18O]2,CCC12CN(O1)O2,0.2851,101.10499999999998,0.0,3.0,21.700000000000003,1.0,1.0,3.0,0.4733676212157121
2050663,[13C].[15C][16C][17C](=[17O])[14C][15N].[18O],[15C][16C][17C](=[17O])[14C][15N],CCC(=O)CN,-0.07579999999999976,87.12200000000001,1.0,2.0,43.09,2.0,0.75,0.0,0.5117361984190104
2050664,[13C].[15C][16C][17C](=[17O])[14C][15N][18O],[15C][16C][17C](=[17O])[14C][15N][18O],CCC(=O)CNO,-0.05569999999999997,103.121,2.0,3.0,49.33,3.0,0.75,0.0,0.4919869942125053
2050665,[13C].[15C][16C][17C](=[17O])[14C][15N]=[18O],[15C][16C][17C](=[17O])[14C][15N]=[18O],CCC(=O)CN=O,0.7319,101.105,0.0,3.0,46.5,3.0,0.75,0.0,0.4918009332627193
2050666,[13C].[15C][16C][17C]1[14C][15N]1.[17O].[18O],[15C][16C][17C]1[14C][15N]1,CCC1CN1,0.3682,71.12299999999999,1.0,1.0,21.94,1.0,1.0,1.0,0.44305355968268373
2050674,[13C].[15C][16C][17C]1([18O][17O])[14C][15N]1,[15C][16C][17C]1([18O][17O])[14C][15N]1,CCC1(OO)CN1,0.1855,103.121,2.0,3.0,51.400000000000006,2.0,1.0,1.0,0.2976887782865288
2050675,[13C].[15C][16C][17C]12[14C][15N]1[18O]2.[17O],[15C][16C][17C]12[14C][15N]1[18O]2,CCC12CN1O2,0.35350000000000004,85.10599999999998,0.0,2.0,15.54,1.0,1.0,2.0,0.4268915801451601
2050676,[13C].[15C][16C][17C]1([18O])[14C][15N]1[17O],[15C][16C][17C]1([18O])[14C][15N]1[17O],CCC1(O)CN1O,-0.2102000000000001,103.121,2.0,3.0,43.47,1.0,1.0,1.0,0.45116111690368205
2050678,[13C].[15C][16C][17C]1([17O])[14C][15N]1.[18O],[15C][16C][17C]1([17O])[14C][15N]1,CCC1(O)CN1,-0.3118,87.122,2.0,2.0,42.17,1.0,1.0,1.0,0.43059552440596943
2050996,[13C].[16C][15C][18O][15N][14C][17C]=[17O],[16C][15C][18O][15N][14C][17C]=[17O],CCONCC=O,-0.27360000000000007,103.121,1.0,3.0,38.33,4.0,0.75,0.0,0.30209594914150123
2050997,[13C].[16C][15C][18O][17C](=[17O])[14C][15N],[16C][15C][18O][17C](=[17O])[14C][15N],CCOC(=O)CN,-0.49179999999999996,103.12100000000001,1.0,3.0,52.32,2.0,0.75,0.0,0.4795639319883944
2051086,[13C].[17O]=[17C][14C][15N][16C][15C][18O],[17O]=[17C][14C][15N][16C][15C][18O],O=CCNCCO,-1.2328,103.121,2.0,3.0,49.33,4.0,0.75,0.0,0.3456847017849097
2051088,[13C].[17O]=[17C]1[14C][15N][16C][15C][18O]1,[17O]=[17C]1[14C][15N][16C][15C][18O]1,O=C1CNCCO1,-0.8672,101.105,1.0,3.0,38.33,0.0,0.75,1.0,0.40309180480761314
2051159,[13C].[15N][14C][17C]1([17O])[16C][15C][18O]1,[15N][14C][17C]1([17O])[16C][15C][18O]1,NCC1(O)CCO1,-0.9460000000000002,103.121,2.0,3.0,55.480000000000004,1.0,1.0,1.0,0.4497791641844535
2051161,[13C].[15N][14C][17C](=[17O])[16C][15C][18O],[15N][14C][17C](=[17O])[16C][15C][18O],NCC(=O)CCO,-1.1034000000000002,103.121,2.0,3.0,63.32000000000001,3.0,0.75,0.0,0.4760962426731079
2051162,[13C].[17O]=[17C]1[14C][15N][18O][15C][16C]1,[17O]=[17C]1[14C][15N][18O][15C][16C]1,O=C1CNOCC1,-0.5196000000000001,101.105,1.0,3.0,38.33,0.0,0.75,1.0,0.44591365643333736
2051375,[13C].[15N][14C][17C]([17O])[16C][15C]=[18O],[15N][14C][17C]([17O])[16C][15C]=[18O],NCC(O)CC=O,-1.105,103.121,2.0,3.0,63.32,3.0,0.75,0.0,0.4452946161482239
2051377,[13C].[15N][14C][17C](=[17O])[16C][15C]=[18O],[15N][14C][17C](=[17O])[16C][15C]=[18O],NCC(=O)CC=O,-0.8968000000000003,101.10499999999999,1.0,3.0,60.160000000000004,3.0,0.5,0.0,0.3700460384957698
2051442,[13C].[16C][15C][17O][17C][14C][15N].[18O],[16C][15C][17O][17C][14C][15N],CCOCCN,-0.01839999999999986,89.13800000000002,1.0,2.0,35.25,3.0,1.0,0.0,0.49312039230134647
2051445,[13C].[16C][15C][17O][17C]([18O])[14C][15N],[16C][15C][17O][17C]([18O])[14C][15N],CCOC(O)CN,-0.7000000000000002,105.13700000000001,2.0,3.0,55.480000000000004,3.0,1.0,0.0,0.4665118836651707
2051446,[13C].[16C][15C][17O][17C]1[14C][15N][18O]1,[16C][15C][17O][17C]1[14C][15N][18O]1,CCOC1CNO1,-0.11620000000000003,103.12100000000001,1.0,3.0,30.49,2.0,1.0,1.0,0.5283617893235529
2051461,[13C].[16C][15C][17O][17C]1([18O])[14C][15N]1,[16C][15C][17O][17C]1([18O])[14C][15N]1,CCOC1(O)CN1,-0.7278,103.121,2.0,3.0,51.400000000000006,2.0,1.0,1.0,0.357703350103472
2051477,[13C].[15N][14C][17C]1[17O][15C][16C][18O]1,[15N][14C][17C]1[17O][15C][16C][18O]1,NCC1OCCO1,-0.6820000000000002,103.121,1.0,3.0,44.480000000000004,1.0,1.0,1.0,0.4778229722949266
2051536,[13C].[18O][17C]1[14C][15N][16C][15C][17O]1,[18O][17C]1[14C][15N][16C][15C][17O]1,OC1CNCCO1,-1.0753999999999997,103.121,2.0,3.0,41.489999999999995,0.0,1.0,1.0,0.40972485063258074
2051594,[13C].[15N][14C][17C][16C][15C][17O].[18O],[15N][14C][17C][16C][15C][17O],NCCCCO,-0.28239999999999993,89.13799999999999,2.0,2.0,46.25,3.0,1.0,0.0,0.46691511703339555
2051601,[13C].[15N][14C][17C]([18O])[16C][15C][17O],[15N][14C][17C]([18O])[16C][15C][17O],NCC(O)CCO,-1.3116,105.137,3.0,3.0,66.48,3.0,1.0,0.0,0.41716015499757814
