rmat_tag,distance,largest_frag,largest_cleaned,pmi_x,pmi_y
1007539,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[18O][17C]=[17O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N(Cc1ccccc1)OC=O,0.16274402322571704,0.8935881454748995
1007709,4.0,C[15C]([16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([18O])[14CH]c1ccccc1F,CC([C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1)N(O)Cc1ccccc1,0.06463354247472043,0.9957248843305501
1008592,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)=[15N][14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)=NCc1ccccc1,0.07073708098077372,0.9685160698233755
8011836,4.0,C[15C]1([14C@H]([15N])c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1=[17O],CC1([C@H](N)c2ccccc2)C(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.18729061544211362,0.9582326928467011
2050651,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[14C@H]([15N])c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)[C@H](N)c1ccccc1,0.1545259130733382,0.9142921357095619
1007705,4.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]([18O])[17O][15N]1[14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(O)ON1Cc1ccccc1,0.07980233252124208,0.977342141694579
1007703,4.0,C[15C]([15N][14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][18O]1,CC(NCc1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1OO1,0.11308750478379977,0.9308730569694075
8011831,4.0,C[15C]1([14C@H]([15N])c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([17O])[18O],CC1([C@H](N)c2ccccc2)[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)O,0.12952610175621515,0.954443766847345
2050659,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([14C@H]([15N])c2ccccc2F)[17O][18O]1,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1([C@H](N)c2ccccc2)OO1,0.09323997793198938,0.957894842227319
2050660,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([17O])[18O][15N][14C@@H]1c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1(O)ON[C@@H]1c1ccccc1,0.07420082980750092,0.9824506837726614
1007697,4.0,C[15C]([15N][14CH]c1ccccc1F)[16C@@H]([17C][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.07178289265509664,0.9882972883006774
1008633,4.0,C[15C](=[15N][14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O],CC(=NCc1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O,0.09611558345304455,0.9669192496211652
1022981,4.0,C[15C]([15N][14C@@H]([18O])c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N[C@@H](O)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.10811746051035497,0.9524965521166113
1005654,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][15N]([14CH]c2ccccc2F)[18O]1,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1ON(Cc2ccccc2)O1,0.06497989724209678,0.972705408570955
1008636,4.0,C[15C](=[15N][14CH]c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(=NCc1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1585359008827284,0.8920078226694219
8013723,4.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,0.111095687312278,0.943681232700978
8008730,4.0,C[15C]([14C@H]([15N])c1ccccc1F)[16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](N)c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1675707334172228,0.9059865461132094
1008020,4.0,C[15C]1([15N][14CH]c2ccccc2F)[18O][17C]([17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(NCc2ccccc2)OC(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.2574364447800764,0.7877471923704606
8000408,4.0,C[15C]([18O][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CC(OC(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,0.1196681963001988,0.9592044061505387
1008022,4.0,C[15C]([18O])([15N][14CH]c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O)(NCc1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.13264420715570366,0.9141869101464533
1005635,4.0,C[15C][16C@@H]([17C][18O][15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@@H](CONCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.10030360066210621,0.9475402497584315
1007946,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)([15N][14CH]c1ccccc1F)[18O][17C]=[17O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)(NCc1ccccc1)OC=O,0.14606028917588973,0.9352533873420374
1005499,4.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[18O][17C]=[17O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)N(Cc1ccccc1)OC=O,0.16665806698437108,0.9290824791601601
2043230,4.0,[15N][14C@H](c1ccccc1F)[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@@H](C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.10611632250753868,0.9701993500838006
2050512,4.0,C[15C][16C@H]([15N][14C@H](c1ccccc1F)[17C](=[17O])[18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](N[C@@H](C(=O)O)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.10521809687409302,0.9871906387486282
7099756,4.0,C[15C][14C@H]([15N][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O])c1ccccc1F,CC[C@H](N[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.15290363503929655,0.904141830901505
2043225,4.0,[15N][14C@H](c1ccccc1F)[17C]([17O])([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)C(O)(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.12359986908222434,0.9417622513719839
2050359,4.0,C[15C][16C@H]([18O][17C](=[17O])[14C@H]([15N])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](OC(=O)[C@H](N)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.17998434592574708,0.9102681972064453
1007722,4.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C](=[17O])[15N]1[14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(=O)N1Cc1ccccc1,0.14882604950216047,0.9197880540044895
50489,4.0,C[15C]([15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][14CH]c1ccccc1F,CC(N)[C@@H](C(=O)OCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.09522495300863176,0.9684986580428019
1022905,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][14C@@H]([18O][17C]=[17O])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N[C@@H](OC=O)c1ccccc1,0.10843323502008609,0.9314968252084251
1007720,4.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]([17O])([18O])[15N]1[14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(O)(O)N1Cc1ccccc1,0.07247095623764756,0.9776818722309228
1022473,4.0,C[15C]([18O][14C@H]([15N])c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O[C@H](N)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.09353629226504251,0.9525525471359216
2050997,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][17C](=[17O])[14C@H]([15N])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)OC(=O)[C@H](N)c1ccccc1,0.07638773357253859,0.9808504180152713
2050664,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14C@H]([15N][18O])c1ccccc1F,CC[C@@H](C(=O)[C@H](NO)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.09411638158311769,0.9684662535567461
1009063,4.0,C[15C]([16C@H]([15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC(C(=O)O)[C@H](NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.15802917893766583,0.8918860824786886
8008750,4.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17O][17C]([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NOC(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.11077891981926387,0.9563072130609087
2051161,4.0,C[15C]([18O])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14C@H]([15N])c1ccccc1F,CC(O)[C@@H](C(=O)[C@H](N)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.11340518551319699,0.9907160761532794
1054214,4.0,C[15C]([15N]=[14CH]c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N=Cc1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.0661787564258005,0.990432676193898
2051159,4.0,C[15C]1[18O][17C]([17O])([14C@H]([15N])c2ccccc2F)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1OC(O)([C@H](N)c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.16686402529347202,0.8925132172956732
8008748,4.0,C[15C]([14C@H]([15N])c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][18O]1,CC([C@H](N)c1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1OO1,0.10828498854521612,0.955563924159067
1007553,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[17C](=[17O])[18O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N(Cc1ccccc1)C(=O)O,0.09804191514730025,0.9455009690640412
1009211,4.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([17O])[18O][15N][14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)ONCc1ccccc1,0.09332892936558775,0.9665310585059818
1054211,4.0,C[15C]([15N]=[14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O],CC(N=Cc1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O,0.07542501225861532,0.9695131148506876
1054170,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]=[14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N=Cc1ccccc1,0.04428847859092014,0.969808894580749
1007569,4.0,C[15C]([15N][14CH]c1ccccc1F)[16C@H]([18O][17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)[C@H](OC=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.2259759368147926,0.8283916171808753
94706,4.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]([17O])([18O])[15N][14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(CC(O)(O)NCc2ccccc2)cc1,0.053853897845954055,0.9815922528254112
1005669,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([18O])[15N][14CH]c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)NCc1ccccc1,0.22315222830831513,0.819678502864958
4045454,4.0,C[15C][15N][14C@H](c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CCN[C@H](c1ccccc1)[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.22401595006001324,0.8840916916116919
94677,4.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]([17O])[18O][15N][14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(CC(O)ONCc2ccccc2)cc1,0.07205341917546289,0.9784580198197117
1005352,4.0,C[15C][16C@H]([18O][17C](=[17O])[15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](OC(=O)NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.09796947093779973,0.9688659218615163
1022208,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[15N][14C@@H]([18O])c1ccccc1F,CC[C@@H](C(=O)N[C@@H](O)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.11397741629287017,0.9664217376745232
7099551,4.0,C[15C][14C@H]([15N][18O][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NOC(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.07566130132590007,0.9617976062501663
1007654,4.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N]1[14CH]c1ccccc1F,CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1Cc1ccccc1,0.11038371327225312,0.9666342428995511
7052176,4.0,C[15C]([15N])([14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC(N)(Cc1ccccc1)[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1166079804090723,0.9314345694780355
8010686,4.0,C[15C]12[14C@@H](c3ccccc3F)[15N]1[18O][17C](=[17O])[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12[C@@H](c3ccccc3)N1OC(=O)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,0.1269282446447562,0.9614314283032622
1008858,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][15N][14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)ONCc1ccccc1,0.20543955188212445,0.8203213214231674
1054303,4.0,C[15C]1([15N]=[14CH]c2ccccc2F)[18O][17C](=[17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N=Cc2ccccc2)OC(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.14638405551930675,0.9319191872778793
8008595,4.0,C[15C]1[14C@@H](c2ccccc2F)[15N][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.1090272769587649,0.9600719805431867
8011479,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)([14C@H]([15N])c1ccccc1F)[17C](=[17O])[18O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)(C(=O)O)[C@H](N)c1ccccc1,0.09398724946131336,0.9787284752608758
94710,4.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C](=[17O])[15N][14CH]c2ccccc2F)cc1,O=C(Cc1ccc(N2Cc3ccccc3C2=O)cc1)NCc1ccccc1,0.10693882258904733,0.9297739444941256
4052261,5.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@@H](c1ccccc1F)[15N]1[18O][17C]1=[17O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@@H](c1ccccc1)N1OC1=O,0.2256353244012766,0.9278044652211336
1019501,5.0,C[15C][17C]([17O])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][14C@H]([15N])c1ccccc1F,CCC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)O[C@H](N)c1ccccc1,0.16194352553431773,0.9202670812733554
1022471,5.0,C[15C]([18O][14C@H]([15N])c1ccccc1F)[16C@@H]([17C][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O[C@H](N)c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.0867737154533821,0.967844993940565
1022478,5.0,C[15C]1[18O][14C@@H](c2ccccc2F)[15N][17C](=[17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1O[C@@H](c2ccccc2)NC(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.08774551632380807,0.9633791649800952
4052779,5.0,C[15C]([18O][17C][17O])[16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CC(OCO)[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,0.21350666523788386,0.850535808712652
1022051,5.0,C[15C][16C@H]([18O][14C@H]([15N])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](O[C@H](N)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1590382579793851,0.9102735934943987
1022202,5.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[15N][14C@@H]([18O])c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)N[C@@H](O)c1ccccc1,0.08658899337976479,0.9804394226182382
1022209,5.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[15N]1[18O][14C@H]1c1ccccc1F,CC[C@@H](C(=O)N1O[C@H]1c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.14568389227593517,0.931879226722087
1022183,5.0,C[15C][16C@@H]([17C][18O][14C@H]([15N][17O])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@@H](CO[C@H](NO)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.09232038271013394,0.9780569860736597
1019186,5.0,C[15C]=[15N][14C@@H]([18O][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC=N[C@@H](OC(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.09085132636504552,0.9848989699443315
1022188,5.0,C[15C][16C@@H]([17C][17O][15N][14C@@H]([18O])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@@H](CON[C@@H](O)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.09818579184930315,0.9754260923691817
1022126,5.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]1[14C@H](c2ccccc2F)[18O][17C]1=[17O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)N1C(=O)O[C@H]1c1ccccc1,0.1966674527565163,0.8761194910626048
1022116,5.0,C[15C][16C@H]([15N][14C@@H]([18O])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](N[C@@H](O)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.07836300562445325,0.96684330183368
1022114,5.0,C[15C][16C@H]([15N][14C@@H]([18O][17C][17O])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](N[C@@H](OCO)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1195651293272183,0.9608304448930125
1022200,5.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[15N][14C@H](c2ccccc2F)[18O]1,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1N[C@H](c2ccccc2)O1,0.14138225108952548,0.9063596481855729
1022207,5.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]12[17O][15N]1[14C@H](c1ccccc1F)[18O]2,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C12O[C@@H](c3ccccc3)N1O2,0.12821976234337445,0.9370004939241359
4052222,5.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][18O][17C][17O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NOCO)c1ccccc1,0.11902739506204556,0.9290967968636499
1022069,5.0,C[15C][16C@H]([17O][17C][18O][14C@H]([15N])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](OCO[C@H](N)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.19643698643567567,0.9449920072111767
1022186,5.0,C[15C][16C@@H]([17C][17O][18O][14C@H]([15N])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@@H](COO[C@H](N)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1786016185922646,0.9224510675969327
4052228,5.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][18O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NO)c1ccccc1,0.2076421929286329,0.8712511237434345
4052258,5.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][17C]=[17O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NC=O)c1ccccc1,0.15617334793043505,0.9424482924903227
1022428,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][14C@H]([15N])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)O[C@H](N)c1ccccc1,0.07417069755385666,0.9592700945127289
4052252,5.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][17C]([17O])[18O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NC(O)O)c1ccccc1,0.16306675592135747,0.9375054874463924
7049136,5.0,C[15C]([14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([18O])[17O][15N],CC(Cc1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)ON,0.1740930825253625,0.8779762990890142
7048815,5.0,C[15C]([14CH]c1ccccc1F)[16C@H]([15N])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(Cc1ccccc1)[C@H](N)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1572030351763218,0.8882082433898866
1018759,5.0,C[15C][15N]1[14C@H](c2ccccc2F)[18O][17C](=[17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN1[C@H](c2ccccc2)OC(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.12313080108916194,0.9595857607264471
1008878,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])([18O])[15N][14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)(O)NCc1ccccc1,0.09095993824499878,0.937080603509521
7099543,5.0,C[15C][14C@H]([15N][17O][17C]([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NOC(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.07983320278785379,0.95409885170841
1008882,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[15N][14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)NCc1ccccc1,0.11659596930274599,0.9561696025246511
7099367,5.0,C[15C][14C@H]([15N][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.1049239269766145,0.9623157083959489
1009055,5.0,C[15C]([16C@H]([15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O],CC(C(O)O)[C@H](NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.17266864847484714,0.9304579103040689
7069072,5.0,C[15C]1([15N])[14C@@H](c2ccccc2F)[18O][17C](=[17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N)[C@@H](c2ccccc2)OC(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.08093535467373056,0.9563038875980712
1009061,5.0,C[15C]([17C]=[17O])[16C@H]([15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(C=O)[C@H](NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.23264754279192584,0.8655575842627867
1008850,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([18O])[17O][15N][14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)ONCc1ccccc1,0.1088281101450398,0.9458589571041036
1009064,5.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N]([14CH]c2ccccc2F)[18O][17C]1=[17O],CC1C(=O)ON(Cc2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.17557559908041628,0.8904897564504822
