,rmat_tag,distance,largest_frag,largest_cleaned,pmi_x,pmi_y
42000,623171,13.0,[13C]C(Cl)=CC(Cl)=C[14C]=[16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1([17C][17O])[15N]=[18O],CC(Cl)=CC(Cl)=CC=C1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1(CO)N=O,0.3406804509881779,0.7076910224787538
42100,737615,13.0,[13C]C(Cl)=CC(Cl)=C[14C][15C]1([18O][17C])C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][17O][15N]1,CC(Cl)=CC(Cl)=CCC1(OC)C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CCON1,0.3735430994118989,0.8161962174924678
42200,737932,13.0,[13C]C(Cl)=CC(Cl)=C[14C][15C]12C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C](=[17C][17O][15N]1)[18O]2,CC(Cl)=CC(Cl)=CCC12C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC(=CON1)O2,0.2649127017753225,0.8003956975450817
42300,735842,13.0,[13C]C(Cl)=CC(Cl)=C[14C][15C]1([18O])C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]([17C])([15N])[17O]1,CC(Cl)=CC(Cl)=CCC1(O)C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC(C)(N)O1,0.32170424765912237,0.732059760153208
42400,1530584,13.0,[15N][13C]1C(Cl)=CC(Cl)=C[14C]12[16C]1C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]([18O][17O])[17C]12,NC1C(Cl)=CC(Cl)=CC12C1C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC(OO)C12,0.4751019869744071,0.6681411724947195
42500,739294,13.0,[13C]C(Cl)=CC(Cl)=C[14C][15C]1=[15N][16C]([17O])C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C1,CC(Cl)=CC(Cl)=CCC1=NC(O)C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C1,0.28726869257244164,0.7667079274781889
42600,1570986,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1=[14C]3C=C(Cl)C=C(Cl)[13C]3[15N]=[17C][15C]1C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1=C3C=C(Cl)C=C(Cl)C3N=CC1C=2)N1CCOCC1,0.3705115013745289,0.7593000689726974
42700,672891,13.0,[13C]C(Cl)=CC(Cl)=C[14c]1[16c](C=c2c(=C[15C]([15N])[17O])c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)[17c]1=[18O],CC(Cl)=CC(Cl)=Cc1c(C=c2c(=CC(N)O)c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)c1=O,0.3749418605708085,0.738607611488738
42800,68332,13.0,[13C]C(Cl)=CC(Cl)=C[14C][17O][17c]1[15c]cc2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2c[16c]1=[15N][18O],CC(Cl)=CC(Cl)=CCOc1ccc2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2cc1=NO,0.26674379864284226,0.7988213677972339
42900,734863,13.0,[13C]C(Cl)=CC(Cl)=C[14C][15C]([17O])C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C][18O][15N],CC(Cl)=CC(Cl)=CCC(O)C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CCON,0.3206662533987002,0.7417135366588518
43000,74651,13.0,[13C]C(Cl)=CC(Cl)=C[14C][17O][18O][17C]1=[15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]2[15N]1,CC(Cl)=CC(Cl)=CCOOC1=C2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC2N1,0.22051191848359591,0.8446204169329316
43100,522856,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[18O][17C]1[15N]([17O])[15C]1C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]12,CC(Cl)=CC(Cl)=CC12OC1N(O)C1C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC12,0.3472848985944735,0.7069440801239674
43200,1691953,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1[15N][13C]3C(Cl)=CC(Cl)=C[14C]31[15C]([17C][17O][18O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1NC3C(Cl)=CC(Cl)=CC31C(COO)C=2)N1CCOCC1,0.4275809555792281,0.7120965251598375
43300,7501,13.0,[17C][17O][16C]1([18O])C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]=[15N]1,COC1(O)C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC=N1,0.4229272589742876,0.6514477766876501
43400,12408,13.0,[16C]C=c1c(=C[15C]([17C])[15N]=[18O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CC(C)N=O)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.40405083254410107,0.7036648165805303
43500,529445,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][15C]C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]13[18O][17C]23[15N],CC(Cl)=CC(Cl)=CC12OCC=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC13OC23N,0.286025698625993,0.7856517702899511
43600,509573,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17C][16C]12C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]21[17O][15N][18O]1,CC(Cl)=CC(Cl)=CC1CC12C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=CC21ONO1,0.4321502614554961,0.8570625674394229
43700,1735269,13.0,[17C]=[16C]C=c1c(=C[15C]([18O])=[14C]2C=C(Cl)C=C(Cl)[13C]2[15N][17O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,C=CC=c1c(=CC(O)=C2C=C(Cl)C=C(Cl)C2NO)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.33385720869331054,0.76729175322148
43800,1738162,13.0,[15N][13C]1C(Cl)=CC(Cl)=C[14C]1=[15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]([17O][18O])[17C]1,NC1C(Cl)=CC(Cl)=CC1=C1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC(OO)C1,0.36717540511285657,0.6992505631892535
43900,6693,13.0,[17C]=[16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]([17O])[15N]1[18O],C=C1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC(O)N1O,0.4429859187717801,0.639273134890872
44000,502503,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[16C](=[18O])C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C][17C]1[17O],CC(Cl)=CC(Cl)=CC1C(=O)C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CCC1O,0.33471934462433534,0.7561771308989322
44100,474207,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]13C=c1c(c(C4CCCCC4)c(-c4ccccc4)n1CC(=O)N1CCOCC1)=C[15C]31[17C][15N]21,CC(Cl)=CC(Cl)=CC12OC13C=c1c(c(C4CCCCC4)c(-c4ccccc4)n1CC(=O)N1CCOCC1)=CC31CN21,0.3378112808380248,0.7323768686111024
44200,481767,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[15N][17O][15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1[18O],CC(Cl)=CC(Cl)=CC1=NOCC=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1O,0.39846308067999986,0.7298502927636513
44300,1628258,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1=[17C][15N]3[18O][17O][14C]4(C=C(Cl)C=C(Cl)[13C]34)[15C]1C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1=CN3OOC4(C=C(Cl)C=C(Cl)C34)C1C=2)N1CCOCC1,0.40616195907164826,0.7080361313779301
44400,1624971,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C][17C]=[15N][13C]1C(Cl)=CC(Cl)=C[14C]13[17O][15C]3C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CCC=NC1C(Cl)=CC(Cl)=CC13OC3C=2)N1CCOCC1,0.34427176746998817,0.7279674416935694
44500,472124,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[15N][15C]3=[17C][16C]1(C=c1c(c(C4CCCCC4)c(-c4ccccc4)n1CC(=O)N1CCOCC1)=C3)[17O]2,CC(Cl)=CC(Cl)=CC12NC3=CC1(C=c1c(c(C4CCCCC4)c(-c4ccccc4)n1CC(=O)N1CCOCC1)=C3)O2,0.33361245945059564,0.732826150542521
44600,1652470,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]13[17C][14C]4(C=C(Cl)C=C(Cl)[13C]4[15N]1[17O]3)[15C]C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC13CC4(C=C(Cl)C=C(Cl)C4N1O3)CC=2)N1CCOCC1,0.3999114598575817,0.7278571316874374
44700,534834,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1([17O][15N])[16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]2[17C]1=[18O],CC(Cl)=CC(Cl)=CC1(ON)C2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC2C1=O,0.34702523510264177,0.7287144558856434
44800,16738,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1=[15N][17O][17C]1=[15C]([18O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1=NOC1=C(O)C=2)N1CCOCC1,0.4402293022018621,0.6458584296498202
44900,497249,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[16C]2(C=c3c(=C[15C])c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)[18O][15N]3[17O][17C]132,CC(Cl)=CC(Cl)=CC1C2(C=c3c(=CC)c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)ON3OC132,0.3368945214424519,0.8155688917129253
45000,1651855,13.0,[16C]C=c1c(=C[15C][14C]2([17C])C=C(Cl)C=C(Cl)[13C]2[15N]=[17O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CCC2(C)C=C(Cl)C=C(Cl)C2N=O)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.3972834742682514,0.760337879799761
45100,428629,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17O][18O][15N][17C]2[15C]3C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]132,CC(Cl)=CC(Cl)=CC1OONC2C3C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC132,0.41058619131606855,0.7017796318733516
45200,1479059,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]13[18O][17O][17C]14[15C](C=2)[15N]4[13C]1C(Cl)=CC(Cl)=C[14C]13)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC13OOC14C(C=2)N4C1C(Cl)=CC(Cl)=CC13)N1CCOCC1,0.5624033959820542,0.6594939875321216
45300,1480590,13.0,[15N][13C]1C(Cl)=CC(Cl)=C[14C]1[16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]([18O][17O])=[17C]1,NC1C(Cl)=CC(Cl)=CC1C1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC(OO)=C1,0.4522602009913139,0.7886183714829559
45400,1477844,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1[14C]3C=C(Cl)C=C(Cl)[13C]3[15N]([17O])[17C]1[15C]([18O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1C3C=C(Cl)C=C(Cl)C3N(O)C1C(O)C=2)N1CCOCC1,0.4342762225984305,0.649659297843596
45500,802038,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]([17O])[18O][15N]12,CC(Cl)=CC(Cl)=CC1C2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC(O)ON12,0.3180225691316504,0.7444027020844083
45600,100798,13.0,[13C]C(Cl)=CC(Cl)=C[14C][15N]1[17C]2[15C]3([17O])C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]21[18O]3,CC(Cl)=CC(Cl)=CCN1C2C3(O)C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC21O3,0.2803194726940045,0.8015075682410041
45700,418205,13.0,[13C]C(Cl)=CC(Cl)=C[14C](=[18O])[16C]C=c1c(=C[15C]([15N])=[17C]=[17O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC(Cl)=CC(Cl)=CC(=O)CC=c1c(=CC(N)=C=O)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.41462621059100996,0.6347332828414918
45800,120966,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[18O][17O][15N]1[16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]=[17C]1,CC(Cl)=CC(Cl)=CC1OON1C1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC=C1,0.30895091824948173,0.7663501489265693
45900,422739,13.0,[13C]C(Cl)=CC(Cl)=C[14C]([17O])[16C]([15N])C=c1c(=C[15C][17C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC(Cl)=CC(Cl)=CC(O)C(N)C=c1c(=CCC)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.39449747198034757,0.7221572542378801
46000,779809,13.0,[13C]C(Cl)=CC(Cl)=C[14C]([17O])[15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]([15N])=[17C]1,CC(Cl)=CC(Cl)=CC(O)C1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC(N)=C1,0.3880152432184482,0.8025225112452025
46100,1491391,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C](=[17C][17O])[14C]13C=C(Cl)C=C(Cl)[13C]1[15N]=[15C](C=2)[18O]3)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC(=CO)C13C=C(Cl)C=C(Cl)C1N=C(C=2)O3)N1CCOCC1,0.3783015211237126,0.6964034705898497
46200,1484464,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1([18O])[14C]3C=C(Cl)C=C(Cl)[13C]3[15N]3[17O][15C]31C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1(O)C3C=C(Cl)C=C(Cl)C3N3OC31C=2)N1CCOCC1,0.4457155992283563,0.6438692486015909
46300,792014,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1([17O])[18O][17C](=[15N])[15C]12C=c1c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c1=C[16C]2,CC(Cl)=CC(Cl)=CC1(O)OC(=N)C12C=c1c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c1=CC2,0.3201994492743224,0.7606851359667113
46400,120016,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15N][17C]2=[16C](C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]2[17O])[18O]1,CC(Cl)=CC(Cl)=CC1NC2=C(C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC2O)O1,0.27271418830871663,0.8065267512714798
46500,1485416,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1([17O])[14C]3C=C(Cl)C=C(Cl)[13C]3[15N][17C][15C]1([18O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1(O)C3C=C(Cl)C=C(Cl)C3NCC1(O)C=2)N1CCOCC1,0.36951136275954316,0.6931194436408654
46600,435119,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1([17O])[18O][15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]21[15N],CC(Cl)=CC(Cl)=CC1(O)OC2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC21N,0.5043483832647082,0.727237525288235
46700,1528610,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c(=C[15C]=[17O])c1=C[16C]12[17C]3[18O][15N]1[13C]1C(Cl)=CC(Cl)=C[14C]132)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c(=CC=O)c1=CC12C3ON1C1C(Cl)=CC(Cl)=CC132)N1CCOCC1,0.3924576858646416,0.7365037839576578
46800,408949,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[18O][15C]2([15N])C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]13[17O][17C]23,CC(Cl)=CC(Cl)=CC1OC2(N)C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC13OC23,0.3100661914260978,0.7732813931488136
46900,804516,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15N]2[17O][17C][15C]13C=c1c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c1=C[16C]2[18O]3,CC(Cl)=CC(Cl)=CC1N2OCC13C=c1c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c1=CC2O3,0.3700204786804469,0.7745518497316441
47000,1530004,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C][14C]13C=C(Cl)C=C(Cl)[13C]1[15N]([18O])[17C]3([17O])[15C]C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CCC13C=C(Cl)C=C(Cl)C1N(O)C3(O)CC=2)N1CCOCC1,0.4386865369165379,0.7029763041167434
47100,809288,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15N]([17C])[17O][16C]23C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=C[15C]12[18O]3,CC(Cl)=CC(Cl)=CC1N(C)OC23C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=CC12O3,0.2880700236745559,0.8110710393986215
47200,414594,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[18O][16C]12C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]2=[17C]([15N])[17O],CC(Cl)=CC(Cl)=CC1OC12C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=CC2=C(N)O,0.3456291770863953,0.7095697497493201
47300,1445716,14.0,[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]([18O])[17O][15N][13C]1C(Cl)=CC(Cl)=C[14C]1=[17C],CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC(O)ONC1C(Cl)=CC(Cl)=CC1=C,0.28994144129186944,0.7905206750189269
47400,1446492,14.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c(=C[15C]=[18O])c1=C[16C]1[17C]=[14C]2C=C(Cl)C=C(Cl)[13C]2[15N]1[17O])N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c(=CC=O)c1=CC1C=C2C=C(Cl)C=C(Cl)C2N1O)N1CCOCC1,0.3646336407870965,0.718113487729653
47500,1446235,14.0,[17C]=[14C]1C=C(Cl)C=C(Cl)[13C]1[15N][16C]C=c1c(=C[15C][18O][17O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,C=C1C=C(Cl)C=C(Cl)C1NCC=c1c(=CCOO)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.39580023530897646,0.6943957076448395
47600,175923,14.0,[13C]C(Cl)=CC(Cl)=C[14C][17C][15N][17O][16C]([18O])C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC(Cl)=CC(Cl)=CCCNOC(O)C=c1c(=CC)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.21654141367848073,0.8167089824817929
47700,1492002,14.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]13[18O][14C]14C=C(Cl)C=C(Cl)[13C]4[15N][17C]3[15C]([17O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC13OC14C=C(Cl)C=C(Cl)C4NC3C(O)C=2)N1CCOCC1,0.39973835767589144,0.6497439266787899
47800,27179,14.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]13[18O][17O][15N]1[17C][15C]3C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC13OON1CC3C=2)N1CCOCC1,,
47900,14560,14.0,[16C]C=c1c(=C[15C]([17C])=[15N][18O][17O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CC(C)=NOO)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.44139239418911264,0.689377222746514
48000,1327973,14.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1([17O][18O])[15C](=[17C][15N]1[13C]1[14C]C=C(Cl)C=C1Cl)C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1(OO)C(=CN1C1CC=C(Cl)C=C1Cl)C=2)N1CCOCC1,0.3737094178007223,0.8061240533752226
48100,1478561,14.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]13[17C][15C](C=2)([17O]1)[18O][15N][13C]1C(Cl)=CC(Cl)=C[14C]13)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC13CC(C=2)(O1)ONC1C(Cl)=CC(Cl)=CC13)N1CCOCC1,0.41078849179961824,0.6752621588172386
48200,1234445,14.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1[17C][15N]([17O])[18O],CC(Cl)=CC(Cl)=CC1=CC=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1CN(O)O,0.3446970054829383,0.739538909593076
48300,1448393,14.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1([17O])[17C](=[14C]3C=C(Cl)C=C(Cl)[13C]3[15N]1[18O])[15C]C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1(O)C(=C3C=C(Cl)C=C(Cl)C3N1O)CC=2)N1CCOCC1,0.4700811180900832,0.6989396840586882
48400,140626,14.0,[13C]C(Cl)=CC(Cl)=C[14C]12[15N][16C](C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]([17C])[18O]1)[17O]2,CC(Cl)=CC(Cl)=CC12NC(C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC(C)O1)O2,0.30725759986192863,0.7812894506216175
48500,7392,14.0,[17C][15N]=[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C][18O][17O],CN=CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CCOO,0.4247782799587508,0.7030239351925449
48600,269872,14.0,[13C]C(Cl)=CC(Cl)=C[14C]1([17C])[17O][15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C][18O][15N]21,CC(Cl)=CC(Cl)=CC1(C)OC2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CCON21,0.2689665259310247,0.8204629673237088
48700,1203602,14.0,[13C]C(Cl)=CC(Cl)=C[14C](=[15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1)[17C]1=[15N][18O][17O]1,CC(Cl)=CC(Cl)=CC(=C1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1)C1=NOO1,0.30897957507781143,0.7380405250719627
48800,1654933,14.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1([18O])[17C][14C]34C=C(Cl)C=C(Cl)[13C]3[15N][15C]4(C=2)[17O]1)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1(O)CC34C=C(Cl)C=C(Cl)C3NC4(C=2)O1)N1CCOCC1,0.38819819747752776,0.7606353111701236
48900,1318911,14.0,[17C]=[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C][15N]([17O][18O])[13C]1[14C]C=C(Cl)C=C1Cl,C=CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CCN(OO)C1CC=C(Cl)C=C1Cl,0.5071878262870223,0.825227968896855
