rmat_tag,distance,SMILES
211600_S1,13.0,CCN1C[13CH2]OC2C=CC=C(C)C21O
212300_S1,10.0,OC1C=CC=C(C)C1C1[13CH2]O1
212500_S1,10.0,CCNO[13CH2]C12OC13C=CC=C(C)C32
212700_S1,11.0,CCNO[13CH2]C1OC12CC=CC=C2C
212800_S1,11.0,CC1=CC=CC2C3[13CH2]OOC123
213600_S1,13.0,CCNC([13CH2]O)=C1C(C)=CC=CC1O
214300_S1,6.0,CC1=CC=CC(C2[13CH2]O2)=C1
215400_S1,9.0,CC1=CC=CC=C1C1[13CH2]O1
215500_S1,8.0,CCNC1=C(C(=O)[13CH2]O)C(C)=CC=C1
219900_S1,14.0,CCN1OC1(C=CC=C(C)C)O[13CH2]C
220000_S1,8.0,CCNOC1(CC=CC=C(C)C)[13CH2]O1
220100_S1,10.0,CCN1C(C=CC=C(C)C)C1(O)[13CH2]O
220200_S1,10.0,CC(=CC=CC=C[13CH2]O)C
220600_S1,11.0,CCNC1=C([13CH2]O)OCC(C)=CC=C1
220700_S1,12.0,CCN=C(C=CC=C(C=O)C)C1[13CH2]O1
221000_S1,15.0,CCN=CC=CC=C(C)C(=O)O[13CH2]C
221200_S1,10.0,CCNCC(=CC=CCC1[13CH2]OO1)C
221300_S1,10.0,CCN1CC(C)=CC=CC12OC21[13CH2]O1
221800_S1,13.0,CCN1C2=CC=CC=C(C)C1O[13CH2]2
222500_S1,13.0,CC=CC=C(C)CC([13CH2]O)=NCC
222600_S1,13.0,CCN1OC1C=CC=C(C)CC1[13CH2]O1
222800_S1,12.0,CCNC12C=CC=C(C)CC1[13CH2]O2
222900_S1,12.0,CC=CC=C(C)C1OC1([13CH2]O)NCC
223000_S1,12.0,CCNOC1C(C)=CC=CCC1[13CH2]O
223100_S1,15.0,CC=CC=C(C)C(=O)C([13CH2]O)=NCC
223200_S1,14.0,CCN=CC=CC=C(C)C1C[13CH2]O1
223400_S1,13.0,CCN1C(C(=CC=CCO)C)C12[13CH2]O2
224300_S1,13.0,CCNOC1=CC(C)=CC=CCO[13CH2]1
224700_S1,14.0,CC=CC=C(C)C(=C[13CH2]OO)NCC
225400_S1,11.0,CCN1C(O)[13CH2]OC12C=CC=C(C)C2
225800_S1,13.0,CCN1OC2C(C)=CC=CC21O[13CH2]C
227500_S1,13.0,CCN1OO[13CH2]CC2C(C)=CC=CC21
227800_S1,12.0,CCN1O[13CH2]C2OC23C(C)=CC=CC13
228000_S1,11.0,CC1=CC=CC2OC3[13CH2]OC123
228200_S1,11.0,CCNC12C(C)=CC=CC1O[13CH2]C2O
228800_S1,14.0,CCN1O[13CH2]C=C2C(C)=CC=CC21O
229700_S1,9.0,CCNC([13CH2]O)C1=C(O)C(C)=CC=C1
230000_S1,9.0,CCN(C1=CC=CC=C1C)C1[13CH2]O1
230600_S1,8.0,CC1=CC=CC2=C1C1([13CH2]O1)O2
242900_S1,7.0,CC(=CC=CCO)C
243000_S1,12.0,CCN([13CH2]C)OC(=O)C=CC=C(C)C
243200_S1,8.0,CCN(O)[13CH2]CCC=CC=C(C)C
243500_S1,9.0,CCN(O)[13CH2]C=CC=CC=C(C)C
243700_S1,6.0,CC=CC=C(C)COC(=O)[13CH2]NCC
244000_S1,10.0,CCN1[13CH2]C=CC=CC=C(C)CO1
244200_S1,11.0,CCN1[13CH2]C=C1C=CC=C(C=O)C
244400_S1,8.0,CCN1[13CH2]C(O)CC=CC=C(C)CO1
244800_S1,11.0,CCN[13CH2]C=C1C=CC=C(C)C(O)O1
245000_S1,11.0,CCN[13CH2]C=C(O)C=CC=C(C=O)C
245200_S1,12.0,CCN(CC(=CC=CC1OO1)C)[13CH2]C
245300_S1,6.0,CCN1CC(C)=CC=CCC(=O)[13CH2]1
245800_S1,9.0,CC=CC=C(C)C(O)N(CC)[13CH2]CO
246900_S1,10.0,CCN1[13CH2]C12CC=CC=C(C)C2
247200_S1,14.0,CCN1[13CH2]C1C1OC(=O)C=CC=C1C
247300_S1,10.0,CCN[13CH2]C1C(O)C=CC=C(C)C1O
247500_S1,10.0,CC=CC=C(C)C1OC1[13CH2]N(O)CC
247600_S1,12.0,CCN1[13CH2]C2OC2C(C)=CC=CC1=O
248000_S1,10.0,CCN1[13CH2]C2(CC=CC=C(C)C2=O)O1
249000_S1,10.0,CC=CC=C(C=C([13CH2]NCC)OO)C
249100_S1,11.0,CCN1CC=CC=C(C)C=C(OO)[13CH2]1
249300_S1,14.0,CCN1[13CH2]C1=C1OOCC=CC=C1C
250500_S1,8.0,CCN([13CH2]COO)C1C=CC=C(C)C1
250800_S1,7.0,CCN1[13CH2]C(OO)C12C=CC=C(C)C2
250900_S1,8.0,CCN1[13CH2]C1=C1C=CC=C(C)C1
251100_S1,8.0,CCN([13CH2]C=O)C12C=CC=C(C)C1O2
251900_S1,7.0,CCN1[13CH2]C23OC4(O2)C(C)=CC=CC134
252400_S1,7.0,CCN1[13CH2]C2OC23C=CC=C(C)C13
253300_S1,8.0,CCN[13CH2]C(=O)C1CC=CC=C1C
253400_S1,10.0,CCN1[13CH2]C1C1C(C)=CC=CC1O
253600_S1,6.0,CCN[13CH2]C1(O)C2C=CC=C(C)C21
254100_S1,8.0,CCN[13CH2]C1OC12CC=CC=C2C
255200_S1,12.0,CCN1[13CH2]C=C2C(C)=CC=CC2(O)O1
256800_S1,7.0,CCN1[13CH2]C1C1=C(O)C(C)=CC=C1
257700_S1,6.0,CCN1[13CH2]C(O)(C2=CC=CC=C2C)O1
281800_S1,12.0,CC=CC=C(C)C1OO1
297000_S1,12.0,CCN(O)OC(C=[13CH2])C=CC=C(C)C
297300_S1,11.0,CC=CC=C(C)COC(=[13CH2])NCC
297600_S1,13.0,CCN1OC1(C=[13CH2])C=CC=C(CO)C
297800_S1,13.0,[13CH2]=C=C(O)C=CC=C(C=O)C
298100_S1,12.0,[13CH2]=CC1(O)C=CC=C(C)CO1
298200_S1,13.0,CCNOC(=C=[13CH2])C=CC=C(CO)C
298300_S1,15.0,CCN1OC2OC1C=CC=C2C
298400_S1,12.0,CCN=C1C=CC=C(C)C(O)OC1=[13CH2]
299100_S1,12.0,CCNCC(=CC=CC(O)(O)C=[13CH2])C
299600_S1,14.0,CCN1OC(C=[13CH2])C=CC=C(C)C1=O
300000_S1,14.0,CCN1OC12OC(C=[13CH2])C=CC=C2C
300800_S1,14.0,CCN=C1OC(O)(C=[13CH2])C=CC=C1C
301200_S1,13.0,[13CH2]=CCC(=CC=CCOO)C
301300_S1,13.0,CCN1OC1C=CC=C(C)CC(=[13CH2])O
301600_S1,13.0,[13CH2]=C1OC1C(=CC=CC=O)C
301900_S1,13.0,CCNC1C=CC=C(C)C(O)C(=[13CH2])O1
302000_S1,13.0,CCN1OC2C(=[13CH2])C1C=CC=C2C
302200_S1,14.0,CCN=CC=CC=C(C)C(=O)C(=[13CH2])O
303000_S1,15.0,CC=CC=C(C)C(C=[13CH2])=NCC
303400_S1,16.0,CCN1OOC1C=CC=C(C=C=[13CH2])C
304000_S1,9.0,[13CH2]=COC1C=CC=C(C)C1
304200_S1,11.0,CCN(C(=[13CH2])O)C1(O)C=CC=C(C)C1
304800_S1,8.0,[13CH2]=C(O)C1C=CC=C(C)C1O
304900_S1,11.0,[13CH2]=C=C1C=CC=C(C)C1O
305000_S1,12.0,CCN1C(=[13CH2])C12C=CC=C(C)C2=O
305500_S1,13.0,CCN1OC23OC2(C=CC=C3C)C1=[13CH2]
305800_S1,11.0,CCN(C(=[13CH2])OO)C1CC=CC=C1C
306100_S1,10.0,CCN1OC2(C(=[13CH2])O)C=CC=C(C)C12
306400_S1,11.0,CCN1C(=[13CH2])C2C=CC=C(C)C21O
306600_S1,12.0,CCN1OC2C=CC=C(C)C21OC=[13CH2]
307200_S1,11.0,CCN=C1C(C)=CC=CC12OOC2=[13CH2]
307600_S1,12.0,[13CH2]=CC1CC=CC=C1C
307900_S1,11.0,CCNOC12C=CC=C(C)C1C2=[13CH2]
308000_S1,12.0,CCNC1C=CC=C(C)C1(O)C=[13CH2]
308200_S1,13.0,[13CH2]=CC12OOC1C=CC=C2C
308700_S1,11.0,CCN(O)C12C(=[13CH2])C1C=CC=C2C
309800_S1,7.0,[13CH2]=C(O)C1=CC(C)=CC=C1
310100_S1,10.0,CCNC(=[13CH2])C1=C(OO)C(C)=CC=C1
311600_S1,8.0,[13CH2]=C(O)C1=CC=CC=C1C
339700_S1,12.0,OC12OC1C=CC=C2C
357800_S1,14.0,CC(=CC=CC1OO1)C
376000_S1,11.0,CCN=COC([13CH2])C=CC=C(C)C
376100_S1,10.0,COC([13CH2])(O)C=CC=C(C)C
376200_S1,9.0,CCN(OCO)C([13CH2])C=CC=C(C)C
376400_S1,11.0,CCN=C([13CH2])C=CC=C(C)C
376500_S1,10.0,CC(=CC=CC(C)[13CH2])C
377300_S1,11.0,CCNCOC([13CH2])C=CC=C(CO)C
377400_S1,13.0,CCNC1([13CH2])C=CC=C(C)COO1
378200_S1,12.0,CCNC([13CH2])(O)C=CC=C(CO)C
378800_S1,12.0,CCNCC([13CH2])C=CC=C(C)C1OO1
378900_S1,13.0,C=C([13CH2])C=CC=C(C)C1ON(CC)O1
379300_S1,13.0,CCNC=C([13CH2])C=CC=C(C)C(=O)O
379400_S1,11.0,CCN(C=O)CC(=CC=CC[13CH2])C
379500_S1,11.0,CCN(O)CC(=CC=CC([13CH2])OC)C
380300_S1,12.0,CCNC1OC([13CH2])(OC)C=CC=C1C
380400_S1,10.0,CCNC1OOCC([13CH2])C=CC=C1C
380700_S1,12.0,CCN1C(=O)C(C)=CC=CC2([13CH2])OC12
380800_S1,13.0,CCN1OC1C(=CC=CC([13CH2])O)C
381000_S1,10.0,CCNC1OC([13CH2])(CO)C=CC=C1C
381200_S1,12.0,CCNC1(OC)OC([13CH2])C=CC=C1C
381300_S1,11.0,CCN1C2([13CH2])C=CC=C(C)C1(O)OC2
383000_S1,11.0,CCN1OC1CC(=CC=CC[13CH2])C
383100_S1,11.0,CCC(=CC=CC([13CH2])O)C
383200_S1,14.0,CCN(O)CCC(=CC=CC([13CH2])=O)C
383300_S1,12.0,CCN(O)C1([13CH2])C=CC=C(C)CCO1
383600_S1,9.0,[13CH2]C12C=CC=C(C)CC1O2
383900_S1,11.0,CCN(O)OC1=C([13CH2])C=CC=C(C)C1
384100_S1,13.0,CCN=C1OC([13CH2])C=CC=C(C)C1O
384300_S1,10.0,CCNC12OC1C(C)=CC=CC2[13CH2]
384700_S1,12.0,CCN(O)C1OC1C(=CC=CC[13CH2])C
384800_S1,12.0,CCNC([13CH2])C=CC=C(C)C(O)C=O
385200_S1,11.0,CCNC12OC1(C(=CC=CC[13CH2])C)O2
385400_S1,11.0,[13CH2]C1=C2OC2(O)C(C)=CC=C1
385600_S1,12.0,CCNC12OC1([13CH2])C=CC=C(C)C2=O
385800_S1,12.0,CCNC(C)C(=CC=CC([13CH2])O)C
385900_S1,12.0,CCNC1COC([13CH2])(O)C=CC=C1C
386000_S1,10.0,CCN1C2C(=O)OC1([13CH2])C=CC=C2C
386500_S1,11.0,CCNC12OC1OC([13CH2])C=CC=C2C
386900_S1,12.0,CCNC(O)(C=O)C(=CC=CC[13CH2])C
387100_S1,12.0,CCN1C2(O)C(C)=CC=CC3([13CH2])OC132
387600_S1,12.0,CCN=C1COC([13CH2])C=CC=C1C
388400_S1,12.0,C=CC(=CC=CC([13CH2])O)C
388500_S1,12.0,[13CH2]C1(O)C=CC=C(C)C=CO1
389300_S1,14.0,CCN1OC2([13CH2])C=CC=C(C)C(O)=C12
389500_S1,13.0,CCN1OC=C(C(=CC=CC[13CH2])C)O1
391400_S1,13.0,CCNOC#CC(=CC=CC([13CH2])O)C
393600_S1,11.0,[13CH2]C1C=CC=C(C)C1=O
393800_S1,10.0,CCN=C1OC2C(C)=CC=CC2([13CH2])O1
394000_S1,9.0,CCN=C1OC2C(C)=CC=CC12[13CH2]
394200_S1,12.0,CCN(C)C1([13CH2])C=CC=C(C)C1(O)O
394600_S1,8.0,CCNC1C(C)=CC=CC1[13CH2]
394800_S1,12.0,CCN1C2C(C)=CC=CC21[13CH2]
395200_S1,12.0,CCN(C)C12OC1([13CH2])C=CC=C2C
396200_S1,6.0,CCN=C1C(C)=CC=CC1([13CH2])C(=O)O
396700_S1,9.0,[13CH2]C1C=CC=C(C)C1COO
396800_S1,13.0,CCN1CC2C(C)=CC=CC2([13CH2])OO1
397000_S1,11.0,CCN1C(OO)C2C(C)=CC=CC21[13CH2]
397200_S1,9.0,CCN1OC12C1C(C)=CC=CC12[13CH2]
397400_S1,11.0,CCN1OCC2(O1)C(C)=CC=CC2[13CH2]
397900_S1,13.0,CCN1CC2(O)C(C)=CC=CC2([13CH2])O1
398500_S1,8.0,CCNC1(C=O)C(C)=CC=CC1[13CH2]
398600_S1,11.0,CCN1OC2([13CH2])C=CC=C(C)C12CO
399700_S1,12.0,C=C1C(C)=CC=CC1[13CH2]
399800_S1,13.0,CCN=C=C1C(C)=CC=CC1([13CH2])O
399900_S1,12.0,C=C1C(C)=CC=CC1([13CH2])N(O)CC
401700_S1,7.0,[13CH2]C1=C(O)C(C)=CC=C1
403100_S1,10.0,CCNCC1=C([13CH2])C=CC=C1C
404700_S1,9.0,CCNO[13CH2]CC=CC=C(C)C
405000_S1,10.0,CCN(O)C1O[13CH2]C1C=CC=C(C)C
405200_S1,11.0,CC(=CC=CC1=CO[13CH2]1)C
405400_S1,10.0,CCNOCC1C=CC=C(C)CO[13CH2]1
405500_S1,13.0,CCN1OCC(C)=CC=CC[13CH2]O1
405900_S1,12.0,CCNCO[13CH2]CC=CC=C(C=O)C
406100_S1,14.0,CCN1CC(C)=CC=CC(=O)[13CH2]O1
406200_S1,9.0,CCN1CC(C)=CC=CC(C=O)[13CH2]O1
406800_S1,14.0,CCN1C=C2C=CC=C(C)C1(O)O[13CH2]2
407000_S1,11.0,CCN=CC(=CC=CC1(CO)[13CH2]O1)C
407500_S1,12.0,CCN=C1CC(C)=CC=CC[13CH2]O1
407600_S1,14.0,CCN1CCC(C)=CC=CC1[13CH2]OO
407900_S1,12.0,OO[13CH2]C1=CCC(C)=CC=C1
408000_S1,15.0,CCNCC1O[13CH2]C(=O)C=CC=C1C
408200_S1,14.0,CCNC1([13CH2]O)C=CC=C(C)C(C)O1
408600_S1,12.0,CCNC1CO[13CH2]C(O)C=CC=C1C
408900_S1,13.0,CCN1C(O)C12O[13CH2]CC=CC=C2C
409000_S1,13.0,CCN1O[13CH2]CC=CC=C(C)C12CO2
409700_S1,13.0,C=CC(=CC=CC1[13CH2]O1)C
409800_S1,15.0,C=CC(=CC=CC1(O)[13CH2]ON1CC)C
410400_S1,15.0,C=C1C(C)=CC=CC[13CH2]OON1CC
410500_S1,13.0,CCN1C(=C=O)C(C)=CC=CC12[13CH2]O2
411500_S1,11.0,CC1=CC=CC2(C1)[13CH2]O2
411600_S1,10.0,CCN(CO)C1([13CH2]O)C=CC=C(C)C1
411700_S1,10.0,CCNCC1([13CH2]OO)C=CC=C(C)C1
411900_S1,11.0,CCN(CO)C12C=CC=C(C)C1O[13CH2]2
412100_S1,11.0,CCN1CC2(C=CC=C(C)C2O)[13CH2]O1
412200_S1,13.0,CCN1OC23O[13CH2]C12C=CC=C3C
412400_S1,10.0,CCN1C2O[13CH2]C3(C=CC=C(C)C13)O2
413300_S1,12.0,CCNOC1([13CH2]O)C=CC=C(C)C1C
413600_S1,14.0,CCN=CC12O[13CH2]C1(O)C=CC=C2C
413800_S1,11.0,CCN1OC23C(C)=CC=CC24[13CH2]OC143
414600_S1,13.0,C=C1C(C)=CC=CC1(O)[13CH2]ONCC
415600_S1,8.0,CCNC1O[13CH2]C2=C(O1)C(C)=CC=C2
416100_S1,10.0,CCNO[13CH2]C1=C(C)C(C)=CC=C1
420000_S1,12.0,CCN(C)C(C=CC=C(C)C)[13CH2]O
420200_S1,11.0,CCN1O[13CH2]C2(C=CC=C(C)C)OC12
420500_S1,10.0,CCNC1OCC(C)=CC=CC[13CH2]O1
420800_S1,13.0,CCN=CO[13CH2]CC=CC=C(C=O)C
420900_S1,13.0,CCNOC1C=CC=C(C)CO[13CH2]1
421100_S1,12.0,CC12C=CC=C(C)C(O[13CH2]1)O2
421300_S1,12.0,CCN1CC(C)=CC=CC1(O)[13CH2]OC
421400_S1,10.0,CCN1CC(C)=CC=CC23[13CH2]OC12O3
421500_S1,12.0,CCN1CC(C)=CC=CC(=C=O)[13CH2]O1
421600_S1,13.0,CCN(C)C(O)C(=CC=CC[13CH2]O)C
421700_S1,13.0,CCN1OC1C(=CC=CC1(C)[13CH2]O1)C
421800_S1,14.0,CCN1O[13CH2]CC=CC=C(C)C1=O
422000_S1,11.0,CCNC12OCC(C=CC=C1C)[13CH2]O2
422100_S1,13.0,CCN=CC(=CC=CC1[13CH2]O1)C
422700_S1,12.0,O=C1C=CC=C(C)CCO[13CH2]1
422900_S1,10.0,CC1=CC=CC2[13CH2]OC2C1
423000_S1,11.0,CCN1C2(O)CC(C)=CC=CC12[13CH2]O
423200_S1,13.0,CCN1C([13CH2]O)C=CC=C(C)C2OC21
423300_S1,13.0,CCNC12C=CC=C(C)C(C1)OO[13CH2]2
423400_S1,16.0,CCN=CC(=O)C(=CC=CC1[13CH2]O1)C
423900_S1,12.0,CCNC1CC(O)([13CH2]O)C=CC=C1C
424000_S1,12.0,CCNC1C(C)=CC=CC2=C1OO[13CH2]2
424100_S1,13.0,CCN1C2C=CC=C(C)C1(O)CO[13CH2]2
424200_S1,13.0,CCN1O[13CH2]C2=C3OC31C(C)=CC=C2
424300_S1,13.0,CCNC12COC(C=CC=C1C)[13CH2]O2
424900_S1,13.0,CCNC(O)=CC(=CC=CC1[13CH2]O1)C
425300_S1,15.0,CCN1OC2=C1C1(C=CC=C2C)[13CH2]O1
426200_S1,15.0,C#CC(=CC=CC1[13CH2]ON1CC)C
426600_S1,10.0,O[13CH2]C1C=CC=C(C)C1
427500_S1,10.0,CCN(O)C1C(C)=CC=CC1[13CH2]OC
427800_S1,13.0,CCN1OC12C(C)=CC=CC21[13CH2]O1
428000_S1,10.0,CCN1OCC23C=CC=C(C)C12O[13CH2]3
428400_S1,10.0,O=CC1C(C)=CC=CC1[13CH2]O
428800_S1,10.0,CCNC12C=CC=C(C)C13OC3O[13CH2]2
429200_S1,13.0,CCN1CC12C(C)=CC=CC21[13CH2]O1
429800_S1,14.0,C=C1C(C)=CC=CC12[13CH2]OON2CC
430500_S1,9.0,CCNCOO[13CH2]C1=CC(C)=CC=C1
430700_S1,11.0,O[13CH2]C1=C(O)C(C)=CC=C1
443000_S1,6.0,CCN([13CH2]CC=CC=C(C)C)OC=O
443100_S1,10.0,CCN[13CH2]C(C=CC=C(C)C)OO
444100_S1,8.0,CCN1[13CH2]C12C=CC=C(C)COC2
444300_S1,9.0,CCN1[13CH2]C(C=CC=C(C=O)C)CO1
444500_S1,9.0,CCN1[13CH2]C12C=CC=C(C)COCO2
444700_S1,9.0,CCN(O)[13CH2]C1=COCC(C)=CC=C1
444900_S1,11.0,CCN1CC2(C=CC=C(C)C(O)O2)[13CH2]1
445000_S1,12.0,CCN(C)[13CH2]CC=CC=C(C)C(=O)O
446100_S1,10.0,CCN1[13CH2]C2=COOC1C(C)=CC=C2
446300_S1,11.0,CCN1[13CH2]CC=CC=C(C)C1=O
446700_S1,9.0,CCN[13CH2]CC=CC=C(CC)C
446800_S1,11.0,CCN1[13CH2]C2C=CC=C(C)CC1OO2
446900_S1,11.0,CCN1[13CH2]C(=O)C=CC=C(C)CCO1
447100_S1,11.0,CCN1[13CH2]C2C=CC=C(C)CC21
447600_S1,9.0,CCN1[13CH2]C2C=CC=C(C)C3OC231
447700_S1,10.0,CCN[13CH2]C1=CC(O)C(C)=CC=C1
447900_S1,11.0,CCN[13CH2]C(O)C=CC=C(C)C(C)O
448500_S1,10.0,CCN[13CH2]C12C=CC=C(C)C(=O)C1O2
450200_S1,12.0,C=C1ON(CC)[13CH2]CC=CC=C1C
450300_S1,12.0,CCN1[13CH2]C12C=CC=C(C)C(=CO)O2
450400_S1,10.0,CCN1[13CH2]C12C=CC=C(C)C(O)=C2O
452300_S1,8.0,CCN(CO)[13CH2]C1(O)C=CC=C(C)C1
453600_S1,8.0,CCN[13CH2]C1C=CC=C(C)C1=O
455200_S1,11.0,CCN1[13CH2]C12C=CC=C(C)C2(C)OO
455600_S1,8.0,CCN1[13CH2]C23C=CC=C(C)C24OC134
457600_S1,7.0,CCN(COO)[13CH2]C1=CC(C)=CC=C1
496600_S1,12.0,CCN(O)C[13CH2]CC=CC=C(C)C
496700_S1,12.0,CCN=C(O)[13CH2]C(O)C=CC=C(C)C
496800_S1,13.0,CCN=C1[13CH2]C(O)(C=CC=C(C)C)O1
497300_S1,10.0,CCNC12[13CH2]C1(C=CC=C(C)C)O2
497700_S1,13.0,CCNOC(C=CC=C(CO)C)[13CH2]C
497900_S1,12.0,CCNOOCC(=CC=CC1C[13CH2]1)C
498000_S1,11.0,CCN1OCC(C)=CC=CC12[13CH2]C2O
498300_S1,11.0,O=C[13CH2]CC=CC=C(CO)C
498400_S1,14.0,CCNC[13CH2]C1(O)C=CC=C(C)CO1
498600_S1,13.0,CCN1OCC(C)=CC=CC2(C[13CH2]2)O1
498900_S1,14.0,CCN=C(C=CC=C(C)C(O)O)[13CH2]C
499100_S1,14.0,CCN=C1[13CH2]C1C=CC=C(C)C(=O)O
499300_S1,16.0,CCN1C[13CH2]C12C=CC=C(C)C(=O)O2
499400_S1,11.0,CCN1CC(C)=CC=CC[13CH2]CO1
499500_S1,13.0,CCNCC(=CC=CC([13CH2]C)OO)C
499800_S1,11.0,CCN(O)CC(=CC=CC12[13CH2]C1O2)C
499900_S1,13.0,CCN1CC(C)=CC=CC12C[13CH2]2
500100_S1,11.0,CCN1OC2[13CH2]CC=CC=C(C)C1O2
500300_S1,11.0,CCNC(O)C(=CC=CC12[13CH2]C1O2)C
500600_S1,15.0,CCN1C[13CH2]C(=O)C=CC=C(C)C1O
500700_S1,11.0,CCNC(O)C(=CC=CC1C[13CH2]1)C
500900_S1,13.0,CCN1C2[13CH2]CC=CC=C(C)C1(O)O2
501500_S1,11.0,CCN=CC(=CC=CC1(O)[13CH2]C1O)C
502500_S1,13.0,O=C1C=CC=C(C)CC[13CH2]1
502900_S1,12.0,CC1=CC=CC23[13CH2]C2(C1)O3
503100_S1,13.0,CCNOC1C[13CH2]CC=CC=C1C
503200_S1,12.0,CCNC1C=CC=C(C)C2OC2[13CH2]1
503600_S1,15.0,CCN1OC2C=CC=C(C)C(O)C1[13CH2]2
503800_S1,14.0,CCNC12[13CH2]C13C=CC=C(C)C2OO3
503900_S1,14.0,CCNOC1(O)C[13CH2]CC=CC=C1C
504200_S1,14.0,CCNOC12C=CC=C(C)C(=O)C1[13CH2]2
504400_S1,11.0,CCNC1C(C)=CC=CC2[13CH2]C1(O)O2
504500_S1,14.0,CCN1C2C(C)=CC=CC13[13CH2]C2OO3
504800_S1,14.0,CCNC12C[13CH2]C(C=CC=C1C)O2
505100_S1,13.0,CCNC1(O)C(=O)[13CH2]CC=CC=C1C
506200_S1,12.0,OC1=CC(C)=CC=CC(O)[13CH2]1
506400_S1,12.0,CC1=CC=CC2[13CH2]C2=C1
506500_S1,16.0,CCN(O)C1=C2OC(C=CC=C2C)[13CH2]1
506800_S1,16.0,CCN(O)C12C=CC=C(C)C(=C[13CH2]1)O2
507100_S1,14.0,CCNC1=C2[13CH2]C(C=CC=C1C)OO2
508000_S1,12.0,CCN(C[13CH2]C1C=CC=C(C)C1)OO
508100_S1,12.0,CCN=C1[13CH2]C2(C=CC=C(C)C2)OO1
508700_S1,9.0,CCNC(=O)[13CH2]C1C=CC=C(C)C1O
508800_S1,10.0,CCN1OC2C(C)=CC=CC21[13CH2]C=O
508900_S1,8.0,CCNOC1C(C)=CC=CC12[13CH2]C2=O
509500_S1,13.0,CCN=C1[13CH2]C23C=CC=C(C)C2(O1)O3
509900_S1,11.0,CCN1C(=O)[13CH2]C2C=CC=C(C)C21
510700_S1,12.0,CCN1OC23C=CC=C(C)C12OC[13CH2]3
510800_S1,12.0,CCN1OOC12C(C)=CC=CC21C[13CH2]1
511700_S1,10.0,CCNOC1[13CH2]C2C=CC=C(C)C21
511900_S1,11.0,CCN(O)C12C=CC=C(C)C1C(O)[13CH2]2
512200_S1,12.0,CCNC12[13CH2]C3C=CC=C(C)C31OO2
512500_S1,11.0,CCNOC12C(C)=CC=CC1[13CH2]C2O
512600_S1,13.0,CCN1C2[13CH2]C13C=CC=C(C)C23O
513000_S1,14.0,CCN1OOC23C=CC=C(C)C12C[13CH2]3
513200_S1,11.0,CCN1OOC23[13CH2]C24C=CC=C(C)C143
513900_S1,15.0,CCN1OOC23C=CC=C(C)C2=C1[13CH2]3
515200_S1,9.0,CCNOC1=C([13CH2]CO)C=CC=C1C
516200_S1,11.0,CCNC1[13CH2]C2=C1C(C)=CC=C2
609300_S1,9.0,CCNC(O)C(=[13CH2])C=CC=C(C)C
609600_S1,12.0,CCN(OC)OCC(=CC=CC=[13CH2])C
610200_S1,12.0,CCNCOCC(=CC=CC(=[13CH2])O)C
610400_S1,9.0,CCNC1(O)OCC(C)=CC=CC1=[13CH2]
611100_S1,11.0,CCNCC(=CC=CC(=[13CH2])O)C
611600_S1,9.0,CCNC(OC=O)C(=CC=CC=[13CH2])C
612100_S1,12.0,CCN1OC1C(=CC=CC(C)=[13CH2])C
612300_S1,13.0,CCN1OC1(O)C(=CC=CC(C)=[13CH2])C
612900_S1,12.0,CCN=C1OOCC(=[13CH2])C=CC=C1C
614400_S1,12.0,CCNC12OOC1C(C)=CC=CC2=[13CH2]
614500_S1,13.0,CC(=O)C(=CC=CC=[13CH2])C
614600_S1,12.0,CC(O)C(=CC=CC=[13CH2])C
614700_S1,15.0,CCN(O)CC1OC(=[13CH2])C=CC=C1C
615200_S1,14.0,CC(=O)C(=CC=CC(=[13CH2])O)C
616300_S1,12.0,CCN(O)C12OC1C(=[13CH2])C=CC=C2C
617200_S1,13.0,CCNOOC=CC(=CC=CC=[13CH2])C
617300_S1,14.0,C=CC(=CC=CC(=[13CH2])O)C
617400_S1,13.0,CCN1OC=CC(C)=CC=CC1=[13CH2]
617700_S1,13.0,[13CH2]=C1C=CC=C(C)C(=CO)O1
618000_S1,16.0,CCN1C=C(C(=CC=CC=[13CH2])C)OO1
618500_S1,13.0,CCN1OC2=C1C(C)=CC=CC(=[13CH2])O2
619400_S1,15.0,C#CC(=CC=CC(=[13CH2])OO)C
620100_S1,9.0,[13CH2]=C1C=CC=C(C)C1
621200_S1,13.0,CCN(C)C1C(=[13CH2])C=CC=C1C
621900_S1,11.0,CCN=C1C(=[13CH2])C=CC=C1C
622300_S1,11.0,CCNC(OO)C1C(=[13CH2])C=CC=C1C
622600_S1,9.0,[13CH2]=C1C=CC=C(C)C12OC2O
623200_S1,11.0,CCN1C(O)C12C(=[13CH2])C=CC=C2C
623800_S1,10.0,[13CH2]=C1C=CC=C(C)C1=CO
732000_S1,10.0,CC=CC=C(C[13CH2])C
732100_S1,12.0,CCN(O)OCC=CC=C(C[13CH2])C
732300_S1,13.0,CCNOC(=O)C=CC=C(C[13CH2])C
732500_S1,11.0,CCNC(O)(C=CC=C(C[13CH2])C)OC
732600_S1,12.0,CCN=C(C=CC=C(C[13CH2])C)OOC
732700_S1,8.0,CCC=CC=C(C[13CH2])C
732800_S1,9.0,CC(O)C=CC=C(C[13CH2])C
732900_S1,10.0,CCN1OC1C(O)C=CC=C(C[13CH2])C
733800_S1,10.0,CC=CC=C(C)C([13CH2])ON(C=O)CC
733900_S1,11.0,CCNCC=CC=C(C)C([13CH2])O
