rmat_tag,distance,largest_cleaned
304411,11.0,CCN(O)C(=C)C1(O)C=CC=C(C)C1
304414,11.0,CCN1OC2(C=CC=C(C)C2)C1=C
304438,9.0,CCNC1(C=C)C=CC=C(C)C1
304441,10.0,CCN(O)C1(C=C)C=CC=C(C)C1
304445,11.0,CCN(OO)C1(C=C)C=CC=C(C)C1
304450,9.0,CCNC1(C(=C)OO)C=CC=C(C)C1
304451,9.0,CCN1OC(=C)C12C=CC=C(C)C2
304452,9.0,CCN(O)C1(C(=C)O)C=CC=C(C)C1
304453,10.0,CCN1OOC(=C)C12C=CC=C(C)C2
304456,8.0,CCNC1(C(=C)O)C=CC=C(C)C1
304463,10.0,CCN1C(=C)C12C=CC=C(C)C2
304530,9.0,C=C=C1C=CC=C(C)C1
304578,9.0,C=COC1CC=CC=C1C
304585,11.0,CCN(OC=C)OC1CC=CC=C1C
304586,8.0,C=C(O)OC1CC=CC=C1C
304587,9.0,CCNOC(=C)OC1CC=CC=C1C
304592,12.0,CCN(C=C)OC1CC=CC=C1C
304598,11.0,CCN(O)C(=C)OC1CC=CC=C1C
304601,11.0,CCNC(=C)OOC1CC=CC=C1C
304602,11.0,CCN(OC1CC=CC=C1C)C(=C)O
304629,11.0,CCNOC1C=CC=C(C)C1OC=C
304631,11.0,CCNOC1C(C)=CC=CC1OC=C
304632,9.0,C=C1OC2C=CC=C(C)C2O1
304638,11.0,CCNC(=C)OC1C(C)=CC=CC1O
304639,12.0,CCN1OC2C=CC=C(C)C2OC1=C
304640,11.0,CCNC(=C)OC1C=CC=C(C)C1O
304641,12.0,CCN1OC2C(C)=CC=CC2OC1=C
304648,11.0,C=COC12C=CC=C(C)C1O2
304651,12.0,CCNC(=C)OC12C=CC=C(C)C1O2
304656,11.0,C=COC1C(=O)C=CC=C1C
304659,12.0,CCNC(=C)OC1C(=O)C=CC=C1C
304673,11.0,CCN(O)C1C=CC=C(C)C1OC=C
304676,11.0,CCNC1C=CC=C(C)C1OOC=C
304678,11.0,CCN(OC=C)C1C=CC=C(C)C1O
304684,12.0,CCN(C=C)C1C=CC=C(C)C1O
304689,11.0,CCN1C(=C)OC2C(C)=CC=CC21
304691,11.0,CCN(C(=C)O)C1C=CC=C(C)C1O
304692,12.0,CCN1C(=C)OOC2C(C)=CC=CC21
304701,12.0,CCN(OC=C)C12C=CC=C(C)C1O2
304705,12.0,CCN(C(=C)O)C12C=CC=C(C)C1O2
304713,11.0,CCNC1(O)C=CC=C(C)C1OC=C
304714,12.0,CCN1OC12C=CC=C(C)C2OC=C
304715,11.0,CCNC1(OC=C)C=CC=C(C)C1O
304716,12.0,CCN1OC2C(C)=CC=CC21OC=C
304722,12.0,CCN1C(=C)OC2C(C)=CC=CC21O
304724,12.0,CCN1C(=C)OC12C=CC=C(C)C2O
304747,11.0,CCN=C1C=CC=C(C)C1OC=C
304750,12.0,CCN=C1C=CC=C(C)C1OOC=C
304793,11.0,CCNOOC1C(C)=CC=CC1C=C
304794,11.0,CCN(O)OC1C(C)=CC=CC1C=C
304797,8.0,C=C1OC2C(C)=CC=CC12
304800,8.0,C=C(O)C1C=CC=C(C)C1O
304806,11.0,CCNC(=C)C1C=CC=C(C)C1OO
304807,11.0,CCN1OC2C(C)=CC=CC2C1=C
304808,11.0,CCN(O)C(=C)C1C=CC=C(C)C1O
304817,11.0,CCNC(=C)C12C=CC=C(C)C1O2
304824,12.0,CCN1OC2C(C)=CC=CC2(C=C)O1
304950,13.0,CCN(C=C)C1C=CC=C(C)C1=O
304958,14.0,CCN(C=C)C1(O)C=CC=C(C)C1=O
304960,13.0,CCN1C(=C)OC12C=CC=C(C)C2=O
304992,13.0,CCN1OC2(C=CC=C(C)C2=O)C1=C
304995,11.0,CCNC1(C=C)C=CC=C(C)C1=O
304999,11.0,CCN1OC(=C)C12C=CC=C(C)C2=O
305012,11.0,C=C=C1C=CC=C(C)C1=O
305029,10.0,C=COOC1CC=CC=C1C
305043,13.0,CCN(C=C)OOC1CC=CC=C1C
305052,10.0,CCNC(=C)OC1CC=CC=C1C
305065,10.0,C=COC1C=CC=C(C)C1O
305067,10.0,C=COC1C(C)=CC=CC1O
305072,13.0,CCN(C=C)OC1C=CC=C(C)C1O
305073,13.0,CCN(C=C)OC1C(C)=CC=CC1O
305087,14.0,CCN(C=C)OC1C(=O)C=CC=C1C
305108,14.0,CCN(C=C)OC12C=CC=C(C)C1O2
305129,10.0,CCNC1C=CC=C(C)C1OC=C
305132,9.0,CCNC1C=CC=C(C)C1OC(=C)O
305133,10.0,CCN1OC(=C)OC2C(C)=CC=CC21
305135,13.0,CCN(C=C)C1C=CC=C(C)C1OO
305156,10.0,CCNC12C=CC=C(C)C1OC(=C)O2
305157,13.0,CCN(C=C)C1(O)C=CC=C(C)C1O
305158,14.0,CCN(C=C)C12C=CC=C(C)C1OO2
305180,13.0,CCN(C=C)C12C=CC=C(C)C1O2
305205,10.0,CCN=C1C=CC=C(C)C1OC(=C)O
305239,9.0,C=CC1C=CC=C(C)C1O
305240,10.0,C=CC1C=CC=C(C)C1OO
305244,10.0,CCNOC1C(C)=CC=CC1C=C
305248,9.0,C=C1OOC2C(C)=CC=CC12
305249,9.0,CCNOC(=C)C1C=CC=C(C)C1O
305250,9.0,CCNOC1C(C)=CC=CC1C(=C)O
305251,10.0,CCN1OC(=C)C2C=CC=C(C)C2O1
305255,10.0,CCNC(=C)C1C=CC=C(C)C1O
305258,12.0,CCN1OOC2C(C)=CC=CC2C1=C
305262,10.0,C=CC1(O)C=CC=C(C)C1O
305263,11.0,C=CC12C=CC=C(C)C1OO2
305264,11.0,CCNOC1(C=C)C=CC=C(C)C1O
305265,11.0,CCNOC1C(C)=CC=CC1(O)C=C
305267,9.0,C=C1OC12C=CC=C(C)C2O
305268,10.0,CCNOC1C(C)=CC=CC12OC2=C
305269,9.0,C=C1OC2C(C)=CC=CC12O
305270,10.0,CCNOC12C=CC=C(C)C1OC2=C
305271,11.0,CCNC(=C)C1(O)C=CC=C(C)C1O
305272,12.0,CCNC(=C)C12C=CC=C(C)C1OO2
305273,12.0,CCN1OC2(C=CC=C(C)C2O)C1=C
305274,12.0,CCN1OC2C(C)=CC=CC2(O)C1=C
305281,10.0,C=CC12C=CC=C(C)C1O2
305284,9.0,C=C(O)C12C=CC=C(C)C1O2
305285,10.0,CCNOC(=C)C12C=CC=C(C)C1O2
305287,12.0,CCN(O)C(=C)C12C=CC=C(C)C1O2
305294,10.0,CCNC1(C=C)C=CC=C(C)C1O
305295,11.0,CCNC1(C=C)C=CC=C(C)C1OO
305296,11.0,CCN(O)C1(C=C)C=CC=C(C)C1O
305297,12.0,CCN1OOC2C(C)=CC=CC21C=C
305299,11.0,CCN1OC2C(C)=CC=CC21C=C
305301,9.0,CCNC1(C(=C)O)C=CC=C(C)C1O
305302,10.0,CCNC12C=CC=C(C)C1OOC2=C
305303,10.0,CCN1OC(=C)C12C=CC=C(C)C2O
305304,10.0,CCN1OC2C(C)=CC=CC21C(=C)O
305306,9.0,CCNC12C=CC=C(C)C1OC2=C
305307,10.0,CCN(O)C12C=CC=C(C)C1OC2=C
305309,11.0,CCN1C(=C)C12C=CC=C(C)C2O
305310,12.0,CCN1C(=C)C12C=CC=C(C)C2OO
305347,10.0,C=C=C1C=CC=C(C)C1O
305348,11.0,C=C=C1C=CC=C(C)C1OO
305350,12.0,CCNOOC1C(=C=C)C=CC=C1C
305352,11.0,CCNOC1C(=C=C)C=CC=C1C
305353,12.0,CCN(O)OC1C(=C=C)C=CC=C1C
305377,10.0,C=COC1(O)CC=CC=C1C
305378,11.0,CCNOC1(OC=C)CC=CC=C1C
305379,9.0,C=C1OC2(CC=CC=C2C)O1
305383,13.0,CCN(C=C)OC1(O)CC=CC=C1C
305386,12.0,CCN1OC2(CC=CC=C2C)OC1=C
305387,11.0,CCNC(=C)OC1(O)CC=CC=C1C
305398,12.0,CCNC(=C)OC12OC1C=CC=C2C
305403,11.0,C=COC12OC1C=CC=C2C
305405,14.0,CCN(C=C)OC12OC1C=CC=C2C
305418,12.0,CCN1OC2(OC=C)C(C)=CC=CC12
305419,11.0,CCNC1C=CC=C(C)C1(O)OC=C
305421,10.0,CCNC1C=CC=C(C)C12OC(=C)O2
305422,13.0,CCN(C=C)C1C=CC=C(C)C1(O)O
305423,14.0,CCN(C=C)C1C=CC=C(C)C12OO2
305426,12.0,CCN1C(=C)OC2(O)C(C)=CC=CC12
305434,12.0,CCNC12C=CC=C(C)C1(OC=C)O2
305435,14.0,CCN(C=C)C12C=CC=C(C)C1(O)O2
305437,13.0,CCN1C(=C)OC23OC12C=CC=C3C
305453,12.0,CCN=C1C=CC=C(C)C1(O)OC=C
305457,11.0,CCN=C1C=CC=C(C)C12OC(=C)O2
305477,10.0,C=CC1C=CC=C(C)C1(O)O
305478,11.0,C=CC1C=CC=C(C)C12OO2
305479,11.0,CCNOC1(O)C(C)=CC=CC1C=C
305481,12.0,CCN1OC2(O1)C(C)=CC=CC2C=C
305482,9.0,C=C1OC2(O)C(C)=CC=CC12
305485,10.0,CCNOC12OC(=C)C1C=CC=C2C
305486,11.0,CCNC(=C)C1C=CC=C(C)C1(O)O
305487,12.0,CCNC(=C)C1C=CC=C(C)C12OO2
305489,12.0,CCN1OC2(O)C(C)=CC=CC2C1=C
305491,11.0,C=CC12C=CC=C(C)C1(O)O2
305492,12.0,CCNOC12OC1(C=C)C=CC=C2C
305494,12.0,CCNC(=C)C12C=CC=C(C)C1(O)O2
305498,10.0,C=C1OC23OC12C=CC=C3C
305500,13.0,CCN1OC23OC2(C=CC=C3C)C1=C
305503,11.0,CCNC1(C=C)C=CC=C(C)C1(O)O
305504,12.0,CCNC1(C=C)C=CC=C(C)C12OO2
305505,12.0,CCN1OC2(O)C(C)=CC=CC12C=C
305509,11.0,CCN1OC23OC(=C)C12C=CC=C3C
305510,10.0,CCNC12C=CC=C(C)C1(O)OC2=C
305512,12.0,CCN1C(=C)C12C=CC=C(C)C2(O)O
305513,13.0,CCN1C(=C)C12C=CC=C(C)C21OO1
305536,11.0,C=C=C1C=CC=C(C)C1(O)O
305537,12.0,C=C=C1C=CC=C(C)C12OO2
305538,12.0,CCNOC1(O)C(=C=C)C=CC=C1C
305540,13.0,CCN1OC2(O1)C(=C=C)C=CC=C2C
305618,11.0,C=COC1C=CC=C(C)C1=O
305620,14.0,CCN(C=C)OC1C=CC=C(C)C1=O
305621,12.0,CCNC(=C)OC1C=CC=C(C)C1=O
305631,12.0,CCN(OC=C)C1C=CC=C(C)C1=O
305635,12.0,CCN(C(=C)O)C1C=CC=C(C)C1=O
305640,12.0,CCNC1(OC=C)C=CC=C(C)C1=O
305663,10.0,C=CC1C=CC=C(C)C1=O
305666,9.0,C=C(O)C1C=CC=C(C)C1=O
305667,10.0,CCNOC(=C)C1C=CC=C(C)C1=O
305668,11.0,CCNC(=C)C1C=CC=C(C)C1=O
305669,12.0,CCN(O)C(=C)C1C=CC=C(C)C1=O
305671,11.0,C=CC1(O)C=CC=C(C)C1=O
305672,12.0,CCNOC1(C=C)C=CC=C(C)C1=O
305673,10.0,C=C1OC12C=CC=C(C)C2=O
305674,12.0,CCNC(=C)C1(O)C=CC=C(C)C1=O
305679,12.0,CCN(O)C1(C=C)C=CC=C(C)C1=O
305681,10.0,CCNC1(C(=C)O)C=CC=C(C)C1=O
305683,12.0,CCN1C(=C)C12C=CC=C(C)C2=O
305769,10.0,CCN(OC=C)C1CC=CC=C1C
305771,11.0,CCN(OOC=C)C1CC=CC=C1C
305787,9.0,CCN(OC(=C)O)C1CC=CC=C1C
305792,11.0,CCN(C=C)C1CC=CC=C1C
305800,11.0,CCN(C(=C)OO)C1CC=CC=C1C
305804,10.0,CCN(C(=C)O)C1CC=CC=C1C
305819,10.0,CCNC1C(C)=CC=CC1OC=C
305828,10.0,CCN1OC(=C)OC2C=CC=C(C)C21
305831,12.0,CCN(C=C)C1C(C)=CC=CC1O
305839,12.0,CCN1C(=C)OOC2C=CC=C(C)C21
305848,12.0,CCN(OC=C)C1C(=O)C=CC=C1C
305850,13.0,CCN(C=C)C1C(=O)C=CC=C1C
305863,11.0,CCNC1C(C)=CC=CC1OOC=C
305864,11.0,CCN(OC=C)C1C(C)=CC=CC1O
305870,11.0,CCN(O)C1C(C)=CC=CC1OC=C
305872,9.0,CCNC1C(C)=CC=CC1OC(=C)O
305875,13.0,CCN(C=C)C1C(C)=CC=CC1OO
305879,11.0,CCN(C(=C)O)C1C(C)=CC=CC1O
305883,11.0,CCN1C(=C)OC2C=CC=C(C)C21
305893,12.0,CCN1OC2(OC=C)C=CC=C(C)C12
305894,11.0,CCNC1C(C)=CC=CC1(O)OC=C
305896,10.0,CCNC1C(C)=CC=CC12OC(=C)O2
305897,13.0,CCN(C=C)C1C(C)=CC=CC1(O)O
305898,14.0,CCN(C=C)C1C(C)=CC=CC12OO2
305901,12.0,CCN1C(=C)OC2(O)C=CC=C(C)C12
305922,12.0,CCN(C(=C)O)C1C(=O)C=CC=C1C
305969,11.0,CCN1C2C(C)=CC=CC21OC=C
305997,12.0,CCN1C2C(C)=CC=CC21OOC=C
306004,10.0,CCN1C2C(C)=CC=CC21OC(=C)O
306056,9.0,CCNC1C(C)=CC=CC1C=C
306060,11.0,CCN(OO)C1C(C)=CC=CC1C=C
306062,10.0,CCN(O)C1C(C)=CC=CC1C=C
306068,9.0,CCNC1C(C)=CC=CC1C(=C)OO
306069,9.0,CCN1OC(=C)C2C=CC=C(C)C21
306070,9.0,CCN(O)C1C(C)=CC=CC1C(=C)O
306074,8.0,CCNC1C(C)=CC=CC1C(=C)O
306077,10.0,CCN1OOC(=C)C2C=CC=C(C)C21
306081,10.0,CCN1C(=C)C2C=CC=C(C)C21
306089,11.0,CCNC1C(C)=CC=CC1(C=C)OO
306091,11.0,CCN(O)C1C(C)=CC=CC1(O)C=C
306092,12.0,CCN1OOC2(C=C)C=CC=C(C)C12
306104,12.0,CCN1C(=C)C2(OO)C=CC=C(C)C12
306115,10.0,CCNC1C(C)=CC=CC1(O)C=C
306120,11.0,CCN1OC2(C=C)C=CC=C(C)C12
306122,9.0,CCNC1C(C)=CC=CC1(O)C(=C)O
306123,10.0,CCNC1C(C)=CC=CC12OOC2=C
306124,10.0,CCN1OC(=C)C2(O)C=CC=C(C)C12
306125,10.0,CCN1OC2(C(=C)O)C=CC=C(C)C12
306127,9.0,CCNC1C(C)=CC=CC12OC2=C
306128,10.0,CCN(O)C1C(C)=CC=CC12OC2=C
306130,11.0,CCN1C(=C)C2(O)C=CC=C(C)C12
306155,10.0,CCN1C2C(C)=CC=CC21C=C
306162,9.0,CCN1C2C(C)=CC=CC21C(=C)O
306163,10.0,CCN1C2C(C)=CC=CC21C(=C)OO
306208,10.0,CCNC1C(=C=C)C=CC=C1C
306212,12.0,CCN(OO)C1C(=C=C)C=CC=C1C
306214,11.0,CCN(O)C1C(=C=C)C=CC=C1C
306278,13.0,CCN(C=C)C12OC1C=CC=C2C
306308,13.0,CCN1C(=C)OC23C=CC=C(C)C12O3
306313,14.0,CCN(C=C)C1(O)C(=O)C=CC=C1C
306315,13.0,CCN1C(=C)OC12C(=O)C=CC=C2C
306355,11.0,CCN1C23C=CC=C(C)C12OC(=C)O3
306386,11.0,CCNC1(OO)C(C)=CC=CC1C=C
306387,11.0,CCN1OC12C(C)=CC=CC2C=C
306388,11.0,CCN(O)C1(O)C(C)=CC=CC1C=C
306392,9.0,CCNC12OC(=C)C1C=CC=C2C
306395,9.0,CCNC1(O)C(C)=CC=CC1C(=C)O
306400,11.0,CCN1C(=C)C2C=CC=C(C)C21O
306405,11.0,CCNC12OC1(C=C)C=CC=C2C
306409,11.0,CCN1OC(=C)C23C=CC=C(C)C12O3
306412,11.0,CCNC1(O)C(C)=CC=CC1(O)C=C
306418,11.0,CCN1OC23C=CC=C(C)C12OC3=C
306420,11.0,CCN1OC12C(C)=CC=CC21OC1=C
306422,13.0,CCN1C(=C)C23C=CC=C(C)C12OO3
306435,11.0,CCN1C2(C=C)C=CC=C(C)C12O
306443,11.0,CCN1C23C=CC=C(C)C12OOC3=C
306468,11.0,CCNC1(O)C(=C=C)C=CC=C1C
306472,13.0,CCN1OOC12C(=C=C)C=CC=C2C
306568,11.0,CCNC1(OOC=C)CC=CC=C1C
306569,11.0,CCN(OC=C)C1(O)CC=CC=C1C
306574,10.0,CCNC1(OC=C)CC=CC=C1C
306575,11.0,CCN(O)C1(OC=C)CC=CC=C1C
306577,9.0,CCNC1(OC(=C)O)CC=CC=C1C
306578,10.0,CCN1OC(=C)OC12CC=CC=C2C
306579,12.0,CCN(C=C)C1(O)CC=CC=C1C
306580,13.0,CCN(C=C)C1(OO)CC=CC=C1C
306584,11.0,CCN(C(=C)O)C1(O)CC=CC=C1C
306585,12.0,CCN1C(=C)OOC12CC=CC=C2C
306588,11.0,CCN1C(=C)OC12CC=CC=C2C
306597,11.0,CCNC1(O)C(C)=CC=CC1OC=C
306598,12.0,CCN1OC12C(C)=CC=CC2OC=C
306599,11.0,CCNC1(OC=C)C(C)=CC=CC1O
306600,12.0,CCN1OC2C=CC=C(C)C21OC=C
306601,10.0,CCNC12OC(=C)OC1C=CC=C2C
306602,13.0,CCN(C=C)C1(O)C(C)=CC=CC1O
306603,14.0,CCN(C=C)C12OOC1C=CC=C2C
306606,12.0,CCN1C(=C)OC2C=CC=C(C)C21O
306608,12.0,CCN1C(=C)OC12C(C)=CC=CC2O
306614,12.0,CCNC1(OC=C)C(=O)C=CC=C1C
306623,12.0,CCN(OC=C)C12OC1C=CC=C2C
306627,12.0,CCN(C(=C)O)C12OC1C=CC=C2C
306632,12.0,CCNC12OC1(OC=C)C=CC=C2C
306633,14.0,CCN(C=C)C12OC1(O)C=CC=C2C
306646,12.0,CCN1C2C=CC=C(C)C21OOC=C
306651,11.0,CCN1C2C=CC=C(C)C21OC=C
306653,10.0,CCN1C2C=CC=C(C)C21OC(=C)O
306664,12.0,CCN1C2(OC=C)C=CC=C(C)C12O
306666,12.0,CCN1C2(O)C=CC=C(C)C12OC=C
306705,10.0,CCNC1(O)C(C)=CC=CC1C=C
306708,12.0,CCN1OOC12C(C)=CC=CC2C=C
306713,10.0,CCNC12OOC(=C)C1C=CC=C2C
306714,10.0,CCN1OC(=C)C2C=CC=C(C)C21O
306715,10.0,CCN1OC12C(C)=CC=CC2C(=C)O
306718,10.0,CCN(O)C12OC(=C)C1C=CC=C2C
306721,12.0,CCN1C(=C)C2C=CC=C(C)C21OO
306726,12.0,CCNC12OOC1(C=C)C=CC=C2C
306727,12.0,CCN1OC2(C=C)C=CC=C(C)C12O
306728,12.0,CCN1OC12C(C)=CC=CC2(O)C=C
306730,10.0,CCNC1(O)C(C)=CC=CC12OC2=C
306732,10.0,CCNC12OC(=C)C1(O)C=CC=C2C
306734,12.0,CCN1C(=C)C2(O)C=CC=C(C)C12O
306744,12.0,CCN(O)C12OC1(C=C)C=CC=C2C
306746,10.0,CCNC12OC1(C(=C)O)C=CC=C2C
306748,12.0,CCN1C(=C)C23C=CC=C(C)C12O3
306756,12.0,CCN1C2(C=C)C=CC=C(C)C12OO
306760,10.0,CCN1C2(O)C(C)=CC=CC12C(=C)O
306764,10.0,CCN1C23C=CC=C(C)C12OC3=C
306789,12.0,CCNC1(OO)C(=C=C)C=CC=C1C
306790,12.0,CCN(O)C1(O)C(=C=C)C=CC=C1C
306793,12.0,CCN1OC12C(=C=C)C=CC=C2C
307051,12.0,CCN=C1C(C)=CC=CC1OOC=C
307081,11.0,CCN=C1C(C)=CC=CC1OC=C
307083,10.0,CCN=C1C(C)=CC=CC1OC(=C)O
307094,12.0,CCN=C1C(C)=CC=CC1(O)OC=C
307098,11.0,CCN=C1C(C)=CC=CC12OC(=C)O2
307156,10.0,CCN=C1C(C)=CC=CC1C=C
307168,9.0,CCN=C1C(C)=CC=CC1C(=C)O
307169,10.0,CCN=C1C(C)=CC=CC1C(=C)OO
307176,11.0,CCN=C1C(C)=CC=CC1(O)C=C
307177,12.0,CCN=C1C(C)=CC=CC1(C=C)OO
307199,10.0,CCN=C1C(C)=CC=CC1(O)C(=C)O
307200,11.0,CCN=C1C(C)=CC=CC12OOC2=C
307203,10.0,CCN=C1C(C)=CC=CC12OC2=C
307239,11.0,CCN=C1C(=C=C)C=CC=C1C
307607,10.0,C=C(OO)C1CC=CC=C1C
307608,10.0,CCNOC(=C)C1CC=CC=C1C
307614,9.0,C=C(O)C1CC=CC=C1C
307617,11.0,CCNOOC(=C)C1CC=CC=C1C
307620,11.0,CCN(O)OC(=C)C1CC=CC=C1C
307622,11.0,CCNC(=C)C1CC=CC=C1C
307625,12.0,CCN(O)C(=C)C1CC=CC=C1C
307629,13.0,CCN(OO)C(=C)C1CC=CC=C1C
307634,12.0,C=CC1C(C)=CC=CC1OO
307635,12.0,CCNOC1C=CC=C(C)C1C=C
307637,13.0,CCNOOC1C=CC=C(C)C1C=C
307638,13.0,CCN(O)OC1C=CC=C(C)C1C=C
307641,10.0,C=C1OC2C=CC=C(C)C12
307644,10.0,C=C(O)C1C(C)=CC=CC1O
307645,11.0,C=C1OOC2C=CC=C(C)C12
307646,11.0,CCNOC1C=CC=C(C)C1C(=C)O
307647,11.0,CCNOC(=C)C1C(C)=CC=CC1O
307648,12.0,CCN1OC(=C)C2C(C)=CC=CC2O1
307649,12.0,CCNC(=C)C1C(C)=CC=CC1O
307650,13.0,CCNC(=C)C1C(C)=CC=CC1OO
307651,13.0,CCN1OC2C=CC=C(C)C2C1=C
307652,13.0,CCN(O)C(=C)C1C(C)=CC=CC1O
307653,14.0,CCN1OOC2C=CC=C(C)C2C1=C
307687,12.0,C=CC1C(C)=CC=CC1(O)O
307689,13.0,CCNOC1(O)C=CC=C(C)C1C=C
307691,14.0,CCN1OC2(C=CC=C(C)C2C=C)O1
307694,11.0,C=C1OC2(O)C=CC=C(C)C12
307695,12.0,CCNOC12C=CC=C(C)C1C(=C)O2
307696,13.0,CCNC(=C)C1C(C)=CC=CC1(O)O
307697,14.0,CCNC(=C)C1C(C)=CC=CC12OO2
307698,14.0,CCN1OC2(O)C=CC=C(C)C2C1=C
307706,12.0,C=CC1C(=O)C=CC=C1C
307709,11.0,C=C(O)C1C(=O)C=CC=C1C
307710,12.0,CCNOC(=C)C1C(=O)C=CC=C1C
307711,13.0,CCNC(=C)C1C(=O)C=CC=C1C
307712,14.0,CCN(O)C(=C)C1C(=O)C=CC=C1C
307719,11.0,CCNC1C=CC=C(C)C1C=C
307722,12.0,CCN(O)C1C=CC=C(C)C1C=C
307726,13.0,CCN(OO)C1C=CC=C(C)C1C=C
307730,10.0,CCNC1C=CC=C(C)C1C(=C)O
307734,12.0,CCN1OOC(=C)C2C(C)=CC=CC21
307738,11.0,CCNC1C=CC=C(C)C1C(=C)OO
307739,11.0,CCN(O)C1C=CC=C(C)C1C(=C)O
307742,11.0,CCN1OC(=C)C2C(C)=CC=CC21
307744,12.0,CCN1C(=C)C2C(C)=CC=CC21
307751,12.0,CCNC1(O)C=CC=C(C)C1C=C
307752,13.0,CCNC1(OO)C=CC=C(C)C1C=C
307755,14.0,CCN1OOC12C=CC=C(C)C2C=C
307759,12.0,CCN(O)C12C=CC=C(C)C1C(=C)O2
307762,12.0,CCNC12C=CC=C(C)C1C(=C)OO2
307763,12.0,CCN1OC12C=CC=C(C)C2C(=C)O
307764,12.0,CCN1OC(=C)C2C(C)=CC=CC21O
307767,14.0,CCN1C(=C)C2C(C)=CC=CC21OO
307780,13.0,CCN(O)C1(O)C=CC=C(C)C1C=C
307783,13.0,CCN1OC12C=CC=C(C)C2C=C
307785,11.0,CCNC1(O)C=CC=C(C)C1C(=C)O
307790,11.0,CCNC12C=CC=C(C)C1C(=C)O2
307793,13.0,CCN1C(=C)C2C(C)=CC=CC21O
307818,12.0,CCN=C1C=CC=C(C)C1C=C
307826,12.0,CCN=C1C=CC=C(C)C1C(=C)OO
307830,11.0,CCN=C1C=CC=C(C)C1C(=C)O
307871,9.0,C=C1C2C=CC=C(C)C12
307886,11.0,CCNOC12C=CC=C(C)C1C2=C
307888,12.0,CCNOOC12C=CC=C(C)C1C2=C
307889,12.0,CCN(O)OC12C=CC=C(C)C1C2=C
307895,10.0,C=C1C2C(C)=CC=CC12O
307896,11.0,C=C1C2C(C)=CC=CC12OO
307911,10.0,CCNC12C=CC=C(C)C1C2=C
307914,11.0,CCN(O)C12C=CC=C(C)C1C2=C
307918,12.0,CCN(OO)C12C=CC=C(C)C1C2=C
307947,13.0,CCNOOC1(C=C)CC=CC=C1C
307948,13.0,CCN(O)OC1(C=C)CC=CC=C1C
307955,11.0,C=C1OOC12CC=CC=C2C
307956,11.0,CCNOC1(C(=C)O)CC=CC=C1C
307957,11.0,CCNOC(=C)C1(O)CC=CC=C1C
307960,13.0,CCNC(=C)C1(OO)CC=CC=C1C
307962,13.0,CCN(O)C(=C)C1(O)CC=CC=C1C
307963,14.0,CCN1OOC2(CC=CC=C2C)C1=C
307969,11.0,C=C(O)C12OC1C=CC=C2C
307978,14.0,CCN1OC2C=CC=C(C)C2(C=C)O1
307979,11.0,C=C1OC12C(C)=CC=CC2O
307981,11.0,C=C1OC2C=CC=C(C)C12O
307984,14.0,CCNC(=C)C12OOC1C=CC=C2C
307985,14.0,CCN1OC2(C1=C)C(C)=CC=CC2O
307986,14.0,CCN1OC2C=CC=C(C)C2(O)C1=C
307992,15.0,CCN1OC23C=CC=C(C)C2(O3)C1=C
307994,14.0,CCNOC1(C=C)C(=O)C=CC=C1C
307996,14.0,CCNC(=C)C1(O)C(=O)C=CC=C1C
308007,11.0,CCNC1C=CC=C(C)C12OC2=C
308008,12.0,CCN(O)C1C=CC=C(C)C12OC2=C
308010,11.0,CCNC1C=CC=C(C)C1(O)C(=C)O
308011,12.0,CCNC1C=CC=C(C)C12OOC2=C
308012,12.0,CCN1OC2(C(=C)O)C(C)=CC=CC12
308013,12.0,CCN1OC(=C)C2(O)C(C)=CC=CC12
308023,12.0,CCNC12C=CC=C(C)C1(C(=C)O)O2
308032,12.0,CCNC1(O)C=CC=C(C)C12OC2=C
308034,12.0,CCNC12C=CC=C(C)C1(O)C(=C)O2
308055,12.0,CCN=C1C=CC=C(C)C12OC2=C
308057,12.0,CCN=C1C=CC=C(C)C1(O)C(=C)O
308083,10.0,C=C1C2C=CC=C(C)C12O
308084,11.0,C=C1C2C=CC=C(C)C12OO
308085,11.0,CCNOC12C(=C)C1C=CC=C2C
308087,12.0,CCNOOC12C(=C)C1C=CC=C2C
308088,12.0,CCN(O)OC12C(=C)C1C=CC=C2C
308091,11.0,C=C1C23C=CC=C(C)C12O3
308094,11.0,C=C1C2(O)C=CC=C(C)C12O
308095,12.0,C=C1C23C=CC=C(C)C12OO3
308096,12.0,CCNOC12C(=C)C1(O)C=CC=C2C
308097,12.0,CCNOC12C=CC=C(C)C1(O)C2=C
308103,11.0,CCNC12C=CC=C(C)C1(O)C2=C
308104,12.0,CCNC12C=CC=C(C)C1(OO)C2=C
308105,12.0,CCN1OC23C(=C)C12C=CC=C3C
308106,12.0,CCN(O)C12C=CC=C(C)C1(O)C2=C
308177,12.0,C=CC1(OO)CC=CC=C1C
308181,12.0,CCNOC1(C=C)CC=CC=C1C
308184,10.0,C=C(O)C1(O)CC=CC=C1C
308188,12.0,CCN1OC(=C)C2(CC=CC=C2C)O1
308189,10.0,C=C1OC12CC=CC=C2C
308192,12.0,CCNC(=C)C1(O)CC=CC=C1C
308197,13.0,CCN1OC2(CC=CC=C2C)C1=C
308199,12.0,C=CC1(O)C(C)=CC=CC1O
308201,13.0,CCNOC1C=CC=C(C)C1(O)C=C
308202,13.0,CCNOC1(C=C)C(C)=CC=CC1O
